rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,H1_Public information campaigns,Portugal,PRT,75.3464,percent of population,2019.0
3,Governance,Regulatory quality estimate,H1_Public information campaigns,Portugal,PRT,0.969747,score,2019.0
4,Social issues ,"Intentional homicides (per 100,000 people)",H1_Public information campaigns,Portugal,PRT,0.78976680624,"proportion, pero 100,000 people",2018.0
5,Demographics,Fixed telephone subscriptions,H1_Public information campaigns,Portugal,PRT,5128710.0,number,2019.0
7,Health,Prevalence of COVID-19,H1_Public information campaigns,Portugal,PRT,366952.0,"Number (cumulative total by Dec 26,2020)",2020.0
8,Health,Prevalence of Diabetes,H1_Public information campaigns,Portugal,PRT,0.13497,percent,2019.0
9,Economics,Volume of imports,H1_Public information campaigns,Portugal,PRT,4.706,percent change,2020.0
10,Health,Prevalence of total cancers,H1_Public information campaigns,Portugal,PRT,0.034976,percent,2019.0
11,Demographics,Fixed broadband subscriptions,H1_Public information campaigns,Portugal,PRT,38.7993,per 100 people,2019.0
12,Health,Summary exposure value tobacco,H1_Public information campaigns,Portugal,PRT,20.27079,Rate (risk-weighted prevalence),2019.0
13,Health,"Incidence of tuberculosis (per 100,000 people)",H1_Public information campaigns,Portugal,PRT,19.0,Cases,2019.0
14,Health,Prevalence of Depressive disorders,H1_Public information campaigns,Portugal,PRT,0.058834,percent,2019.0
15,Environment,Energy use (kg of oil equivalent per capita),H1_Public information campaigns,Portugal,PRT,2131.681887640137,kg of oil equivalent per capita,2015.0
16,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",H1_Public information campaigns,Portugal,PRT,58.4220009,Percentage of total population,2020.0
17,Health,"Nurses and midwives (per 1,000 people)",H1_Public information campaigns,Portugal,PRT,6.9746,Ones,2017.0
18,Social issues ,Net migration,H1_Public information campaigns,Portugal,PRT,-30001.0,net total / data are 5 year estimates,2019.0
19,Governance,Human Freedom Score ,H1_Public information campaigns,Portugal,PRT,8.27,score,2018.0
20,Economics,Volume of exports,H1_Public information campaigns,Portugal,PRT,4.072,percent change,2020.0
21,Governance,Government effectiveness estimate,H1_Public information campaigns,Portugal,PRT,1.154005,score,2019.0
22,Social issues ,Proportion of women in managerial positions (%),H1_Public information campaigns,Portugal,PRT,33.96,percent,2018.0
23,Governance,Serious assault (rate),H1_Public information campaigns,Portugal,PRT,5.65,rate,2018.0
24,Health,Prevalence of down syndrome,H1_Public information campaigns,Portugal,PRT,0.000492,percent,2019.0
25,Health,Prevalence of chronic kidney disease,H1_Public information campaigns,Portugal,PRT,0.115819,percent,2019.0
26,Environment,Electricity production from oil sources,H1_Public information campaigns,Portugal,PRT,2.558452448275189,percent of total,2015.0
27,Health,Prevalence of anxiety disorders,H1_Public information campaigns,Portugal,PRT,0.090807,percent,2019.0
28,Governance,Political stability and absence of violence/terrorism estimate,H1_Public information campaigns,Portugal,PRT,1.128248,score,2019.0
29,Governance,Aggregate score for the Civil Liberties category,H1_Public information campaigns,Portugal,PRT,57.0,score,2021.0
30,Demographics,Mobile cellular subscriptions,H1_Public information campaigns,Portugal,PRT,116.463,per 100 people,2019.0
31,Environment,Energy use ,H1_Public information campaigns,Portugal,PRT,68.41576372642427,"(kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",2015.0
32,Health,"Physicians (per 1,000 people)",H1_Public information campaigns,Portugal,PRT,5.124,Ones,2017.0
33,Governance,Economic Freedom Score,H1_Public information campaigns,Portugal,PRT,7.6,score,2018.0
35,Environment,CO2 emissions (kt),H1_Public information campaigns,Portugal,PRT,48741.76,kt,2016.0
36,Social issues ,Life Ladder ,H1_Public information campaigns,Portugal,PRT,5.928999900817871,score,2021.0
38,Governance,Voice and accountability estimate,H1_Public information campaigns,Portugal,PRT,1.238783,score,2019.0
39,Environment,"Adjusted net savings, including particulate emission damage",H1_Public information campaigns,Portugal,PRT,4.60258570892067,percent of GNI,2018.0
40,Health,Prevalence of Respiratory infections and tuberculosis,H1_Public information campaigns,Portugal,PRT,0.125343,percent,2019.0
41,Environment,Fossil fuel energy consumption,H1_Public information campaigns,Portugal,PRT,77.02412,percent of total,2015.0
42,Governance,Control of corruption estimate,H1_Public information campaigns,Portugal,PRT,0.7639953,score,2019.0
43,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",H1_Public information campaigns,Portugal,PRT,5.93300009,percent of total labor force,2020.0
44,Health,Prevalence of obesity,H1_Public information campaigns,Portugal,PRT,20.8,percent,2016.0
45,Health,Prevalence of Hypertensive heart disease,H1_Public information campaigns,Portugal,PRT,0.002035,percent,2019.0
46,Governance,Corruption Perceptions Index,H1_Public information campaigns,Portugal,PRT,61.0,score,2020.0
47,Governance,Fragile States Index Total ,H1_Public information campaigns,Portugal,PRT,23.51466331089092,score,2020.0
48,Environment,Renewable energy consumption ,H1_Public information campaigns,Portugal,PRT,27.15729838594,percent of total final energy consumption,2015.0
49,Health,"Immunization, DPT (% of children ages 12-23 months)",H1_Public information campaigns,Portugal,PRT,99.0,percent,2019.0
50,Environment,Electricity production from nuclear sources ,H1_Public information campaigns,Portugal,PRT,0.0,percent of total,2015.0
52,Social issues ,Press freedom score,H1_Public information campaigns,Portugal,PRT,11.83,score,2020.0
53,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),H1_Public information campaigns,Portugal,PRT,5.8,percent,2018.0
54,Governance,Human Development Index,H1_Public information campaigns,Portugal,PRT,0.864,index,2019.0
56,Economics,Employment in services (% of total employment) (modeled ILO estimate),H1_Public information campaigns,Portugal,PRT,69.7509995,Percentage of total employment,2020.0
57,Social issues ,Proportion of seats held by women in national parliaments (%),H1_Public information campaigns,Portugal,PRT,40.0,proportion,2020.0
58,Environment,"PM2.5 air pollution, mean annual exposure",H1_Public information campaigns,Portugal,PRT,8.160752,micrograms per cubic meter,2017.0
59,Environment,Combustible renewables and waste,H1_Public information campaigns,Portugal,PRT,10.3586,percent of total energy,2015.0
60,Health,"Immunization, measles (% of children ages 12-23 months)",H1_Public information campaigns,Portugal,PRT,99.0,percent,2019.0
61,Health,Mortality due to COVID-19,H1_Public information campaigns,Portugal,PRT,5977.0,"Number (cumulative total by Dec 26,2020)",2020.0
62,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",H1_Public information campaigns,Portugal,PRT,8.5,percent,2020.0
63,Environment,CO2 emissions (metric tons per capita),H1_Public information campaigns,Portugal,PRT,4.720545,metric tons per capita,2016.0
65,Social issues ,Gini index (World Bank estimate),H1_Public information campaigns,Portugal,PRT,33.8,index ,2017.0
67,Environment,Access to electricity ,H1_Public information campaigns,Portugal,PRT,100.0,percent of population,2018.0
68,Environment,"Electricity production from renewable sources, excluding hydroelectric",H1_Public information campaigns,Portugal,PRT,15712000000.0,kWh,2015.0
69,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",H1_Public information campaigns,Portugal,PRT,3.3,percent,2020.0
72,Economics,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",H1_Public information campaigns,Portugal,PRT,53.8499985,Percentage of females of the total population,2020.0
75,Environment,Electric power consumption ,H1_Public information campaigns,Portugal,PRT,4662.600799802944,kWh per capita,2014.0
78,Environment,"Electricity production from oil, gas and coal sources",H1_Public information campaigns,Portugal,PRT,51.87301339677464,percent of total,2015.0
79,Governance,Rule of law estimate ,H1_Public information campaigns,Portugal,PRT,1.135677,score,2019.0
83,Governance,Aggregate score for the Political Rights category,H1_Public information campaigns,Portugal,PRT,39.0,score,2021.0
85,Demographics,Secure Internet servers ,H1_Public information campaigns,Portugal,PRT,19182.0041975119,per 1 million people,2019.0
87,Governance,Total freedom in the world score ,H1_Public information campaigns,Portugal,PRT,96.0,score,2021.0
90,Environment,"Energy imports, net ",H1_Public information campaigns,Portugal,PRT,76.8605636843599,percent of energy use,2015.0
103,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",H1_Public information campaigns,Portugal,PRT,16.0083566266812,percent of total,2017.0
109,Environment,Electricity production from coal sources ,H1_Public information campaigns,Portugal,PRT,28.71823872389384,percent of total,2015.0
116,Governance,Personal Freedom Score ,H1_Public information campaigns,Portugal,PRT,8.94,score,2018.0
