rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,H1_Public information campaigns,Niger,NER,5.25049,percent of population,2019.0
3,Governance,Regulatory quality estimate,H1_Public information campaigns,Niger,NER,-0.6687045,score,2019.0
5,Demographics,Fixed telephone subscriptions,H1_Public information campaigns,Niger,NER,114352.0,number,2019.0
7,Health,Prevalence of COVID-19,H1_Public information campaigns,Niger,NER,2361.0,"Number (cumulative total by Dec 26,2020)",2020.0
8,Health,Prevalence of Diabetes,H1_Public information campaigns,Niger,NER,0.011249,percent,2019.0
9,Economics,Volume of imports,H1_Public information campaigns,Niger,NER,11.803,percent change,2020.0
10,Health,Prevalence of total cancers,H1_Public information campaigns,Niger,NER,0.001305,percent,2019.0
11,Demographics,Fixed broadband subscriptions,H1_Public information campaigns,Niger,NER,0.0400419,per 100 people,2019.0
12,Health,Summary exposure value tobacco,H1_Public information campaigns,Niger,NER,11.95158,Rate (risk-weighted prevalence),2019.0
13,Health,"Incidence of tuberculosis (per 100,000 people)",H1_Public information campaigns,Niger,NER,84.0,Cases,2019.0
14,Health,Prevalence of Depressive disorders,H1_Public information campaigns,Niger,NER,0.026514,percent,2019.0
15,Environment,Energy use (kg of oil equivalent per capita),H1_Public information campaigns,Niger,NER,150.0138486395927,kg of oil equivalent per capita,2014.0
16,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",H1_Public information campaigns,Niger,NER,71.8300018,Percentage of total population,2020.0
17,Health,"Nurses and midwives (per 1,000 people)",H1_Public information campaigns,Niger,NER,0.2695,Ones,2016.0
18,Social issues ,Net migration,H1_Public information campaigns,Niger,NER,20001.0,net total / data are 5 year estimates,2019.0
19,Governance,Human Freedom Score ,H1_Public information campaigns,Niger,NER,5.97,score,2018.0
20,Economics,Volume of exports,H1_Public information campaigns,Niger,NER,9.212,percent change,2020.0
21,Governance,Government effectiveness estimate,H1_Public information campaigns,Niger,NER,-0.8010617,score,2019.0
24,Health,Prevalence of down syndrome,H1_Public information campaigns,Niger,NER,0.000164,percent,2019.0
25,Health,Prevalence of chronic kidney disease,H1_Public information campaigns,Niger,NER,0.034747,percent,2019.0
26,Environment,Electricity production from oil sources,H1_Public information campaigns,Niger,NER,57.6271186440678,percent of total,2015.0
27,Health,Prevalence of anxiety disorders,H1_Public information campaigns,Niger,NER,0.025645,percent,2019.0
28,Governance,Political stability and absence of violence/terrorism estimate,H1_Public information campaigns,Niger,NER,-1.403038,score,2019.0
29,Governance,Aggregate score for the Civil Liberties category,H1_Public information campaigns,Niger,NER,28.0,score,2021.0
30,Demographics,Mobile cellular subscriptions,H1_Public information campaigns,Niger,NER,40.6385,per 100 people,2019.0
31,Environment,Energy use ,H1_Public information campaigns,Niger,NER,133.0363437202649,"(kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",2014.0
32,Health,"Physicians (per 1,000 people)",H1_Public information campaigns,Niger,NER,0.0433,Ones,2016.0
33,Governance,Economic Freedom Score,H1_Public information campaigns,Niger,NER,5.85,score,2018.0
35,Environment,CO2 emissions (kt),H1_Public information campaigns,Niger,NER,2016.85,kt,2016.0
36,Social issues ,Life Ladder ,H1_Public information campaigns,Niger,NER,5.074100017547607,score,2021.0
37,Health,"Prevalence of HIV, total (% of population ages 15-49)",H1_Public information campaigns,Niger,NER,0.2,percent,2019.0
38,Governance,Voice and accountability estimate,H1_Public information campaigns,Niger,NER,-0.5653689,score,2019.0
39,Environment,"Adjusted net savings, including particulate emission damage",H1_Public information campaigns,Niger,NER,7.24997953562448,percent of GNI,2018.0
40,Health,Prevalence of Respiratory infections and tuberculosis,H1_Public information campaigns,Niger,NER,0.242059,percent,2019.0
41,Environment,Fossil fuel energy consumption,H1_Public information campaigns,Niger,NER,24.06037,percent of total,2014.0
42,Governance,Control of corruption estimate,H1_Public information campaigns,Niger,NER,-0.5541663,score,2019.0
43,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",H1_Public information campaigns,Niger,NER,0.48500001,percent of total labor force,2020.0
44,Health,Prevalence of obesity,H1_Public information campaigns,Niger,NER,5.5,percent,2016.0
45,Health,Prevalence of Hypertensive heart disease,H1_Public information campaigns,Niger,NER,0.000578,percent,2019.0
46,Governance,Corruption Perceptions Index,H1_Public information campaigns,Niger,NER,32.0,score,2020.0
47,Governance,Fragile States Index Total ,H1_Public information campaigns,Niger,NER,95.31488303494451,score,2020.0
48,Environment,Renewable energy consumption ,H1_Public information campaigns,Niger,NER,78.9398275175155,percent of total final energy consumption,2015.0
49,Health,"Immunization, DPT (% of children ages 12-23 months)",H1_Public information campaigns,Niger,NER,81.0,percent,2019.0
50,Environment,Electricity production from nuclear sources ,H1_Public information campaigns,Niger,NER,0.0,percent of total,2014.0
