rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,H1_Public information campaigns,Qatar,QAT,99.6528,percent of population,2019.0
3,Governance,Regulatory quality estimate,H1_Public information campaigns,Qatar,QAT,0.6793299,score,2019.0
4,Social issues ,"Intentional homicides (per 100,000 people)",H1_Public information campaigns,Qatar,QAT,0.36597237641,"proportion, pero 100,000 people",2014.0
5,Demographics,Fixed telephone subscriptions,H1_Public information campaigns,Qatar,QAT,461289.0,number,2019.0
7,Health,Prevalence of COVID-19,H1_Public information campaigns,Qatar,QAT,141716.0,"Number (cumulative total by Dec 26,2020)",2020.0
8,Health,Prevalence of Diabetes,H1_Public information campaigns,Qatar,QAT,0.104982,percent,2019.0
9,Economics,Volume of imports,H1_Public information campaigns,Qatar,QAT,-0.356,percent change,2020.0
10,Health,Prevalence of total cancers,H1_Public information campaigns,Qatar,QAT,0.005064,percent,2019.0
11,Demographics,Fixed broadband subscriptions,H1_Public information campaigns,Qatar,QAT,10.052,per 100 people,2019.0
12,Health,Summary exposure value tobacco,H1_Public information campaigns,Qatar,QAT,23.17234,Rate (risk-weighted prevalence),2019.0
13,Health,"Incidence of tuberculosis (per 100,000 people)",H1_Public information campaigns,Qatar,QAT,35.0,Cases,2019.0
14,Health,Prevalence of Depressive disorders,H1_Public information campaigns,Qatar,QAT,0.049155,percent,2019.0
15,Environment,Energy use (kg of oil equivalent per capita),H1_Public information campaigns,Qatar,QAT,17922.73293976329,kg of oil equivalent per capita,2014.0
16,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",H1_Public information campaigns,Qatar,QAT,87.0350037,Percentage of total population,2020.0
17,Health,"Nurses and midwives (per 1,000 people)",H1_Public information campaigns,Qatar,QAT,7.2628,Ones,2018.0
18,Social issues ,Net migration,H1_Public information campaigns,Qatar,QAT,200000.0,net total / data are 5 year estimates,2019.0
19,Governance,Human Freedom Score ,H1_Public information campaigns,Qatar,QAT,6.07,score,2018.0
20,Economics,Volume of exports,H1_Public information campaigns,Qatar,QAT,0.031,percent change,2020.0
21,Governance,Government effectiveness estimate,H1_Public information campaigns,Qatar,QAT,0.7052068,score,2019.0
22,Social issues ,Proportion of women in managerial positions (%),H1_Public information campaigns,Qatar,QAT,15.09,percent,2017.0
24,Health,Prevalence of down syndrome,H1_Public information campaigns,Qatar,QAT,0.000312,percent,2019.0
25,Health,Prevalence of chronic kidney disease,H1_Public information campaigns,Qatar,QAT,0.068027,percent,2019.0
26,Environment,Electricity production from oil sources,H1_Public information campaigns,Qatar,QAT,0.0,percent of total,2015.0
27,Health,Prevalence of anxiety disorders,H1_Public information campaigns,Qatar,QAT,0.048487,percent,2019.0
28,Governance,Political stability and absence of violence/terrorism estimate,H1_Public information campaigns,Qatar,QAT,0.7046954,score,2019.0
29,Governance,Aggregate score for the Civil Liberties category,H1_Public information campaigns,Qatar,QAT,18.0,score,2021.0
30,Demographics,Mobile cellular subscriptions,H1_Public information campaigns,Qatar,QAT,138.329,per 100 people,2019.0
31,Environment,Energy use ,H1_Public information campaigns,Qatar,QAT,187.5186209116441,"(kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",2014.0
32,Health,"Physicians (per 1,000 people)",H1_Public information campaigns,Qatar,QAT,2.4852,Ones,2018.0
33,Governance,Economic Freedom Score,H1_Public information campaigns,Qatar,QAT,6.88,score,2018.0
35,Environment,CO2 emissions (kt),H1_Public information campaigns,Qatar,QAT,103259.1,kt,2016.0
36,Social issues ,Life Ladder ,H1_Public information campaigns,Qatar,QAT,6.3745293617248535,score,2015.0
