rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,H1_Public information campaigns,Belarus,BLR,82.7892,percent of population,2019.0
3,Governance,Regulatory quality estimate,H1_Public information campaigns,Belarus,BLR,-0.5437806,score,2019.0
4,Social issues ,"Intentional homicides (per 100,000 people)",H1_Public information campaigns,Belarus,BLR,2.3908727902,"proportion, pero 100,000 people",2018.0
5,Demographics,Fixed telephone subscriptions,H1_Public information campaigns,Belarus,BLR,4488820.0,number,2019.0
7,Health,Prevalence of COVID-19,H1_Public information campaigns,Belarus,BLR,169648.0,"Number (cumulative total by Dec 26,2020)",2020.0
8,Health,Prevalence of Diabetes,H1_Public information campaigns,Belarus,BLR,0.046393,percent,2019.0
9,Economics,Volume of imports,H1_Public information campaigns,Belarus,BLR,4.456,percent change,2020.0
10,Health,Prevalence of total cancers,H1_Public information campaigns,Belarus,BLR,0.02094,percent,2019.0
11,Demographics,Fixed broadband subscriptions,H1_Public information campaigns,Belarus,BLR,33.8691,per 100 people,2019.0
12,Health,Summary exposure value tobacco,H1_Public information campaigns,Belarus,BLR,29.59042,Rate (risk-weighted prevalence),2019.0
13,Health,"Incidence of tuberculosis (per 100,000 people)",H1_Public information campaigns,Belarus,BLR,29.0,Cases,2019.0
14,Health,Prevalence of Depressive disorders,H1_Public information campaigns,Belarus,BLR,0.05043,percent,2019.0
15,Environment,Energy use (kg of oil equivalent per capita),H1_Public information campaigns,Belarus,BLR,2928.520215977373,kg of oil equivalent per capita,2014.0
16,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",H1_Public information campaigns,Belarus,BLR,63.7019997,Percentage of total population,2020.0
17,Health,"Nurses and midwives (per 1,000 people)",H1_Public information campaigns,Belarus,BLR,11.0027,Ones,2015.0
18,Social issues ,Net migration,H1_Public information campaigns,Belarus,BLR,43648.0,net total / data are 5 year estimates,2019.0
19,Governance,Human Freedom Score ,H1_Public information campaigns,Belarus,BLR,6.67,score,2018.0
20,Economics,Volume of exports,H1_Public information campaigns,Belarus,BLR,5.856,percent change,2020.0
21,Governance,Government effectiveness estimate,H1_Public information campaigns,Belarus,BLR,-0.1833328,score,2019.0
22,Social issues ,Proportion of women in managerial positions (%),H1_Public information campaigns,Belarus,BLR,47.28,percent,2018.0
23,Governance,Serious assault (rate),H1_Public information campaigns,Belarus,BLR,7.65,rate,2018.0
24,Health,Prevalence of down syndrome,H1_Public information campaigns,Belarus,BLR,0.000194,percent,2019.0
25,Health,Prevalence of chronic kidney disease,H1_Public information campaigns,Belarus,BLR,0.137546,percent,2019.0
26,Environment,Electricity production from oil sources,H1_Public information campaigns,Belarus,BLR,1.062144240361481,percent of total,2015.0
27,Health,Prevalence of anxiety disorders,H1_Public information campaigns,Belarus,BLR,0.039978,percent,2019.0
28,Governance,Political stability and absence of violence/terrorism estimate,H1_Public information campaigns,Belarus,BLR,0.2891302,score,2019.0
29,Governance,Aggregate score for the Civil Liberties category,H1_Public information campaigns,Belarus,BLR,9.0,score,2021.0
30,Demographics,Mobile cellular subscriptions,H1_Public information campaigns,Belarus,BLR,122.925,per 100 people,2019.0
31,Environment,Energy use ,H1_Public information campaigns,Belarus,BLR,153.591944178586,"(kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",2014.0
32,Health,"Physicians (per 1,000 people)",H1_Public information campaigns,Belarus,BLR,5.1905,Ones,2015.0
33,Governance,Economic Freedom Score,H1_Public information campaigns,Belarus,BLR,6.35,score,2018.0
35,Environment,CO2 emissions (kt),H1_Public information campaigns,Belarus,BLR,58279.63,kt,2016.0
36,Social issues ,Life Ladder ,H1_Public information campaigns,Belarus,BLR,5.5335001945495605,score,2021.0
37,Health,"Prevalence of HIV, total (% of population ages 15-49)",H1_Public information campaigns,Belarus,BLR,0.5,percent,2019.0
38,Governance,Voice and accountability estimate,H1_Public information campaigns,Belarus,BLR,-1.402502,score,2019.0
39,Environment,"Adjusted net savings, including particulate emission damage",H1_Public information campaigns,Belarus,BLR,15.7240978546068,percent of GNI,2018.0
40,Health,Prevalence of Respiratory infections and tuberculosis,H1_Public information campaigns,Belarus,BLR,0.207417,percent,2019.0
41,Environment,Fossil fuel energy consumption,H1_Public information campaigns,Belarus,BLR,92.44038,percent of total,2014.0
42,Governance,Control of corruption estimate,H1_Public information campaigns,Belarus,BLR,-0.059539,score,2019.0
43,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",H1_Public information campaigns,Belarus,BLR,4.625,percent of total labor force,2020.0
44,Health,Prevalence of obesity,H1_Public information campaigns,Belarus,BLR,24.5,percent,2016.0
45,Health,Prevalence of Hypertensive heart disease,H1_Public information campaigns,Belarus,BLR,0.000499,percent,2019.0
46,Governance,Corruption Perceptions Index,H1_Public information campaigns,Belarus,BLR,47.0,score,2020.0
47,Governance,Fragile States Index Total ,H1_Public information campaigns,Belarus,BLR,65.75186010132514,score,2020.0
