rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,H1_Public information campaigns,Bulgaria,BGR,67.947,percent of population,2019.0
3,Governance,Regulatory quality estimate,H1_Public information campaigns,Bulgaria,BGR,0.5316786,score,2019.0
4,Social issues ,"Intentional homicides (per 100,000 people)",H1_Public information campaigns,Bulgaria,BGR,1.3046665939,"proportion, pero 100,000 people",2018.0
5,Demographics,Fixed telephone subscriptions,H1_Public information campaigns,Bulgaria,BGR,972255.0,number,2019.0
7,Health,Prevalence of COVID-19,H1_Public information campaigns,Bulgaria,BGR,190027.0,"Number (cumulative total by Dec 26,2020)",2020.0
8,Health,Prevalence of Diabetes,H1_Public information campaigns,Bulgaria,BGR,0.098452,percent,2019.0
9,Economics,Volume of imports,H1_Public information campaigns,Bulgaria,BGR,5.185,percent change,2020.0
10,Health,Prevalence of total cancers,H1_Public information campaigns,Bulgaria,BGR,0.025146,percent,2019.0
11,Demographics,Fixed broadband subscriptions,H1_Public information campaigns,Bulgaria,BGR,27.6502,per 100 people,2019.0
12,Health,Summary exposure value tobacco,H1_Public information campaigns,Bulgaria,BGR,33.85154,Rate (risk-weighted prevalence),2019.0
13,Health,"Incidence of tuberculosis (per 100,000 people)",H1_Public information campaigns,Bulgaria,BGR,21.0,Cases,2019.0
14,Health,Prevalence of Depressive disorders,H1_Public information campaigns,Bulgaria,BGR,0.037262,percent,2019.0
15,Environment,Energy use (kg of oil equivalent per capita),H1_Public information campaigns,Bulgaria,BGR,2477.65540069696,kg of oil equivalent per capita,2014.0
16,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",H1_Public information campaigns,Bulgaria,BGR,55.243,Percentage of total population,2020.0
17,Health,"Nurses and midwives (per 1,000 people)",H1_Public information campaigns,Bulgaria,BGR,4.8156,Ones,2015.0
18,Social issues ,Net migration,H1_Public information campaigns,Bulgaria,BGR,-24001.0,net total / data are 5 year estimates,2019.0
19,Governance,Human Freedom Score ,H1_Public information campaigns,Bulgaria,BGR,7.93,score,2018.0
20,Economics,Volume of exports,H1_Public information campaigns,Bulgaria,BGR,4.358,percent change,2020.0
21,Governance,Government effectiveness estimate,H1_Public information campaigns,Bulgaria,BGR,0.3390003,score,2019.0
22,Social issues ,Proportion of women in managerial positions (%),H1_Public information campaigns,Bulgaria,BGR,38.57,percent,2018.0
23,Governance,Serious assault (rate),H1_Public information campaigns,Bulgaria,BGR,35.71,rate,2018.0
24,Health,Prevalence of down syndrome,H1_Public information campaigns,Bulgaria,BGR,0.000145,percent,2019.0
25,Health,Prevalence of chronic kidney disease,H1_Public information campaigns,Bulgaria,BGR,0.141258,percent,2019.0
26,Environment,Electricity production from oil sources,H1_Public information campaigns,Bulgaria,BGR,0.373394608345985,percent of total,2015.0
27,Health,Prevalence of anxiety disorders,H1_Public information campaigns,Bulgaria,BGR,0.040476,percent,2019.0
28,Governance,Political stability and absence of violence/terrorism estimate,H1_Public information campaigns,Bulgaria,BGR,0.5401217,score,2019.0
29,Governance,Aggregate score for the Civil Liberties category,H1_Public information campaigns,Bulgaria,BGR,45.0,score,2021.0
30,Demographics,Mobile cellular subscriptions,H1_Public information campaigns,Bulgaria,BGR,116.206,per 100 people,2019.0
31,Environment,Energy use ,H1_Public information campaigns,Bulgaria,BGR,132.2621599661743,"(kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",2014.0
32,Health,"Physicians (per 1,000 people)",H1_Public information campaigns,Bulgaria,BGR,4.0332,Ones,2015.0
33,Governance,Economic Freedom Score,H1_Public information campaigns,Bulgaria,BGR,7.74,score,2018.0
35,Environment,CO2 emissions (kt),H1_Public information campaigns,Bulgaria,BGR,41708.46,kt,2016.0
36,Social issues ,Life Ladder ,H1_Public information campaigns,Bulgaria,BGR,5.265500068664551,score,2021.0
37,Health,"Prevalence of HIV, total (% of population ages 15-49)",H1_Public information campaigns,Bulgaria,BGR,0.1,percent,2019.0
38,Governance,Voice and accountability estimate,H1_Public information campaigns,Bulgaria,BGR,0.3849187,score,2019.0
