rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,H1_Public information campaigns,Costa Rica,CRI,81.2026,percent of population,2019.0
2,Demographics,People using at least basic sanitation services (% of population),H1_Public information campaigns,Costa Rica,CRI,97.8183602521861,proportion,2017.0
3,Governance,Regulatory quality estimate,H1_Public information campaigns,Costa Rica,CRI,0.4980351,score,2019.0
4,Social issues ,"Intentional homicides (per 100,000 people)",H1_Public information campaigns,Costa Rica,CRI,11.261254504,"proportion, pero 100,000 people",2018.0
5,Demographics,Fixed telephone subscriptions,H1_Public information campaigns,Costa Rica,CRI,630843.0,number,2019.0
6,Social issues ,Coverage of unemployment benefits and ALMP (% of population),H1_Public information campaigns,Costa Rica,CRI,25.91276469,proportion,2017.0
7,Health,Prevalence of COVID-19,H1_Public information campaigns,Costa Rica,CRI,156388.0,"Number (cumulative total by Dec 26,2020)",2020.0
8,Health,Prevalence of Diabetes,H1_Public information campaigns,Costa Rica,CRI,0.085807,percent,2019.0
9,Economics,Volume of imports,H1_Public information campaigns,Costa Rica,CRI,3.397,percent change,2020.0
10,Health,Prevalence of total cancers,H1_Public information campaigns,Costa Rica,CRI,0.013685,percent,2019.0
11,Demographics,Fixed broadband subscriptions,H1_Public information campaigns,Costa Rica,CRI,17.9044,per 100 people,2019.0
12,Health,Summary exposure value tobacco,H1_Public information campaigns,Costa Rica,CRI,15.90926,Rate (risk-weighted prevalence),2019.0
13,Health,"Incidence of tuberculosis (per 100,000 people)",H1_Public information campaigns,Costa Rica,CRI,10.0,Cases,2019.0
14,Health,Prevalence of Depressive disorders,H1_Public information campaigns,Costa Rica,CRI,0.036876,percent,2019.0
15,Environment,Energy use (kg of oil equivalent per capita),H1_Public information campaigns,Costa Rica,CRI,1023.008944412516,kg of oil equivalent per capita,2014.0
16,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",H1_Public information campaigns,Costa Rica,CRI,61.9710007,Percentage of total population,2020.0
17,Health,"Nurses and midwives (per 1,000 people)",H1_Public information campaigns,Costa Rica,CRI,3.4144,Ones,2018.0
18,Social issues ,Net migration,H1_Public information campaigns,Costa Rica,CRI,21000.0,net total / data are 5 year estimates,2019.0
19,Governance,Human Freedom Score ,H1_Public information campaigns,Costa Rica,CRI,7.84,score,2018.0
