rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,H1_Public information campaigns,Morocco,MAR,74.3763,percent of population,2019.0
3,Governance,Regulatory quality estimate,H1_Public information campaigns,Morocco,MAR,-0.2115284,score,2019.0
4,Social issues ,"Intentional homicides (per 100,000 people)",H1_Public information campaigns,Morocco,MAR,1.4155228849,"proportion, pero 100,000 people",2018.0
5,Demographics,Fixed telephone subscriptions,H1_Public information campaigns,Morocco,MAR,2054550.0,number,2019.0
7,Health,Prevalence of COVID-19,H1_Public information campaigns,Morocco,MAR,412393.0,"Number (cumulative total by Dec 26,2020)",2020.0
8,Health,Prevalence of Diabetes,H1_Public information campaigns,Morocco,MAR,0.071492,percent,2019.0
9,Economics,Volume of imports,H1_Public information campaigns,Morocco,MAR,4.126,percent change,2020.0
10,Health,Prevalence of total cancers,H1_Public information campaigns,Morocco,MAR,0.005806,percent,2019.0
11,Demographics,Fixed broadband subscriptions,H1_Public information campaigns,Morocco,MAR,4.80191,per 100 people,2019.0
12,Health,Summary exposure value tobacco,H1_Public information campaigns,Morocco,MAR,21.20052,Rate (risk-weighted prevalence),2019.0
13,Health,"Incidence of tuberculosis (per 100,000 people)",H1_Public information campaigns,Morocco,MAR,97.0,Cases,2019.0
14,Health,Prevalence of Depressive disorders,H1_Public information campaigns,Morocco,MAR,0.054923,percent,2019.0
15,Environment,Energy use (kg of oil equivalent per capita),H1_Public information campaigns,Morocco,MAR,555.1378792453177,kg of oil equivalent per capita,2014.0
16,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",H1_Public information campaigns,Morocco,MAR,45.1469994,Percentage of total population,2020.0
17,Health,"Nurses and midwives (per 1,000 people)",H1_Public information campaigns,Morocco,MAR,1.3887,Ones,2017.0
18,Social issues ,Net migration,H1_Public information campaigns,Morocco,MAR,-257096.0,net total / data are 5 year estimates,2019.0
19,Governance,Human Freedom Score ,H1_Public information campaigns,Morocco,MAR,6.28,score,2018.0
20,Economics,Volume of exports,H1_Public information campaigns,Morocco,MAR,5.545,percent change,2020.0
21,Governance,Government effectiveness estimate,H1_Public information campaigns,Morocco,MAR,-0.1192252,score,2019.0
23,Governance,Serious assault (rate),H1_Public information campaigns,Morocco,MAR,308.99,rate,2018.0
24,Health,Prevalence of down syndrome,H1_Public information campaigns,Morocco,MAR,0.000401,percent,2019.0
25,Health,Prevalence of chronic kidney disease,H1_Public information campaigns,Morocco,MAR,0.09644,percent,2019.0
26,Environment,Electricity production from oil sources,H1_Public information campaigns,Morocco,MAR,7.173913043478261,percent of total,2015.0
27,Health,Prevalence of anxiety disorders,H1_Public information campaigns,Morocco,MAR,0.051775,percent,2019.0
28,Governance,Political stability and absence of violence/terrorism estimate,H1_Public information campaigns,Morocco,MAR,-0.3693984,score,2019.0
29,Governance,Aggregate score for the Civil Liberties category,H1_Public information campaigns,Morocco,MAR,24.0,score,2021.0
30,Demographics,Mobile cellular subscriptions,H1_Public information campaigns,Morocco,MAR,127.953,per 100 people,2019.0
31,Environment,Energy use ,H1_Public information campaigns,Morocco,MAR,79.12131659430487,"(kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",2014.0
32,Health,"Physicians (per 1,000 people)",H1_Public information campaigns,Morocco,MAR,0.7308,Ones,2017.0
33,Governance,Economic Freedom Score,H1_Public information campaigns,Morocco,MAR,6.7,score,2018.0
35,Environment,CO2 emissions (kt),H1_Public information campaigns,Morocco,MAR,61275.57,kt,2016.0
36,Social issues ,Life Ladder ,H1_Public information campaigns,Morocco,MAR,4.918000221252441,score,2021.0
37,Health,"Prevalence of HIV, total (% of population ages 15-49)",H1_Public information campaigns,Morocco,MAR,0.1,percent,2019.0
38,Governance,Voice and accountability estimate,H1_Public information campaigns,Morocco,MAR,-0.6268054,score,2019.0
39,Environment,"Adjusted net savings, including particulate emission damage",H1_Public information campaigns,Morocco,MAR,19.6707043219934,percent of GNI,2018.0
40,Health,Prevalence of Respiratory infections and tuberculosis,H1_Public information campaigns,Morocco,MAR,0.23129,percent,2019.0
41,Environment,Fossil fuel energy consumption,H1_Public information campaigns,Morocco,MAR,88.46886,percent of total,2014.0
42,Governance,Control of corruption estimate,H1_Public information campaigns,Morocco,MAR,-0.2765363,score,2019.0
43,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",H1_Public information campaigns,Morocco,MAR,8.95499992,percent of total labor force,2020.0
44,Health,Prevalence of obesity,H1_Public information campaigns,Morocco,MAR,26.1,percent,2016.0
45,Health,Prevalence of Hypertensive heart disease,H1_Public information campaigns,Morocco,MAR,0.003008,percent,2019.0
46,Governance,Corruption Perceptions Index,H1_Public information campaigns,Morocco,MAR,40.0,score,2020.0
47,Governance,Fragile States Index Total ,H1_Public information campaigns,Morocco,MAR,71.22105197870692,score,2020.0
48,Environment,Renewable energy consumption ,H1_Public information campaigns,Morocco,MAR,11.3174596346938,percent of total final energy consumption,2015.0
49,Health,"Immunization, DPT (% of children ages 12-23 months)",H1_Public information campaigns,Morocco,MAR,99.0,percent,2019.0
50,Environment,Electricity production from nuclear sources ,H1_Public information campaigns,Morocco,MAR,0.0,percent of total,2014.0
52,Social issues ,Press freedom score,H1_Public information campaigns,Morocco,MAR,42.88,score,2020.0
53,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),H1_Public information campaigns,Morocco,MAR,2.1,percent,2018.0
54,Governance,Human Development Index,H1_Public information campaigns,Morocco,MAR,0.686,index,2019.0
56,Economics,Employment in services (% of total employment) (modeled ILO estimate),H1_Public information campaigns,Morocco,MAR,44.0340004,Percentage of total employment,2020.0
57,Social issues ,Proportion of seats held by women in national parliaments (%),H1_Public information campaigns,Morocco,MAR,20.50632911,proportion,2020.0
58,Environment,"PM2.5 air pollution, mean annual exposure",H1_Public information campaigns,Morocco,MAR,32.59354,micrograms per cubic meter,2017.0
59,Environment,Combustible renewables and waste,H1_Public information campaigns,Morocco,MAR,7.151581,percent of total energy,2014.0
60,Health,"Immunization, measles (% of children ages 12-23 months)",H1_Public information campaigns,Morocco,MAR,99.0,percent,2019.0
61,Health,Mortality due to COVID-19,H1_Public information campaigns,Morocco,MAR,6854.0,"Number (cumulative total by Dec 26,2020)",2020.0
62,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",H1_Public information campaigns,Morocco,MAR,11.3,percent,2020.0
63,Environment,CO2 emissions (metric tons per capita),H1_Public information campaigns,Morocco,MAR,1.744436,metric tons per capita,2016.0
67,Environment,Access to electricity ,H1_Public information campaigns,Morocco,MAR,100.0,percent of population,2018.0
68,Environment,"Electricity production from renewable sources, excluding hydroelectric",H1_Public information campaigns,Morocco,MAR,2525000000.0,kWh,2015.0
