rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C8_International travel controls,Cote d'Ivoire (Ivory Coast),CIV,36.4538,percent of population,2019.0
3,Health,Prevalence of COVID-19,C8_International travel controls,Cote d'Ivoire (Ivory Coast),CIV,21772.0,"Number (cumulative total by Dec 26,2020)",2020.0
4,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",C8_International travel controls,Cote d'Ivoire (Ivory Coast),CIV,3.4230001,percent of total labor force,2020.0
5,Environment,"PM2.5 air pollution, mean annual exposure",C8_International travel controls,Cote d'Ivoire (Ivory Coast),CIV,25.88627,micrograms per cubic meter,2017.0
6,Economics,Employment in services (% of total employment) (modeled ILO estimate),C8_International travel controls,Cote d'Ivoire (Ivory Coast),CIV,47.2879982,Percentage of total employment,2020.0
7,Economics,Volume of imports,C8_International travel controls,Cote d'Ivoire (Ivory Coast),CIV,6.636,percent change,2020.0
9,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),C8_International travel controls,Cote d'Ivoire (Ivory Coast),CIV,1.2,percent,2018.0
10,Environment,Energy use ,C8_International travel controls,Cote d'Ivoire (Ivory Coast),CIV,147.200682207191,"(kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",2014.0
11,Social issues ,Net migration,C8_International travel controls,Cote d'Ivoire (Ivory Coast),CIV,-40000.0,net total / data are 5 year estimates,2019.0
12,Health,Prevalence of Hypertensive heart disease,C8_International travel controls,Cote d'Ivoire (Ivory Coast),CIV,0.000748,percent,2019.0
13,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",C8_International travel controls,Cote d'Ivoire (Ivory Coast),CIV,2.8,percent,2020.0
14,Demographics,Fixed broadband subscriptions,C8_International travel controls,Cote d'Ivoire (Ivory Coast),CIV,0.842738,per 100 people,2019.0
15,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",C8_International travel controls,Cote d'Ivoire (Ivory Coast),CIV,56.9420013,Percentage of total population,2020.0
16,Economics,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",C8_International travel controls,Cote d'Ivoire (Ivory Coast),CIV,48.2599983,Percentage of females of the total population,2020.0
18,Health,Prevalence of down syndrome,C8_International travel controls,Cote d'Ivoire (Ivory Coast),CIV,0.000191,percent,2019.0
19,Health,Summary exposure value tobacco,C8_International travel controls,Cote d'Ivoire (Ivory Coast),CIV,19.0712,Rate (risk-weighted prevalence),2019.0
20,Health,Prevalence of total cancers,C8_International travel controls,Cote d'Ivoire (Ivory Coast),CIV,0.001782,percent,2019.0
22,Health,Prevalence of Diabetes,C8_International travel controls,Cote d'Ivoire (Ivory Coast),CIV,0.021798,percent,2019.0
23,Demographics,Fixed telephone subscriptions,C8_International travel controls,Cote d'Ivoire (Ivory Coast),CIV,271724.0,number,2019.0
24,Health,Prevalence of Depressive disorders,C8_International travel controls,Cote d'Ivoire (Ivory Coast),CIV,0.030539,percent,2019.0
25,Environment,CO2 emissions (kt),C8_International travel controls,Cote d'Ivoire (Ivory Coast),CIV,9673.546,kt,2016.0
28,Environment,"Adjusted net savings, including particulate emission damage",C8_International travel controls,Cote d'Ivoire (Ivory Coast),CIV,21.3004414446793,percent of GNI,2016.0
30,Governance,Political stability and absence of violence/terrorism estimate,C8_International travel controls,Cote d'Ivoire (Ivory Coast),CIV,-0.962356,score,2019.0
31,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",C8_International travel controls,Cote d'Ivoire (Ivory Coast),CIV,17.8,percent,2020.0
32,Demographics,Mobile cellular subscriptions,C8_International travel controls,Cote d'Ivoire (Ivory Coast),CIV,145.341,per 100 people,2019.0
33,Health,"Physicians (per 1,000 people)",C8_International travel controls,Cote d'Ivoire (Ivory Coast),CIV,0.2314,Ones,2014.0
34,Environment,Renewable energy consumption ,C8_International travel controls,Cote d'Ivoire (Ivory Coast),CIV,64.5280256540323,percent of total final energy consumption,2015.0
35,Health,"Prevalence of HIV, total (% of population ages 15-49)",C8_International travel controls,Cote d'Ivoire (Ivory Coast),CIV,2.4,percent,2019.0
36,Health,Prevalence of obesity,C8_International travel controls,Cote d'Ivoire (Ivory Coast),CIV,10.3,percent,2016.0
