rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C8_International travel controls,Burundi,BDI,2.66075,percent of population,2019.0
3,Health,Prevalence of COVID-19,C8_International travel controls,Burundi,BDI,761.0,"Number (cumulative total by Dec 26,2020)",2020.0
4,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",C8_International travel controls,Burundi,BDI,1.40799999,percent of total labor force,2020.0
5,Environment,"PM2.5 air pollution, mean annual exposure",C8_International travel controls,Burundi,BDI,38.89627,micrograms per cubic meter,2017.0
6,Economics,Employment in services (% of total employment) (modeled ILO estimate),C8_International travel controls,Burundi,BDI,6.53700018,Percentage of total employment,2020.0
7,Economics,Volume of imports,C8_International travel controls,Burundi,BDI,0.87,percent change,2020.0
9,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),C8_International travel controls,Burundi,BDI,1.9,percent,2018.0
11,Social issues ,Net migration,C8_International travel controls,Burundi,BDI,10003.0,net total / data are 5 year estimates,2019.0
12,Health,Prevalence of Hypertensive heart disease,C8_International travel controls,Burundi,BDI,0.000915,percent,2019.0
13,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",C8_International travel controls,Burundi,BDI,3.1,percent,2020.0
14,Demographics,Fixed broadband subscriptions,C8_International travel controls,Burundi,BDI,0.0328778,per 100 people,2019.0
15,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",C8_International travel controls,Burundi,BDI,79.0810013,Percentage of total population,2020.0
16,Economics,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",C8_International travel controls,Burundi,BDI,80.3539963,Percentage of females of the total population,2020.0
17,Social issues ,Press freedom score,C8_International travel controls,Burundi,BDI,55.33,score,2020.0
18,Health,Prevalence of down syndrome,C8_International travel controls,Burundi,BDI,0.000185,percent,2019.0
19,Health,Summary exposure value tobacco,C8_International travel controls,Burundi,BDI,8.799867,Rate (risk-weighted prevalence),2019.0
20,Health,Prevalence of total cancers,C8_International travel controls,Burundi,BDI,0.002,percent,2019.0
22,Health,Prevalence of Diabetes,C8_International travel controls,Burundi,BDI,0.01664,percent,2019.0
23,Demographics,Fixed telephone subscriptions,C8_International travel controls,Burundi,BDI,20936.0,number,2019.0
24,Health,Prevalence of Depressive disorders,C8_International travel controls,Burundi,BDI,0.033904,percent,2019.0
25,Environment,CO2 emissions (kt),C8_International travel controls,Burundi,BDI,495.045,kt,2016.0
26,Social issues ,Life Ladder ,C8_International travel controls,Burundi,BDI,3.7753000259399414,score,2021.0
27,Governance,Serious assault (rate),C8_International travel controls,Burundi,BDI,5.58,rate,2014.0
28,Environment,"Adjusted net savings, including particulate emission damage",C8_International travel controls,Burundi,BDI,-16.9125729891452,percent of GNI,2018.0
30,Governance,Political stability and absence of violence/terrorism estimate,C8_International travel controls,Burundi,BDI,-1.64903,score,2019.0
31,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",C8_International travel controls,Burundi,BDI,57.6,percent,2020.0
32,Demographics,Mobile cellular subscriptions,C8_International travel controls,Burundi,BDI,57.6156,per 100 people,2019.0
33,Health,"Physicians (per 1,000 people)",C8_International travel controls,Burundi,BDI,0.1001,Ones,2017.0
34,Environment,Renewable energy consumption ,C8_International travel controls,Burundi,BDI,95.6789242535879,percent of total final energy consumption,2015.0
35,Health,"Prevalence of HIV, total (% of population ages 15-49)",C8_International travel controls,Burundi,BDI,1.0,percent,2019.0
36,Health,Prevalence of obesity,C8_International travel controls,Burundi,BDI,5.4,percent,2016.0
38,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",C8_International travel controls,Burundi,BDI,100.0,percent of total,2017.0
40,Health,"Immunization, DPT (% of children ages 12-23 months)",C8_International travel controls,Burundi,BDI,93.0,percent,2019.0
41,Health,Prevalence of anxiety disorders,C8_International travel controls,Burundi,BDI,0.031876,percent,2019.0
