rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C8_International travel controls,Finland,FIN,89.6074,percent of population,2019.0
3,Health,Prevalence of COVID-19,C8_International travel controls,Finland,FIN,32582.0,"Number (cumulative total by Dec 26,2020)",2020.0
4,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",C8_International travel controls,Finland,FIN,6.65899992,percent of total labor force,2020.0
5,Environment,"PM2.5 air pollution, mean annual exposure",C8_International travel controls,Finland,FIN,5.861331,micrograms per cubic meter,2017.0
6,Economics,Employment in services (% of total employment) (modeled ILO estimate),C8_International travel controls,Finland,FIN,74.4700012,Percentage of total employment,2020.0
7,Economics,Volume of imports,C8_International travel controls,Finland,FIN,3.023,percent change,2020.0
9,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),C8_International travel controls,Finland,FIN,7.1,percent,2018.0
10,Environment,Energy use ,C8_International travel controls,Finland,FIN,131.7367186286029,"(kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",2015.0
11,Social issues ,Net migration,C8_International travel controls,Finland,FIN,70000.0,net total / data are 5 year estimates,2019.0
12,Health,Prevalence of Hypertensive heart disease,C8_International travel controls,Finland,FIN,0.002853,percent,2019.0
14,Demographics,Fixed broadband subscriptions,C8_International travel controls,Finland,FIN,32.4828,per 100 people,2019.0
15,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",C8_International travel controls,Finland,FIN,58.8580017,Percentage of total population,2020.0
16,Economics,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",C8_International travel controls,Finland,FIN,55.3370018,Percentage of females of the total population,2020.0
17,Social issues ,Press freedom score,C8_International travel controls,Finland,FIN,7.93,score,2020.0
18,Health,Prevalence of down syndrome,C8_International travel controls,Finland,FIN,0.000604,percent,2019.0
19,Health,Summary exposure value tobacco,C8_International travel controls,Finland,FIN,20.31926,Rate (risk-weighted prevalence),2019.0
20,Health,Prevalence of total cancers,C8_International travel controls,Finland,FIN,0.03991,percent,2019.0
22,Health,Prevalence of Diabetes,C8_International travel controls,Finland,FIN,0.122183,percent,2019.0
23,Demographics,Fixed telephone subscriptions,C8_International travel controls,Finland,FIN,269000.0,number,2019.0
24,Health,Prevalence of Depressive disorders,C8_International travel controls,Finland,FIN,0.049979,percent,2019.0
25,Environment,CO2 emissions (kt),C8_International travel controls,Finland,FIN,45870.5,kt,2016.0
26,Social issues ,Life Ladder ,C8_International travel controls,Finland,FIN,7.842100143432617,score,2021.0
27,Governance,Serious assault (rate),C8_International travel controls,Finland,FIN,29.13,rate,2018.0
28,Environment,"Adjusted net savings, including particulate emission damage",C8_International travel controls,Finland,FIN,10.7931166909868,percent of GNI,2018.0
30,Governance,Political stability and absence of violence/terrorism estimate,C8_International travel controls,Finland,FIN,0.9090824,score,2019.0
32,Demographics,Mobile cellular subscriptions,C8_International travel controls,Finland,FIN,129.244,per 100 people,2019.0
33,Health,"Physicians (per 1,000 people)",C8_International travel controls,Finland,FIN,3.8118,Ones,2016.0
34,Environment,Renewable energy consumption ,C8_International travel controls,Finland,FIN,43.2352625898503,percent of total final energy consumption,2015.0
36,Health,Prevalence of obesity,C8_International travel controls,Finland,FIN,22.2,percent,2016.0
37,Environment,Electric power consumption ,C8_International travel controls,Finland,FIN,15249.98938023024,kWh per capita,2014.0
38,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",C8_International travel controls,Finland,FIN,0.0,percent of total,2017.0
39,Social issues ,Proportion of seats held by women in national parliaments (%),C8_International travel controls,Finland,FIN,46.0,proportion,2020.0
40,Health,"Immunization, DPT (% of children ages 12-23 months)",C8_International travel controls,Finland,FIN,91.0,percent,2019.0
41,Health,Prevalence of anxiety disorders,C8_International travel controls,Finland,FIN,0.043773,percent,2019.0
42,Environment,CO2 emissions (metric tons per capita),C8_International travel controls,Finland,FIN,8.34722,metric tons per capita,2016.0
44,Governance,Human Freedom Score ,C8_International travel controls,Finland,FIN,8.49,score,2018.0
45,Governance,Fragile States Index Total ,C8_International travel controls,Finland,FIN,14.626666190916625,score,2020.0
46,Governance,Voice and accountability estimate,C8_International travel controls,Finland,FIN,1.588977,score,2019.0
47,Environment,"Electricity production from oil, gas and coal sources",C8_International travel controls,Finland,FIN,16.18583903086141,percent of total,2015.0
48,Governance,Corruption Perceptions Index,C8_International travel controls,Finland,FIN,85.0,score,2020.0
49,Governance,Total freedom in the world score ,C8_International travel controls,Finland,FIN,100.0,score,2021.0
51,Governance,Control of corruption estimate,C8_International travel controls,Finland,FIN,2.153081,score,2019.0
52,Social issues ,Gini index (World Bank estimate),C8_International travel controls,Finland,FIN,27.4,index ,2017.0
53,Health,Mortality due to COVID-19,C8_International travel controls,Finland,FIN,489.0,"Number (cumulative total by Dec 26,2020)",2020.0
54,Environment,Energy use (kg of oil equivalent per capita),C8_International travel controls,Finland,FIN,5924.700124882951,kg of oil equivalent per capita,2015.0
55,Environment,Electricity production from nuclear sources ,C8_International travel controls,Finland,FIN,33.89798387684593,percent of total,2015.0
56,Social issues ,Proportion of women in managerial positions (%),C8_International travel controls,Finland,FIN,31.83,percent,2018.0
57,Environment,Electricity production from oil sources,C8_International travel controls,Finland,FIN,0.3090514162426928,percent of total,2015.0
58,Governance,Government effectiveness estimate,C8_International travel controls,Finland,FIN,1.929313,score,2019.0
59,Governance,Human Development Index,C8_International travel controls,Finland,FIN,0.938,index,2019.0
60,Health,Prevalence of Respiratory infections and tuberculosis,C8_International travel controls,Finland,FIN,0.117438,percent,2019.0
61,Governance,Aggregate score for the Political Rights category,C8_International travel controls,Finland,FIN,40.0,score,2021.0
62,Governance,Economic Freedom Score,C8_International travel controls,Finland,FIN,7.76,score,2018.0
63,Governance,Rule of law estimate ,C8_International travel controls,Finland,FIN,2.022146,score,2019.0
64,Environment,"Electricity production from renewable sources, excluding hydroelectric",C8_International travel controls,Finland,FIN,13756000000.0,kWh,2015.0
66,Governance,Regulatory quality estimate,C8_International travel controls,Finland,FIN,1.851015,score,2019.0
68,Environment,Combustible renewables and waste,C8_International travel controls,Finland,FIN,24.09406,percent of total energy,2015.0
70,Environment,Fossil fuel energy consumption,C8_International travel controls,Finland,FIN,40.20798,percent of total,2015.0
71,Health,"Incidence of tuberculosis (per 100,000 people)",C8_International travel controls,Finland,FIN,4.7,Cases,2019.0
72,Environment,"Energy imports, net ",C8_International travel controls,Finland,FIN,45.33378502563625,percent of energy use,2015.0
74,Environment,Electricity production from coal sources ,C8_International travel controls,Finland,FIN,8.303570126973483,percent of total,2015.0
77,Demographics,Secure Internet servers ,C8_International travel controls,Finland,FIN,57706.13773057112,per 1 million people,2019.0
79,Economics,Volume of exports,C8_International travel controls,Finland,FIN,3.106,percent change,2020.0
80,Health,Prevalence of chronic kidney disease,C8_International travel controls,Finland,FIN,0.102219,percent,2019.0
82,Social issues ,"Intentional homicides (per 100,000 people)",C8_International travel controls,Finland,FIN,1.6296716121,"proportion, pero 100,000 people",2018.0
83,Governance,Aggregate score for the Civil Liberties category,C8_International travel controls,Finland,FIN,60.0,score,2021.0
84,Health,"Nurses and midwives (per 1,000 people)",C8_International travel controls,Finland,FIN,14.7374,Ones,2016.0
85,Environment,Access to electricity ,C8_International travel controls,Finland,FIN,100.0,percent of population,2018.0
86,Health,"Immunization, measles (% of children ages 12-23 months)",C8_International travel controls,Finland,FIN,96.0,percent,2019.0
95,Governance,Personal Freedom Score ,C8_International travel controls,Finland,FIN,9.21,score,2018.0
