rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C7_Restrictions on internal movement,Eswatini,SWZ,47.0,percent of population,2019.0
3,Governance,Regulatory quality estimate,C7_Restrictions on internal movement,Eswatini,SWZ,-0.6122774,score,2019.0
4,Demographics,Fixed telephone subscriptions,C7_Restrictions on internal movement,Eswatini,SWZ,41000.0,number,2019.0
5,Social issues ,"Intentional homicides (per 100,000 people)",C7_Restrictions on internal movement,Eswatini,SWZ,11.55752804,"proportion, pero 100,000 people",2017.0
6,Health,Prevalence of COVID-19,C7_Restrictions on internal movement,Eswatini,SWZ,7202.0,"Number (cumulative total by Dec 26,2020)",2020.0
8,Health,Prevalence of total cancers,C7_Restrictions on internal movement,Eswatini,SWZ,0.003443,percent,2019.0
9,Health,Summary exposure value tobacco,C7_Restrictions on internal movement,Eswatini,SWZ,8.281146,Rate (risk-weighted prevalence),2019.0
10,Economics,Volume of imports,C7_Restrictions on internal movement,Eswatini,SWZ,-0.343,percent change,2020.0
14,Demographics,Fixed broadband subscriptions,C7_Restrictions on internal movement,Eswatini,SWZ,0.711234,per 100 people,2019.0
15,Health,Prevalence of Depressive disorders,C7_Restrictions on internal movement,Eswatini,SWZ,0.038718,percent,2019.0
16,Economics,Volume of exports,C7_Restrictions on internal movement,Eswatini,SWZ,0.922,percent change,2020.0
17,Governance,Human Freedom Score ,C7_Restrictions on internal movement,Eswatini,SWZ,6.02,score,2018.0
18,Social issues ,Net migration,C7_Restrictions on internal movement,Eswatini,SWZ,-41764.0,net total / data are 5 year estimates,2019.0
19,Health,"Nurses and midwives (per 1,000 people)",C7_Restrictions on internal movement,Eswatini,SWZ,4.1415,Ones,2018.0
20,Environment,CO2 emissions (kt),C7_Restrictions on internal movement,Eswatini,SWZ,1155.105,kt,2016.0
21,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",C7_Restrictions on internal movement,Eswatini,SWZ,52.6559982,Percentage of total population,2020.0
22,Governance,Voice and accountability estimate,C7_Restrictions on internal movement,Eswatini,SWZ,-1.32123,score,2019.0
23,Economics,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",C7_Restrictions on internal movement,Eswatini,SWZ,48.6399994,Percentage of females of the total population,2020.0
24,Social issues ,Proportion of women in managerial positions (%),C7_Restrictions on internal movement,Eswatini,SWZ,43.43,percent,2016.0
26,Health,"Incidence of tuberculosis (per 100,000 people)",C7_Restrictions on internal movement,Eswatini,SWZ,363.0,Cases,2019.0
27,Health,Prevalence of obesity,C7_Restrictions on internal movement,Eswatini,SWZ,16.5,percent,2016.0
28,Governance,Political stability and absence of violence/terrorism estimate,C7_Restrictions on internal movement,Eswatini,SWZ,-0.3785959,score,2019.0
29,Governance,Government effectiveness estimate,C7_Restrictions on internal movement,Eswatini,SWZ,-0.678317,score,2019.0
31,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",C7_Restrictions on internal movement,Eswatini,SWZ,100.0,percent of total,2017.0
32,Governance,Total freedom in the world score ,C7_Restrictions on internal movement,Eswatini,SWZ,19.0,score,2021.0
33,Governance,Aggregate score for the Political Rights category,C7_Restrictions on internal movement,Eswatini,SWZ,1.0,score,2021.0
34,Demographics,Mobile cellular subscriptions,C7_Restrictions on internal movement,Eswatini,SWZ,93.5273,per 100 people,2019.0
35,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",C7_Restrictions on internal movement,Eswatini,SWZ,21.9710007,percent of total labor force,2020.0
36,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",C7_Restrictions on internal movement,Eswatini,SWZ,22.6,percent,2020.0
37,Health,Prevalence of anxiety disorders,C7_Restrictions on internal movement,Eswatini,SWZ,0.034746,percent,2019.0
40,Health,Prevalence of Diabetes,C7_Restrictions on internal movement,Eswatini,SWZ,0.036927,percent,2019.0
41,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",C7_Restrictions on internal movement,Eswatini,SWZ,9.7,percent,2020.0
43,Social issues ,Proportion of seats held by women in national parliaments (%),C7_Restrictions on internal movement,Eswatini,SWZ,9.589041096,proportion,2020.0
44,Health,"Immunization, measles (% of children ages 12-23 months)",C7_Restrictions on internal movement,Eswatini,SWZ,81.0,percent,2019.0
45,Social issues ,Life Ladder ,C7_Restrictions on internal movement,Eswatini,SWZ,4.30810022354126,score,2021.0
47,Governance,Economic Freedom Score,C7_Restrictions on internal movement,Eswatini,SWZ,6.27,score,2018.0
48,Health,Prevalence of Respiratory infections and tuberculosis,C7_Restrictions on internal movement,Eswatini,SWZ,0.28091,percent,2019.0
51,Health,Prevalence of down syndrome,C7_Restrictions on internal movement,Eswatini,SWZ,0.000284,percent,2019.0
52,Social issues ,Gini index (World Bank estimate),C7_Restrictions on internal movement,Eswatini,SWZ,54.6,index ,2016.0
53,Environment,"Adjusted net savings, including particulate emission damage",C7_Restrictions on internal movement,Eswatini,SWZ,5.01655953443727,percent of GNI,2018.0
54,Demographics,Secure Internet servers ,C7_Restrictions on internal movement,Eswatini,SWZ,93.19502146969421,per 1 million people,2019.0
55,Health,Prevalence of chronic kidney disease,C7_Restrictions on internal movement,Eswatini,SWZ,0.054328,percent,2019.0
56,Governance,Rule of law estimate ,C7_Restrictions on internal movement,Eswatini,SWZ,-0.5018827,score,2019.0
57,Economics,Employment in services (% of total employment) (modeled ILO estimate),C7_Restrictions on internal movement,Eswatini,SWZ,64.1809998,Percentage of total employment,2020.0
59,Health,"Prevalence of HIV, total (% of population ages 15-49)",C7_Restrictions on internal movement,Eswatini,SWZ,27.0,percent,2019.0
62,Governance,Corruption Perceptions Index,C7_Restrictions on internal movement,Eswatini,SWZ,33.0,score,2020.0
63,Governance,Control of corruption estimate,C7_Restrictions on internal movement,Eswatini,SWZ,-0.4876726,score,2019.0
64,Health,"Physicians (per 1,000 people)",C7_Restrictions on internal movement,Eswatini,SWZ,0.3285,Ones,2016.0
67,Health,"Immunization, DPT (% of children ages 12-23 months)",C7_Restrictions on internal movement,Eswatini,SWZ,90.0,percent,2019.0
68,Governance,Aggregate score for the Civil Liberties category,C7_Restrictions on internal movement,Eswatini,SWZ,18.0,score,2021.0
69,Environment,Renewable energy consumption ,C7_Restrictions on internal movement,Eswatini,SWZ,66.1046592063012,percent of total final energy consumption,2015.0
71,Health,Prevalence of Hypertensive heart disease,C7_Restrictions on internal movement,Eswatini,SWZ,0.00039,percent,2019.0
72,Governance,Personal Freedom Score ,C7_Restrictions on internal movement,Eswatini,SWZ,5.76,score,2018.0
73,Health,Mortality due to COVID-19,C7_Restrictions on internal movement,Eswatini,SWZ,136.0,"Number (cumulative total by Dec 26,2020)",2020.0
74,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),C7_Restrictions on internal movement,Eswatini,SWZ,2.1,percent,2018.0
75,Environment,"PM2.5 air pollution, mean annual exposure",C7_Restrictions on internal movement,Eswatini,SWZ,17.16879,micrograms per cubic meter,2017.0
77,Social issues ,Press freedom score,C7_Restrictions on internal movement,Eswatini,SWZ,45.15,score,2020.0
80,Environment,CO2 emissions (metric tons per capita),C7_Restrictions on internal movement,Eswatini,SWZ,1.036913,metric tons per capita,2016.0
82,Governance,Fragile States Index Total ,C7_Restrictions on internal movement,Eswatini,SWZ,85.3,score,2019.0
87,Governance,Human Development Index,C7_Restrictions on internal movement,Eswatini,SWZ,0.611,index,2019.0
117,Environment,Access to electricity ,C7_Restrictions on internal movement,Eswatini,SWZ,76.5039825439453,percent of population,2018.0
