rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C7_Restrictions on internal movement,Viet Nam,VNM,68.7,percent of population,2019.0
2,Demographics,People using at least basic sanitation services (% of population),C7_Restrictions on internal movement,Viet Nam,VNM,83.5150494720583,proportion,2017.0
3,Governance,Regulatory quality estimate,C7_Restrictions on internal movement,Viet Nam,VNM,-0.2623483,score,2019.0
4,Demographics,Fixed telephone subscriptions,C7_Restrictions on internal movement,Viet Nam,VNM,3658010.0,number,2019.0
6,Health,Prevalence of COVID-19,C7_Restrictions on internal movement,Viet Nam,VNM,1410.0,"Number (cumulative total by Dec 26,2020)",2020.0
7,Social issues ,Coverage of unemployment benefits and ALMP (% of population),C7_Restrictions on internal movement,Viet Nam,VNM,8.97639302634177,proportion,2014.0
8,Health,Prevalence of total cancers,C7_Restrictions on internal movement,Viet Nam,VNM,0.008269,percent,2019.0
9,Health,Summary exposure value tobacco,C7_Restrictions on internal movement,Viet Nam,VNM,28.81619,Rate (risk-weighted prevalence),2019.0
10,Economics,Volume of imports,C7_Restrictions on internal movement,Viet Nam,VNM,12.094,percent change,2020.0
11,Environment,Electricity production from oil sources,C7_Restrictions on internal movement,Viet Nam,VNM,0.486029109555528,percent of total,2015.0
13,Environment,"Electricity production from renewable sources, excluding hydroelectric",C7_Restrictions on internal movement,Viet Nam,VNM,181000000.0,kWh,2015.0
14,Demographics,Fixed broadband subscriptions,C7_Restrictions on internal movement,Viet Nam,VNM,15.3453,per 100 people,2019.0
15,Health,Prevalence of Depressive disorders,C7_Restrictions on internal movement,Viet Nam,VNM,0.02827,percent,2019.0
16,Economics,Volume of exports,C7_Restrictions on internal movement,Viet Nam,VNM,12.471,percent change,2020.0
17,Governance,Human Freedom Score ,C7_Restrictions on internal movement,Viet Nam,VNM,6.25,score,2018.0
18,Social issues ,Net migration,C7_Restrictions on internal movement,Viet Nam,VNM,-399999.0,net total / data are 5 year estimates,2019.0
19,Health,"Nurses and midwives (per 1,000 people)",C7_Restrictions on internal movement,Viet Nam,VNM,1.4463,Ones,2016.0
20,Environment,CO2 emissions (kt),C7_Restrictions on internal movement,Viet Nam,VNM,192667.8,kt,2016.0
21,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",C7_Restrictions on internal movement,Viet Nam,VNM,77.2990036,Percentage of total population,2020.0
22,Governance,Voice and accountability estimate,C7_Restrictions on internal movement,Viet Nam,VNM,-1.380526,score,2019.0
23,Economics,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",C7_Restrictions on internal movement,Viet Nam,VNM,72.5910034,Percentage of females of the total population,2020.0
24,Social issues ,Proportion of women in managerial positions (%),C7_Restrictions on internal movement,Viet Nam,VNM,27.3,percent,2018.0
26,Health,"Incidence of tuberculosis (per 100,000 people)",C7_Restrictions on internal movement,Viet Nam,VNM,176.0,Cases,2019.0
27,Health,Prevalence of obesity,C7_Restrictions on internal movement,Viet Nam,VNM,2.1,percent,2016.0
28,Governance,Political stability and absence of violence/terrorism estimate,C7_Restrictions on internal movement,Viet Nam,VNM,0.1318749,score,2019.0
29,Governance,Government effectiveness estimate,C7_Restrictions on internal movement,Viet Nam,VNM,0.0390768,score,2019.0
31,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",C7_Restrictions on internal movement,Viet Nam,VNM,100.0,percent of total,2017.0
32,Governance,Total freedom in the world score ,C7_Restrictions on internal movement,Viet Nam,VNM,19.0,score,2021.0
33,Governance,Aggregate score for the Political Rights category,C7_Restrictions on internal movement,Viet Nam,VNM,3.0,score,2021.0
34,Demographics,Mobile cellular subscriptions,C7_Restrictions on internal movement,Viet Nam,VNM,141.227,per 100 people,2019.0
35,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",C7_Restrictions on internal movement,Viet Nam,VNM,2.02200007,percent of total labor force,2020.0
36,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",C7_Restrictions on internal movement,Viet Nam,VNM,22.3,percent,2020.0
37,Health,Prevalence of anxiety disorders,C7_Restrictions on internal movement,Viet Nam,VNM,0.025153,percent,2019.0
38,Economics,"Output per worker (GDP constant 2011 international $ in PPP -- ILO modelled estimates, Nov. 2019",C7_Restrictions on internal movement,Viet Nam,VNM,12660.8,international $ in PPP,2020.0
40,Health,Prevalence of Diabetes,C7_Restrictions on internal movement,Viet Nam,VNM,0.047729,percent,2019.0
41,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",C7_Restrictions on internal movement,Viet Nam,VNM,6.0,percent,2020.0
43,Social issues ,Proportion of seats held by women in national parliaments (%),C7_Restrictions on internal movement,Viet Nam,VNM,26.72064777,proportion,2020.0
44,Health,"Immunization, measles (% of children ages 12-23 months)",C7_Restrictions on internal movement,Viet Nam,VNM,95.0,percent,2019.0
45,Social issues ,Life Ladder ,C7_Restrictions on internal movement,Viet Nam,VNM,5.410799980163574,score,2021.0
47,Governance,Economic Freedom Score,C7_Restrictions on internal movement,Viet Nam,VNM,6.2,score,2018.0
48,Health,Prevalence of Respiratory infections and tuberculosis,C7_Restrictions on internal movement,Viet Nam,VNM,0.474575,percent,2019.0
50,Environment,"Electricity production from oil, gas and coal sources",C7_Restrictions on internal movement,Viet Nam,VNM,63.2679423027994,percent of total,2015.0
51,Health,Prevalence of down syndrome,C7_Restrictions on internal movement,Viet Nam,VNM,0.000126,percent,2019.0
52,Social issues ,Gini index (World Bank estimate),C7_Restrictions on internal movement,Viet Nam,VNM,35.7,index ,2018.0
53,Environment,"Adjusted net savings, including particulate emission damage",C7_Restrictions on internal movement,Viet Nam,VNM,13.5340455762519,percent of GNI,2018.0
54,Demographics,Secure Internet servers ,C7_Restrictions on internal movement,Viet Nam,VNM,2596.98870766931,per 1 million people,2019.0
55,Health,Prevalence of chronic kidney disease,C7_Restrictions on internal movement,Viet Nam,VNM,0.107366,percent,2019.0
56,Governance,Rule of law estimate ,C7_Restrictions on internal movement,Viet Nam,VNM,-0.0168988,score,2019.0
57,Economics,Employment in services (% of total employment) (modeled ILO estimate),C7_Restrictions on internal movement,Viet Nam,VNM,35.4140015,Percentage of total employment,2020.0
59,Health,"Prevalence of HIV, total (% of population ages 15-49)",C7_Restrictions on internal movement,Viet Nam,VNM,0.3,percent,2019.0
60,Demographics,Urban population (% of total population),C7_Restrictions on internal movement,Viet Nam,VNM,36.628,total,2019.0
61,Demographics,Age dependency ratio (% of working-age population),C7_Restrictions on internal movement,Viet Nam,VNM,44.44083458386128,proportion,2019.0
62,Governance,Corruption Perceptions Index,C7_Restrictions on internal movement,Viet Nam,VNM,36.0,score,2020.0
63,Governance,Control of corruption estimate,C7_Restrictions on internal movement,Viet Nam,VNM,-0.5138411,score,2019.0
64,Health,"Physicians (per 1,000 people)",C7_Restrictions on internal movement,Viet Nam,VNM,0.8281,Ones,2016.0
65,Environment,Electricity production from nuclear sources ,C7_Restrictions on internal movement,Viet Nam,VNM,0.0,percent of total,2014.0
66,Environment,Electricity production from coal sources ,C7_Restrictions on internal movement,Viet Nam,VNM,29.57144627910466,percent of total,2015.0
67,Health,"Immunization, DPT (% of children ages 12-23 months)",C7_Restrictions on internal movement,Viet Nam,VNM,89.0,percent,2019.0
68,Governance,Aggregate score for the Civil Liberties category,C7_Restrictions on internal movement,Viet Nam,VNM,16.0,score,2021.0
69,Environment,Renewable energy consumption ,C7_Restrictions on internal movement,Viet Nam,VNM,34.9985698382085,percent of total final energy consumption,2015.0
70,Social issues ,Progression to secondary school (%),C7_Restrictions on internal movement,Viet Nam,VNM,99.7947,proportion,2015.0
