rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C7_Restrictions on internal movement,Equatorial Guinea,GNQ,26.24,percent of population,2019.0
3,Governance,Regulatory quality estimate,C7_Restrictions on internal movement,Equatorial Guinea,GNQ,-1.520516,score,2019.0
4,Demographics,Fixed telephone subscriptions,C7_Restrictions on internal movement,Equatorial Guinea,GNQ,10848.0,number,2019.0
6,Health,Prevalence of COVID-19,C7_Restrictions on internal movement,Equatorial Guinea,GNQ,5214.0,"Number (cumulative total by Dec 26,2020)",2020.0
8,Health,Prevalence of total cancers,C7_Restrictions on internal movement,Equatorial Guinea,GNQ,0.002171,percent,2019.0
9,Health,Summary exposure value tobacco,C7_Restrictions on internal movement,Equatorial Guinea,GNQ,13.12533,Rate (risk-weighted prevalence),2019.0
10,Economics,Volume of imports,C7_Restrictions on internal movement,Equatorial Guinea,GNQ,-7.256,percent change,2020.0
14,Demographics,Fixed broadband subscriptions,C7_Restrictions on internal movement,Equatorial Guinea,GNQ,0.123761,per 100 people,2019.0
15,Health,Prevalence of Depressive disorders,C7_Restrictions on internal movement,Equatorial Guinea,GNQ,0.046348,percent,2019.0
16,Economics,Volume of exports,C7_Restrictions on internal movement,Equatorial Guinea,GNQ,-8.977,percent change,2020.0
18,Social issues ,Net migration,C7_Restrictions on internal movement,Equatorial Guinea,GNQ,79998.0,net total / data are 5 year estimates,2019.0
19,Health,"Nurses and midwives (per 1,000 people)",C7_Restrictions on internal movement,Equatorial Guinea,GNQ,0.5024,Ones,2017.0
20,Environment,CO2 emissions (kt),C7_Restrictions on internal movement,Equatorial Guinea,GNQ,5654.514,kt,2016.0
21,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",C7_Restrictions on internal movement,Equatorial Guinea,GNQ,62.2849998,Percentage of total population,2020.0
22,Governance,Voice and accountability estimate,C7_Restrictions on internal movement,Equatorial Guinea,GNQ,-1.863563,score,2019.0
23,Economics,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",C7_Restrictions on internal movement,Equatorial Guinea,GNQ,54.9630013,Percentage of females of the total population,2020.0
26,Health,"Incidence of tuberculosis (per 100,000 people)",C7_Restrictions on internal movement,Equatorial Guinea,GNQ,181.0,Cases,2019.0
27,Health,Prevalence of obesity,C7_Restrictions on internal movement,Equatorial Guinea,GNQ,8.0,percent,2016.0
28,Governance,Political stability and absence of violence/terrorism estimate,C7_Restrictions on internal movement,Equatorial Guinea,GNQ,-0.1909256,score,2019.0
29,Governance,Government effectiveness estimate,C7_Restrictions on internal movement,Equatorial Guinea,GNQ,-1.342012,score,2019.0
31,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",C7_Restrictions on internal movement,Equatorial Guinea,GNQ,100.0,percent of total,2017.0
32,Governance,Total freedom in the world score ,C7_Restrictions on internal movement,Equatorial Guinea,GNQ,5.0,score,2021.0
33,Governance,Aggregate score for the Political Rights category,C7_Restrictions on internal movement,Equatorial Guinea,GNQ,0.0,score,2021.0
34,Demographics,Mobile cellular subscriptions,C7_Restrictions on internal movement,Equatorial Guinea,GNQ,45.1669,per 100 people,2019.0
35,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",C7_Restrictions on internal movement,Equatorial Guinea,GNQ,6.46999979,percent of total labor force,2020.0
36,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",C7_Restrictions on internal movement,Equatorial Guinea,GNQ,19.7,percent,2020.0
37,Health,Prevalence of anxiety disorders,C7_Restrictions on internal movement,Equatorial Guinea,GNQ,0.036215,percent,2019.0
40,Health,Prevalence of Diabetes,C7_Restrictions on internal movement,Equatorial Guinea,GNQ,0.026587,percent,2019.0
41,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",C7_Restrictions on internal movement,Equatorial Guinea,GNQ,9.3,percent,2020.0
43,Social issues ,Proportion of seats held by women in national parliaments (%),C7_Restrictions on internal movement,Equatorial Guinea,GNQ,21.0,proportion,2020.0
44,Health,"Immunization, measles (% of children ages 12-23 months)",C7_Restrictions on internal movement,Equatorial Guinea,GNQ,53.0,percent,2019.0
48,Health,Prevalence of Respiratory infections and tuberculosis,C7_Restrictions on internal movement,Equatorial Guinea,GNQ,0.284161,percent,2019.0
51,Health,Prevalence of down syndrome,C7_Restrictions on internal movement,Equatorial Guinea,GNQ,0.000154,percent,2019.0
54,Demographics,Secure Internet servers ,C7_Restrictions on internal movement,Equatorial Guinea,GNQ,19.91171000290563,per 1 million people,2019.0
55,Health,Prevalence of chronic kidney disease,C7_Restrictions on internal movement,Equatorial Guinea,GNQ,0.036612,percent,2019.0
56,Governance,Rule of law estimate ,C7_Restrictions on internal movement,Equatorial Guinea,GNQ,-1.422315,score,2019.0
57,Economics,Employment in services (% of total employment) (modeled ILO estimate),C7_Restrictions on internal movement,Equatorial Guinea,GNQ,38.9399986,Percentage of total employment,2020.0
59,Health,"Prevalence of HIV, total (% of population ages 15-49)",C7_Restrictions on internal movement,Equatorial Guinea,GNQ,7.2,percent,2019.0
62,Governance,Corruption Perceptions Index,C7_Restrictions on internal movement,Equatorial Guinea,GNQ,16.0,score,2020.0
63,Governance,Control of corruption estimate,C7_Restrictions on internal movement,Equatorial Guinea,GNQ,-1.722886,score,2019.0
64,Health,"Physicians (per 1,000 people)",C7_Restrictions on internal movement,Equatorial Guinea,GNQ,0.4017,Ones,2017.0
67,Health,"Immunization, DPT (% of children ages 12-23 months)",C7_Restrictions on internal movement,Equatorial Guinea,GNQ,53.0,percent,2019.0
68,Governance,Aggregate score for the Civil Liberties category,C7_Restrictions on internal movement,Equatorial Guinea,GNQ,5.0,score,2021.0
69,Environment,Renewable energy consumption ,C7_Restrictions on internal movement,Equatorial Guinea,GNQ,7.82279977697172,percent of total final energy consumption,2015.0
71,Health,Prevalence of Hypertensive heart disease,C7_Restrictions on internal movement,Equatorial Guinea,GNQ,0.000463,percent,2019.0
73,Health,Mortality due to COVID-19,C7_Restrictions on internal movement,Equatorial Guinea,GNQ,85.0,"Number (cumulative total by Dec 26,2020)",2020.0
74,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),C7_Restrictions on internal movement,Equatorial Guinea,GNQ,0.6,percent,2018.0
75,Environment,"PM2.5 air pollution, mean annual exposure",C7_Restrictions on internal movement,Equatorial Guinea,GNQ,53.24062,micrograms per cubic meter,2017.0
77,Social issues ,Press freedom score,C7_Restrictions on internal movement,Equatorial Guinea,GNQ,56.38,score,2020.0
80,Environment,CO2 emissions (metric tons per capita),C7_Restrictions on internal movement,Equatorial Guinea,GNQ,4.653235,metric tons per capita,2016.0
82,Governance,Fragile States Index Total ,C7_Restrictions on internal movement,Equatorial Guinea,GNQ,83.01620385538543,score,2020.0
87,Governance,Human Development Index,C7_Restrictions on internal movement,Equatorial Guinea,GNQ,0.592,index,2019.0
117,Environment,Access to electricity ,C7_Restrictions on internal movement,Equatorial Guinea,GNQ,67.0325012207031,percent of population,2018.0
