rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C7_Restrictions on internal movement,Thailand,THA,66.6524,percent of population,2019.0
2,Demographics,People using at least basic sanitation services (% of population),C7_Restrictions on internal movement,Thailand,THA,98.7507346105258,proportion,2017.0
3,Governance,Regulatory quality estimate,C7_Restrictions on internal movement,Thailand,THA,0.116105,score,2019.0
4,Demographics,Fixed telephone subscriptions,C7_Restrictions on internal movement,Thailand,THA,2614000.0,number,2019.0
5,Social issues ,"Intentional homicides (per 100,000 people)",C7_Restrictions on internal movement,Thailand,THA,2.5820036484,"proportion, pero 100,000 people",2017.0
6,Health,Prevalence of COVID-19,C7_Restrictions on internal movement,Thailand,THA,4297.0,"Number (cumulative total by Dec 26,2020)",2020.0
8,Health,Prevalence of total cancers,C7_Restrictions on internal movement,Thailand,THA,0.00967,percent,2019.0
9,Health,Summary exposure value tobacco,C7_Restrictions on internal movement,Thailand,THA,18.28799,Rate (risk-weighted prevalence),2019.0
10,Economics,Volume of imports,C7_Restrictions on internal movement,Thailand,THA,5.844,percent change,2020.0
11,Environment,Electricity production from oil sources,C7_Restrictions on internal movement,Thailand,THA,0.5704320432043205,percent of total,2015.0
12,Environment,Energy use (kg of oil equivalent per capita),C7_Restrictions on internal movement,Thailand,THA,1969.00171876363,kg of oil equivalent per capita,2014.0
13,Environment,"Electricity production from renewable sources, excluding hydroelectric",C7_Restrictions on internal movement,Thailand,THA,10439000000.0,kWh,2015.0
14,Demographics,Fixed broadband subscriptions,C7_Restrictions on internal movement,Thailand,THA,14.5188,per 100 people,2019.0
15,Health,Prevalence of Depressive disorders,C7_Restrictions on internal movement,Thailand,THA,0.036951,percent,2019.0
16,Economics,Volume of exports,C7_Restrictions on internal movement,Thailand,THA,4.317,percent change,2020.0
17,Governance,Human Freedom Score ,C7_Restrictions on internal movement,Thailand,THA,6.37,score,2018.0
18,Social issues ,Net migration,C7_Restrictions on internal movement,Thailand,THA,97222.0,net total / data are 5 year estimates,2019.0
19,Health,"Nurses and midwives (per 1,000 people)",C7_Restrictions on internal movement,Thailand,THA,2.7593,Ones,2018.0
