rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C7_Restrictions on internal movement,Maldives,MDV,63.1857,percent of population,2019.0
2,Demographics,People using at least basic sanitation services (% of population),C7_Restrictions on internal movement,Maldives,MDV,99.3729980716322,proportion,2017.0
3,Governance,Regulatory quality estimate,C7_Restrictions on internal movement,Maldives,MDV,-0.4796147,score,2019.0
4,Demographics,Fixed telephone subscriptions,C7_Restrictions on internal movement,Maldives,MDV,16664.0,number,2019.0
6,Health,Prevalence of COVID-19,C7_Restrictions on internal movement,Maldives,MDV,13444.0,"Number (cumulative total by Dec 26,2020)",2020.0
8,Health,Prevalence of total cancers,C7_Restrictions on internal movement,Maldives,MDV,0.003962,percent,2019.0
9,Health,Summary exposure value tobacco,C7_Restrictions on internal movement,Maldives,MDV,29.62951,Rate (risk-weighted prevalence),2019.0
10,Economics,Volume of imports,C7_Restrictions on internal movement,Maldives,MDV,0.198,percent change,2020.0
14,Demographics,Fixed broadband subscriptions,C7_Restrictions on internal movement,Maldives,MDV,9.94401,per 100 people,2019.0
15,Health,Prevalence of Depressive disorders,C7_Restrictions on internal movement,Maldives,MDV,0.031537,percent,2019.0
16,Economics,Volume of exports,C7_Restrictions on internal movement,Maldives,MDV,6.226,percent change,2020.0
18,Social issues ,Net migration,C7_Restrictions on internal movement,Maldives,MDV,56851.0,net total / data are 5 year estimates,2019.0
19,Health,"Nurses and midwives (per 1,000 people)",C7_Restrictions on internal movement,Maldives,MDV,6.4282,Ones,2018.0
20,Environment,CO2 emissions (kt),C7_Restrictions on internal movement,Maldives,MDV,1444.798,kt,2016.0
21,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",C7_Restrictions on internal movement,Maldives,MDV,70.5230026,Percentage of total population,2020.0
22,Governance,Voice and accountability estimate,C7_Restrictions on internal movement,Maldives,MDV,-0.4419447,score,2019.0
23,Economics,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",C7_Restrictions on internal movement,Maldives,MDV,41.6489983,Percentage of females of the total population,2020.0
24,Social issues ,Proportion of women in managerial positions (%),C7_Restrictions on internal movement,Maldives,MDV,19.58,percent,2016.0
26,Health,"Incidence of tuberculosis (per 100,000 people)",C7_Restrictions on internal movement,Maldives,MDV,36.0,Cases,2019.0
27,Health,Prevalence of obesity,C7_Restrictions on internal movement,Maldives,MDV,8.6,percent,2016.0
28,Governance,Political stability and absence of violence/terrorism estimate,C7_Restrictions on internal movement,Maldives,MDV,0.013525,score,2019.0
29,Governance,Government effectiveness estimate,C7_Restrictions on internal movement,Maldives,MDV,-0.1942183,score,2019.0
30,Governance,Serious assault (rate),C7_Restrictions on internal movement,Maldives,MDV,71.31,rate,2017.0
31,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",C7_Restrictions on internal movement,Maldives,MDV,0.0,percent of total,2017.0
32,Governance,Total freedom in the world score ,C7_Restrictions on internal movement,Maldives,MDV,40.0,score,2021.0
33,Governance,Aggregate score for the Political Rights category,C7_Restrictions on internal movement,Maldives,MDV,19.0,score,2021.0
34,Demographics,Mobile cellular subscriptions,C7_Restrictions on internal movement,Maldives,MDV,155.954,per 100 people,2019.0
35,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",C7_Restrictions on internal movement,Maldives,MDV,6.43400002,percent of total labor force,2020.0
36,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",C7_Restrictions on internal movement,Maldives,MDV,14.2,percent,2020.0
37,Health,Prevalence of anxiety disorders,C7_Restrictions on internal movement,Maldives,MDV,0.038578,percent,2019.0
38,Economics,"Output per worker (GDP constant 2011 international $ in PPP -- ILO modelled estimates, Nov. 2019",C7_Restrictions on internal movement,Maldives,MDV,27681.6,international $ in PPP,2020.0
40,Health,Prevalence of Diabetes,C7_Restrictions on internal movement,Maldives,MDV,0.038401,percent,2019.0
41,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",C7_Restrictions on internal movement,Maldives,MDV,4.6,percent,2020.0
43,Social issues ,Proportion of seats held by women in national parliaments (%),C7_Restrictions on internal movement,Maldives,MDV,4.597701149,proportion,2020.0
44,Health,"Immunization, measles (% of children ages 12-23 months)",C7_Restrictions on internal movement,Maldives,MDV,99.0,percent,2019.0
45,Social issues ,Life Ladder ,C7_Restrictions on internal movement,Maldives,MDV,5.1975998878479,score,2021.0
48,Health,Prevalence of Respiratory infections and tuberculosis,C7_Restrictions on internal movement,Maldives,MDV,0.279758,percent,2019.0
49,Economics,Expenditure on social protection (% of GDP),C7_Restrictions on internal movement,Maldives,MDV,4.30536,percent,2019.0
51,Health,Prevalence of down syndrome,C7_Restrictions on internal movement,Maldives,MDV,0.000146,percent,2019.0
52,Social issues ,Gini index (World Bank estimate),C7_Restrictions on internal movement,Maldives,MDV,31.3,index ,2016.0
54,Demographics,Secure Internet servers ,C7_Restrictions on internal movement,Maldives,MDV,725.1112622021158,per 1 million people,2019.0
55,Health,Prevalence of chronic kidney disease,C7_Restrictions on internal movement,Maldives,MDV,0.102554,percent,2019.0
56,Governance,Rule of law estimate ,C7_Restrictions on internal movement,Maldives,MDV,-0.4110879,score,2019.0
57,Economics,Employment in services (% of total employment) (modeled ILO estimate),C7_Restrictions on internal movement,Maldives,MDV,73.427002,Percentage of total employment,2020.0
60,Demographics,Urban population (% of total population),C7_Restrictions on internal movement,Maldives,MDV,40.238,total,2019.0
61,Demographics,Age dependency ratio (% of working-age population),C7_Restrictions on internal movement,Maldives,MDV,30.80559729989407,proportion,2019.0
