rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C7_Restrictions on internal movement,Philippines,PHL,43.0266,percent of population,2019.0
2,Demographics,People using at least basic sanitation services (% of population),C7_Restrictions on internal movement,Philippines,PHL,76.5335020674233,proportion,2017.0
3,Governance,Regulatory quality estimate,C7_Restrictions on internal movement,Philippines,PHL,0.0093082,score,2019.0
4,Demographics,Fixed telephone subscriptions,C7_Restrictions on internal movement,Philippines,PHL,4165210.0,number,2019.0
5,Social issues ,"Intentional homicides (per 100,000 people)",C7_Restrictions on internal movement,Philippines,PHL,6.4649881651,"proportion, pero 100,000 people",2018.0
6,Health,Prevalence of COVID-19,C7_Restrictions on internal movement,Philippines,PHL,456562.0,"Number (cumulative total by Dec 26,2020)",2020.0
8,Health,Prevalence of total cancers,C7_Restrictions on internal movement,Philippines,PHL,0.00479,percent,2019.0
9,Health,Summary exposure value tobacco,C7_Restrictions on internal movement,Philippines,PHL,30.19209,Rate (risk-weighted prevalence),2019.0
10,Economics,Volume of imports,C7_Restrictions on internal movement,Philippines,PHL,13.351,percent change,2020.0
11,Environment,Electricity production from oil sources,C7_Restrictions on internal movement,Philippines,PHL,7.14207709948673,percent of total,2015.0
12,Environment,Energy use (kg of oil equivalent per capita),C7_Restrictions on internal movement,Philippines,PHL,474.2978773580823,kg of oil equivalent per capita,2014.0
13,Environment,"Electricity production from renewable sources, excluding hydroelectric",C7_Restrictions on internal movement,Philippines,PHL,12279000000.0,kWh,2015.0
14,Demographics,Fixed broadband subscriptions,C7_Restrictions on internal movement,Philippines,PHL,3.86511,per 100 people,2019.0
15,Health,Prevalence of Depressive disorders,C7_Restrictions on internal movement,Philippines,PHL,0.026865,percent,2019.0
16,Economics,Volume of exports,C7_Restrictions on internal movement,Philippines,PHL,12.573,percent change,2020.0
17,Governance,Human Freedom Score ,C7_Restrictions on internal movement,Philippines,PHL,6.9,score,2018.0
18,Social issues ,Net migration,C7_Restrictions on internal movement,Philippines,PHL,-335758.0,net total / data are 5 year estimates,2019.0
19,Health,"Nurses and midwives (per 1,000 people)",C7_Restrictions on internal movement,Philippines,PHL,4.9351,Ones,2018.0
20,Environment,CO2 emissions (kt),C7_Restrictions on internal movement,Philippines,PHL,122287.1,kt,2016.0
21,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",C7_Restrictions on internal movement,Philippines,PHL,59.6549988,Percentage of total population,2020.0
22,Governance,Voice and accountability estimate,C7_Restrictions on internal movement,Philippines,PHL,0.0301842,score,2019.0
23,Economics,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",C7_Restrictions on internal movement,Philippines,PHL,46.1949997,Percentage of females of the total population,2020.0
24,Social issues ,Proportion of women in managerial positions (%),C7_Restrictions on internal movement,Philippines,PHL,52.65,percent,2018.0
26,Health,"Incidence of tuberculosis (per 100,000 people)",C7_Restrictions on internal movement,Philippines,PHL,554.0,Cases,2019.0
27,Health,Prevalence of obesity,C7_Restrictions on internal movement,Philippines,PHL,6.4,percent,2016.0
28,Governance,Political stability and absence of violence/terrorism estimate,C7_Restrictions on internal movement,Philippines,PHL,-0.8849657,score,2019.0
29,Governance,Government effectiveness estimate,C7_Restrictions on internal movement,Philippines,PHL,0.0529682,score,2019.0
31,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",C7_Restrictions on internal movement,Philippines,PHL,96.3706587650922,percent of total,2017.0
32,Governance,Total freedom in the world score ,C7_Restrictions on internal movement,Philippines,PHL,56.0,score,2021.0
33,Governance,Aggregate score for the Political Rights category,C7_Restrictions on internal movement,Philippines,PHL,25.0,score,2021.0
34,Demographics,Mobile cellular subscriptions,C7_Restrictions on internal movement,Philippines,PHL,154.761,per 100 people,2019.0
35,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",C7_Restrictions on internal movement,Philippines,PHL,2.16400003,percent of total labor force,2020.0
36,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",C7_Restrictions on internal movement,Philippines,PHL,28.7,percent,2020.0
37,Health,Prevalence of anxiety disorders,C7_Restrictions on internal movement,Philippines,PHL,0.045941,percent,2019.0
38,Economics,"Output per worker (GDP constant 2011 international $ in PPP -- ILO modelled estimates, Nov. 2019",C7_Restrictions on internal movement,Philippines,PHL,21277.6,international $ in PPP,2020.0
39,Environment,"Energy imports, net ",C7_Restrictions on internal movement,Philippines,PHL,45.76800308299209,percent of energy use,2014.0
40,Health,Prevalence of Diabetes,C7_Restrictions on internal movement,Philippines,PHL,0.035018,percent,2019.0
41,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",C7_Restrictions on internal movement,Philippines,PHL,4.2,percent,2020.0
42,Environment,Energy use ,C7_Restrictions on internal movement,Philippines,PHL,68.01296830065644,"(kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",2014.0
43,Social issues ,Proportion of seats held by women in national parliaments (%),C7_Restrictions on internal movement,Philippines,PHL,27.96052632,proportion,2020.0
44,Health,"Immunization, measles (% of children ages 12-23 months)",C7_Restrictions on internal movement,Philippines,PHL,67.0,percent,2019.0
45,Social issues ,Life Ladder ,C7_Restrictions on internal movement,Philippines,PHL,5.880199909210205,score,2021.0
46,Economics,"Central government debt, total",C7_Restrictions on internal movement,Philippines,PHL,43.42633894146199,percent of GDP,2014.0
47,Governance,Economic Freedom Score,C7_Restrictions on internal movement,Philippines,PHL,7.43,score,2018.0
48,Health,Prevalence of Respiratory infections and tuberculosis,C7_Restrictions on internal movement,Philippines,PHL,0.42233,percent,2019.0
49,Economics,Expenditure on social protection (% of GDP),C7_Restrictions on internal movement,Philippines,PHL,2.22247,percent,2019.0
50,Environment,"Electricity production from oil, gas and coal sources",C7_Restrictions on internal movement,Philippines,PHL,74.56347906276922,percent of total,2015.0
51,Health,Prevalence of down syndrome,C7_Restrictions on internal movement,Philippines,PHL,0.000182,percent,2019.0
52,Social issues ,Gini index (World Bank estimate),C7_Restrictions on internal movement,Philippines,PHL,44.4,index ,2015.0
53,Environment,"Adjusted net savings, including particulate emission damage",C7_Restrictions on internal movement,Philippines,PHL,20.9724077138032,percent of GNI,2018.0
54,Demographics,Secure Internet servers ,C7_Restrictions on internal movement,Philippines,PHL,111.3149907625206,per 1 million people,2019.0
55,Health,Prevalence of chronic kidney disease,C7_Restrictions on internal movement,Philippines,PHL,0.095396,percent,2019.0
56,Governance,Rule of law estimate ,C7_Restrictions on internal movement,Philippines,PHL,-0.4773007,score,2019.0
57,Economics,Employment in services (% of total employment) (modeled ILO estimate),C7_Restrictions on internal movement,Philippines,PHL,57.6349983,Percentage of total employment,2020.0
58,Environment,Combustible renewables and waste,C7_Restrictions on internal movement,Philippines,PHL,13.00956,percent of total energy,2014.0
59,Health,"Prevalence of HIV, total (% of population ages 15-49)",C7_Restrictions on internal movement,Philippines,PHL,0.2,percent,2019.0
60,Demographics,Urban population (% of total population),C7_Restrictions on internal movement,Philippines,PHL,47.149,total,2019.0
61,Demographics,Age dependency ratio (% of working-age population),C7_Restrictions on internal movement,Philippines,PHL,55.74110931993945,proportion,2019.0
62,Governance,Corruption Perceptions Index,C7_Restrictions on internal movement,Philippines,PHL,34.0,score,2020.0
63,Governance,Control of corruption estimate,C7_Restrictions on internal movement,Philippines,PHL,-0.5733455,score,2019.0
64,Health,"Physicians (per 1,000 people)",C7_Restrictions on internal movement,Philippines,PHL,0.6004,Ones,2017.0
65,Environment,Electricity production from nuclear sources ,C7_Restrictions on internal movement,Philippines,PHL,0.0,percent of total,2014.0
66,Environment,Electricity production from coal sources ,C7_Restrictions on internal movement,Philippines,PHL,44.51482169075267,percent of total,2015.0
67,Health,"Immunization, DPT (% of children ages 12-23 months)",C7_Restrictions on internal movement,Philippines,PHL,65.0,percent,2019.0
68,Governance,Aggregate score for the Civil Liberties category,C7_Restrictions on internal movement,Philippines,PHL,31.0,score,2021.0
69,Environment,Renewable energy consumption ,C7_Restrictions on internal movement,Philippines,PHL,27.4515444500126,percent of total final energy consumption,2015.0
70,Social issues ,Progression to secondary school (%),C7_Restrictions on internal movement,Philippines,PHL,96.59469,proportion,2016.0
71,Health,Prevalence of Hypertensive heart disease,C7_Restrictions on internal movement,Philippines,PHL,0.002651,percent,2019.0
72,Governance,Personal Freedom Score ,C7_Restrictions on internal movement,Philippines,PHL,6.37,score,2018.0
73,Health,Mortality due to COVID-19,C7_Restrictions on internal movement,Philippines,PHL,8875.0,"Number (cumulative total by Dec 26,2020)",2020.0
74,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),C7_Restrictions on internal movement,Philippines,PHL,1.4,percent,2018.0
75,Environment,"PM2.5 air pollution, mean annual exposure",C7_Restrictions on internal movement,Philippines,PHL,18.0698,micrograms per cubic meter,2017.0
76,Environment,Electric power consumption ,C7_Restrictions on internal movement,Philippines,PHL,696.346780059737,kWh per capita,2014.0
77,Social issues ,Press freedom score,C7_Restrictions on internal movement,Philippines,PHL,43.54,score,2020.0
78,Demographics,"Population, total",C7_Restrictions on internal movement,Philippines,PHL,108116615.0,total,2019.0
79,Economics,Expenditure on health (% of GDP),C7_Restrictions on internal movement,Philippines,PHL,0.89042,percent,2019.0
80,Environment,CO2 emissions (metric tons per capita),C7_Restrictions on internal movement,Philippines,PHL,1.17965,metric tons per capita,2016.0
82,Governance,Fragile States Index Total ,C7_Restrictions on internal movement,Philippines,PHL,80.99999999999999,score,2020.0
83,Social issues ,Women who believe a husband is justified in beating his wife (any of five reasons) (%),C7_Restrictions on internal movement,Philippines,PHL,10.9,proportion,2017.0
84,Demographics,Rural population (% of total population),C7_Restrictions on internal movement,Philippines,PHL,52.851,proportion,2019.0
85,Social issues ,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),C7_Restrictions on internal movement,Philippines,PHL,6.31022527813911,proportion,2015.0
86,Social issues ,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",C7_Restrictions on internal movement,Philippines,PHL,16.0239295959473,proportion,2017.0
