rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C3_Cancel public events,Andorra,AND,91.5675,percent of population,2019.0
3,Governance,Regulatory quality estimate,C3_Cancel public events,Andorra,AND,1.228176,score,2019.0
4,Social issues ,"Intentional homicides (per 100,000 people)",C3_Cancel public events,Andorra,AND,0.0,"proportion, pero 100,000 people",2015.0
5,Demographics,Fixed telephone subscriptions,C3_Cancel public events,Andorra,AND,39657.0,number,2019.0
10,Health,Prevalence of chronic kidney disease,C3_Cancel public events,Andorra,AND,0.091687,percent,2019.0
12,Health,Prevalence of Diabetes,C3_Cancel public events,Andorra,AND,0.078072,percent,2019.0
13,Demographics,Fixed broadband subscriptions,C3_Cancel public events,Andorra,AND,47.1313,per 100 people,2019.0
14,Health,"Incidence of tuberculosis (per 100,000 people)",C3_Cancel public events,Andorra,AND,7.5,Cases,2019.0
15,Health,Mortality due to COVID-19,C3_Cancel public events,Andorra,AND,80.0,"Number (cumulative total by Dec 26,2020)",2020.0
17,Health,"Immunization, DPT (% of children ages 12-23 months)",C3_Cancel public events,Andorra,AND,99.0,percent,2019.0
19,Health,Summary exposure value tobacco,C3_Cancel public events,Andorra,AND,25.36384,Rate (risk-weighted prevalence),2019.0
20,Health,"Immunization, measles (% of children ages 12-23 months)",C3_Cancel public events,Andorra,AND,99.0,percent,2019.0
23,Governance,Control of corruption estimate,C3_Cancel public events,Andorra,AND,1.234392,score,2019.0
26,Health,Prevalence of Hypertensive heart disease,C3_Cancel public events,Andorra,AND,0.0027,percent,2019.0
28,Health,Prevalence of Respiratory infections and tuberculosis,C3_Cancel public events,Andorra,AND,0.119104,percent,2019.0
30,Health,"Nurses and midwives (per 1,000 people)",C3_Cancel public events,Andorra,AND,4.0128,Ones,2015.0
31,Environment,CO2 emissions (kt),C3_Cancel public events,Andorra,AND,469.376,kt,2016.0
32,Governance,Political stability and absence of violence/terrorism estimate,C3_Cancel public events,Andorra,AND,1.615139,score,2019.0
33,Demographics,Secure Internet servers ,C3_Cancel public events,Andorra,AND,20183.55759508439,per 1 million people,2019.0
37,Governance,Government effectiveness estimate,C3_Cancel public events,Andorra,AND,1.908749,score,2019.0
39,Health,Prevalence of anxiety disorders,C3_Cancel public events,Andorra,AND,0.061518,percent,2019.0
44,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),C3_Cancel public events,Andorra,AND,4.6,percent,2018.0
47,Governance,Total freedom in the world score ,C3_Cancel public events,Andorra,AND,93.0,score,2021.0
48,Governance,Serious assault (rate),C3_Cancel public events,Andorra,AND,170.53,rate,2015.0
50,Health,Prevalence of total cancers,C3_Cancel public events,Andorra,AND,0.037396,percent,2019.0
56,Health,Prevalence of COVID-19,C3_Cancel public events,Andorra,AND,7519.0,"Number (cumulative total by Dec 26,2020)",2020.0
58,Environment,"PM2.5 air pollution, mean annual exposure",C3_Cancel public events,Andorra,AND,10.30762,micrograms per cubic meter,2017.0
59,Demographics,Mobile cellular subscriptions,C3_Cancel public events,Andorra,AND,113.957,per 100 people,2019.0
60,Health,"Physicians (per 1,000 people)",C3_Cancel public events,Andorra,AND,3.3333,Ones,2015.0
62,Health,Prevalence of obesity,C3_Cancel public events,Andorra,AND,25.6,percent,2016.0
65,Governance,Voice and accountability estimate,C3_Cancel public events,Andorra,AND,1.139154,score,2019.0
67,Health,Prevalence of down syndrome,C3_Cancel public events,Andorra,AND,0.000571,percent,2019.0
68,Environment,CO2 emissions (metric tons per capita),C3_Cancel public events,Andorra,AND,6.07237,metric tons per capita,2016.0
70,Governance,Aggregate score for the Political Rights category,C3_Cancel public events,Andorra,AND,38.0,score,2021.0
74,Governance,Human Development Index,C3_Cancel public events,Andorra,AND,0.868,index,2019.0
78,Governance,Aggregate score for the Civil Liberties category,C3_Cancel public events,Andorra,AND,55.0,score,2021.0
84,Environment,Access to electricity ,C3_Cancel public events,Andorra,AND,100.0,percent of population,2018.0
85,Governance,Rule of law estimate ,C3_Cancel public events,Andorra,AND,1.579939,score,2019.0
87,Health,Prevalence of Depressive disorders,C3_Cancel public events,Andorra,AND,0.046543,percent,2019.0
89,Social issues ,Press freedom score,C3_Cancel public events,Andorra,AND,23.23,score,2020.0
93,Environment,Renewable energy consumption ,C3_Cancel public events,Andorra,AND,19.7478086257358,percent of total final energy consumption,2015.0
96,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",C3_Cancel public events,Andorra,AND,17.8244594869492,percent of total,2017.0
