rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C3_Cancel public events,Viet Nam,VNM,68.7,percent of population,2019.0
2,Demographics,People using at least basic sanitation services (% of population),C3_Cancel public events,Viet Nam,VNM,83.5150494720583,proportion,2017.0
3,Governance,Regulatory quality estimate,C3_Cancel public events,Viet Nam,VNM,-0.2623483,score,2019.0
5,Demographics,Fixed telephone subscriptions,C3_Cancel public events,Viet Nam,VNM,3658010.0,number,2019.0
6,Social issues ,Coverage of unemployment benefits and ALMP (% of population),C3_Cancel public events,Viet Nam,VNM,8.97639302634177,proportion,2014.0
7,Economics,Volume of imports,C3_Cancel public events,Viet Nam,VNM,12.094,percent change,2020.0
8,Social issues ,Proportion of women in managerial positions (%),C3_Cancel public events,Viet Nam,VNM,27.3,percent,2018.0
10,Health,Prevalence of chronic kidney disease,C3_Cancel public events,Viet Nam,VNM,0.107366,percent,2019.0
11,Social issues ,Life Ladder ,C3_Cancel public events,Viet Nam,VNM,5.410799980163574,score,2021.0
12,Health,Prevalence of Diabetes,C3_Cancel public events,Viet Nam,VNM,0.047729,percent,2019.0
13,Demographics,Fixed broadband subscriptions,C3_Cancel public events,Viet Nam,VNM,15.3453,per 100 people,2019.0
14,Health,"Incidence of tuberculosis (per 100,000 people)",C3_Cancel public events,Viet Nam,VNM,176.0,Cases,2019.0
15,Health,Mortality due to COVID-19,C3_Cancel public events,Viet Nam,VNM,35.0,"Number (cumulative total by Dec 26,2020)",2020.0
17,Health,"Immunization, DPT (% of children ages 12-23 months)",C3_Cancel public events,Viet Nam,VNM,89.0,percent,2019.0
18,Environment,Electricity production from oil sources,C3_Cancel public events,Viet Nam,VNM,0.486029109555528,percent of total,2015.0
19,Health,Summary exposure value tobacco,C3_Cancel public events,Viet Nam,VNM,28.81619,Rate (risk-weighted prevalence),2019.0
20,Health,"Immunization, measles (% of children ages 12-23 months)",C3_Cancel public events,Viet Nam,VNM,95.0,percent,2019.0
21,Economics,Volume of exports,C3_Cancel public events,Viet Nam,VNM,12.471,percent change,2020.0
22,Social issues ,Proportion of seats held by women in national parliaments (%),C3_Cancel public events,Viet Nam,VNM,26.72064777,proportion,2020.0
23,Governance,Control of corruption estimate,C3_Cancel public events,Viet Nam,VNM,-0.5138411,score,2019.0
24,Social issues ,Net migration,C3_Cancel public events,Viet Nam,VNM,-399999.0,net total / data are 5 year estimates,2019.0
25,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",C3_Cancel public events,Viet Nam,VNM,77.2990036,Percentage of total population,2020.0
26,Health,Prevalence of Hypertensive heart disease,C3_Cancel public events,Viet Nam,VNM,0.003453,percent,2019.0
28,Health,Prevalence of Respiratory infections and tuberculosis,C3_Cancel public events,Viet Nam,VNM,0.474575,percent,2019.0
29,Social issues ,Gini index (World Bank estimate),C3_Cancel public events,Viet Nam,VNM,35.7,index ,2018.0
30,Health,"Nurses and midwives (per 1,000 people)",C3_Cancel public events,Viet Nam,VNM,1.4463,Ones,2016.0
31,Environment,CO2 emissions (kt),C3_Cancel public events,Viet Nam,VNM,192667.8,kt,2016.0
32,Governance,Political stability and absence of violence/terrorism estimate,C3_Cancel public events,Viet Nam,VNM,0.1318749,score,2019.0
33,Demographics,Secure Internet servers ,C3_Cancel public events,Viet Nam,VNM,2596.98870766931,per 1 million people,2019.0
34,Economics,Employment in services (% of total employment) (modeled ILO estimate),C3_Cancel public events,Viet Nam,VNM,35.4140015,Percentage of total employment,2020.0
35,Economics,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",C3_Cancel public events,Viet Nam,VNM,72.5910034,Percentage of females of the total population,2020.0
36,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",C3_Cancel public events,Viet Nam,VNM,6.0,percent,2020.0
37,Governance,Government effectiveness estimate,C3_Cancel public events,Viet Nam,VNM,0.0390768,score,2019.0
39,Health,Prevalence of anxiety disorders,C3_Cancel public events,Viet Nam,VNM,0.025153,percent,2019.0
40,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",C3_Cancel public events,Viet Nam,VNM,2.02200007,percent of total labor force,2020.0
41,Governance,Personal Freedom Score ,C3_Cancel public events,Viet Nam,VNM,6.3,score,2018.0
42,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",C3_Cancel public events,Viet Nam,VNM,22.3,percent,2020.0
43,Governance,Economic Freedom Score,C3_Cancel public events,Viet Nam,VNM,6.2,score,2018.0
44,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),C3_Cancel public events,Viet Nam,VNM,2.7,percent,2018.0
45,Environment,"Adjusted net savings, including particulate emission damage",C3_Cancel public events,Viet Nam,VNM,13.5340455762519,percent of GNI,2018.0
