rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,H6_Facial Coverings,United Arab Emirates,ARE,99.15,percent of population,2019.0
2,Health,Prevalence of Respiratory infections and tuberculosis,H6_Facial Coverings,United Arab Emirates,ARE,0.347354,percent,2019.0
3,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",H6_Facial Coverings,United Arab Emirates,ARE,2.44700003,percent of total labor force,2020.0
4,Health,"Nurses and midwives (per 1,000 people)",H6_Facial Coverings,United Arab Emirates,ARE,5.7271,Ones,2018.0
5,Health,Prevalence of COVID-19,H6_Facial Coverings,United Arab Emirates,ARE,191150.0,"Number (cumulative total by Dec 26,2020)",2020.0
6,Governance,Personal Freedom Score ,H6_Facial Coverings,United Arab Emirates,ARE,5.28,score,2018.0
7,Governance,Regulatory quality estimate,H6_Facial Coverings,United Arab Emirates,ARE,0.9793252,score,2019.0
8,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),H6_Facial Coverings,United Arab Emirates,ARE,2.2,percent,2018.0
9,Health,Prevalence of Depressive disorders,H6_Facial Coverings,United Arab Emirates,ARE,0.046316,percent,2019.0
10,Health,Prevalence of total cancers,H6_Facial Coverings,United Arab Emirates,ARE,0.005752,percent,2019.0
11,Governance,Total freedom in the world score ,H6_Facial Coverings,United Arab Emirates,ARE,17.0,score,2021.0
12,Environment,CO2 emissions (kt),H6_Facial Coverings,United Arab Emirates,ARE,206323.8,kt,2016.0
13,Environment,Renewable energy consumption ,H6_Facial Coverings,United Arab Emirates,ARE,0.137108046073838,percent of total final energy consumption,2015.0
14,Environment,Energy use (kg of oil equivalent per capita),H6_Facial Coverings,United Arab Emirates,ARE,7648.399883874575,kg of oil equivalent per capita,2014.0
15,Governance,Economic Freedom Score,H6_Facial Coverings,United Arab Emirates,ARE,7.05,score,2018.0
16,Demographics,Fixed broadband subscriptions,H6_Facial Coverings,United Arab Emirates,ARE,31.1749,per 100 people,2019.0
17,Social issues ,Net migration,H6_Facial Coverings,United Arab Emirates,ARE,200000.0,net total / data are 5 year estimates,2019.0
18,Governance,Corruption Perceptions Index,H6_Facial Coverings,United Arab Emirates,ARE,71.0,score,2020.0
20,Environment,Electricity production from oil sources,H6_Facial Coverings,United Arab Emirates,ARE,1.242089725672471,percent of total,2015.0
21,Economics,Employment in services (% of total employment) (modeled ILO estimate),H6_Facial Coverings,United Arab Emirates,ARE,64.4400024,Percentage of total employment,2020.0
22,Environment,Energy use ,H6_Facial Coverings,United Arab Emirates,ARE,122.6124478766745,"(kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",2014.0
23,Health,Prevalence of chronic kidney disease,H6_Facial Coverings,United Arab Emirates,ARE,0.078659,percent,2019.0
24,Environment,Electricity production from coal sources ,H6_Facial Coverings,United Arab Emirates,ARE,0.0,percent of total,2015.0
25,Demographics,Secure Internet servers ,H6_Facial Coverings,United Arab Emirates,ARE,1912.076613251954,per 1 million people,2019.0
26,Economics,Volume of exports,H6_Facial Coverings,United Arab Emirates,ARE,1.747,percent change,2020.0
27,Environment,Electric power consumption ,H6_Facial Coverings,United Arab Emirates,ARE,11088.35028637941,kWh per capita,2014.0
28,Environment,Electricity production from nuclear sources ,H6_Facial Coverings,United Arab Emirates,ARE,0.0,percent of total,2014.0
29,Governance,Aggregate score for the Civil Liberties category,H6_Facial Coverings,United Arab Emirates,ARE,12.0,score,2021.0
30,Health,Prevalence of down syndrome,H6_Facial Coverings,United Arab Emirates,ARE,0.000277,percent,2019.0
