rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,H6_Facial Coverings,Singapore,SGP,88.9493,percent of population,2019.0
2,Health,Prevalence of Respiratory infections and tuberculosis,H6_Facial Coverings,Singapore,SGP,0.233578,percent,2019.0
3,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",H6_Facial Coverings,Singapore,SGP,4.38000011,percent of total labor force,2020.0
4,Health,"Nurses and midwives (per 1,000 people)",H6_Facial Coverings,Singapore,SGP,6.2432,Ones,2017.0
5,Health,Prevalence of COVID-19,H6_Facial Coverings,Singapore,SGP,58386.0,"Number (cumulative total by Dec 26,2020)",2020.0
6,Governance,Personal Freedom Score ,H6_Facial Coverings,Singapore,SGP,7.77,score,2018.0
7,Governance,Regulatory quality estimate,H6_Facial Coverings,Singapore,SGP,2.161377,score,2019.0
8,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),H6_Facial Coverings,Singapore,SGP,2.2,percent,2018.0
9,Health,Prevalence of Depressive disorders,H6_Facial Coverings,Singapore,SGP,0.024473,percent,2019.0
10,Health,Prevalence of total cancers,H6_Facial Coverings,Singapore,SGP,0.018786,percent,2019.0
11,Governance,Total freedom in the world score ,H6_Facial Coverings,Singapore,SGP,48.0,score,2021.0
12,Environment,CO2 emissions (kt),H6_Facial Coverings,Singapore,SGP,37535.41,kt,2016.0
13,Environment,Renewable energy consumption ,H6_Facial Coverings,Singapore,SGP,0.70863529719762,percent of total final energy consumption,2015.0
14,Environment,Energy use (kg of oil equivalent per capita),H6_Facial Coverings,Singapore,SGP,5121.804317731571,kg of oil equivalent per capita,2014.0
15,Governance,Economic Freedom Score,H6_Facial Coverings,Singapore,SGP,8.65,score,2018.0
16,Demographics,Fixed broadband subscriptions,H6_Facial Coverings,Singapore,SGP,25.81,per 100 people,2019.0
17,Social issues ,Net migration,H6_Facial Coverings,Singapore,SGP,135142.0,net total / data are 5 year estimates,2019.0
18,Governance,Corruption Perceptions Index,H6_Facial Coverings,Singapore,SGP,85.0,score,2020.0
19,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",H6_Facial Coverings,Singapore,SGP,4.8,percent,2020.0
20,Environment,Electricity production from oil sources,H6_Facial Coverings,Singapore,SGP,0.6982048993355152,percent of total,2015.0
21,Economics,Employment in services (% of total employment) (modeled ILO estimate),H6_Facial Coverings,Singapore,SGP,84.0930023,Percentage of total employment,2020.0
22,Environment,Energy use ,H6_Facial Coverings,Singapore,SGP,58.32914582180774,"(kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",2014.0
23,Health,Prevalence of chronic kidney disease,H6_Facial Coverings,Singapore,SGP,0.138593,percent,2019.0
24,Environment,Electricity production from coal sources ,H6_Facial Coverings,Singapore,SGP,1.196072597441238,percent of total,2015.0
25,Demographics,Secure Internet servers ,H6_Facial Coverings,Singapore,SGP,122481.379641414,per 1 million people,2019.0
26,Economics,Volume of exports,H6_Facial Coverings,Singapore,SGP,3.952,percent change,2020.0
27,Environment,Electric power consumption ,H6_Facial Coverings,Singapore,SGP,8844.687593012006,kWh per capita,2014.0
28,Environment,Electricity production from nuclear sources ,H6_Facial Coverings,Singapore,SGP,0.0,percent of total,2014.0
29,Governance,Aggregate score for the Civil Liberties category,H6_Facial Coverings,Singapore,SGP,29.0,score,2021.0
30,Health,Prevalence of down syndrome,H6_Facial Coverings,Singapore,SGP,0.000542,percent,2019.0
31,Health,Prevalence of Diabetes,H6_Facial Coverings,Singapore,SGP,0.086023,percent,2019.0
32,Demographics,Urban population (% of total population),H6_Facial Coverings,Singapore,SGP,100.0,total,2019.0
33,Economics,Volume of imports,H6_Facial Coverings,Singapore,SGP,4.296,percent change,2020.0
34,Economics,"Output per worker (GDP constant 2011 international $ in PPP -- ILO modelled estimates, Nov. 2019",H6_Facial Coverings,Singapore,SGP,152536.2,international $ in PPP,2020.0
35,Environment,"Adjusted net savings, including particulate emission damage",H6_Facial Coverings,Singapore,SGP,34.7026850791648,percent of GNI,2018.0
36,Social issues ,Proportion of seats held by women in national parliaments (%),H6_Facial Coverings,Singapore,SGP,29.47368421,proportion,2020.0
37,Social issues ,Life Ladder ,H6_Facial Coverings,Singapore,SGP,6.376500129699707,score,2021.0
38,Social issues ,"Intentional homicides (per 100,000 people)",H6_Facial Coverings,Singapore,SGP,0.15631776484,"proportion, pero 100,000 people",2018.0
39,Environment,Fossil fuel energy consumption,H6_Facial Coverings,Singapore,SGP,90.57887,percent of total,2014.0
40,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",H6_Facial Coverings,Singapore,SGP,70.3840027,Percentage of total population,2020.0
41,Health,Prevalence of anxiety disorders,H6_Facial Coverings,Singapore,SGP,0.030509,percent,2019.0
42,Health,Mortality due to COVID-19,H6_Facial Coverings,Singapore,SGP,29.0,"Number (cumulative total by Dec 26,2020)",2020.0
43,Environment,"PM2.5 air pollution, mean annual exposure",H6_Facial Coverings,Singapore,SGP,19.07826,micrograms per cubic meter,2017.0
44,Social issues ,Proportion of women in managerial positions (%),H6_Facial Coverings,Singapore,SGP,36.4,percent,2018.0
45,Health,Prevalence of obesity,H6_Facial Coverings,Singapore,SGP,6.1,percent,2016.0
46,Health,"Prevalence of HIV, total (% of population ages 15-49)",H6_Facial Coverings,Singapore,SGP,0.2,percent,2019.0
47,Environment,Combustible renewables and waste,H6_Facial Coverings,Singapore,SGP,0.044713,percent of total energy,2014.0
48,Health,Prevalence of Hypertensive heart disease,H6_Facial Coverings,Singapore,SGP,0.001497,percent,2019.0
