rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,H6_Facial Coverings,Azerbaijan,AZE,79.8,percent of population,2019.0
2,Health,Prevalence of Respiratory infections and tuberculosis,H6_Facial Coverings,Azerbaijan,AZE,0.2706,percent,2019.0
3,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",H6_Facial Coverings,Azerbaijan,AZE,5.96000004,percent of total labor force,2020.0
4,Health,"Nurses and midwives (per 1,000 people)",H6_Facial Coverings,Azerbaijan,AZE,6.4338,Ones,2014.0
5,Health,Prevalence of COVID-19,H6_Facial Coverings,Azerbaijan,AZE,195422.0,"Number (cumulative total by Dec 26,2020)",2020.0
6,Governance,Personal Freedom Score ,H6_Facial Coverings,Azerbaijan,AZE,6.21,score,2018.0
7,Governance,Regulatory quality estimate,H6_Facial Coverings,Azerbaijan,AZE,-0.2266413,score,2019.0
8,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),H6_Facial Coverings,Azerbaijan,AZE,0.9,percent,2018.0
9,Health,Prevalence of Depressive disorders,H6_Facial Coverings,Azerbaijan,AZE,0.031311,percent,2019.0
10,Health,Prevalence of total cancers,H6_Facial Coverings,Azerbaijan,AZE,0.007009,percent,2019.0
11,Governance,Total freedom in the world score ,H6_Facial Coverings,Azerbaijan,AZE,10.0,score,2021.0
12,Environment,CO2 emissions (kt),H6_Facial Coverings,Azerbaijan,AZE,37619.75,kt,2016.0
13,Environment,Renewable energy consumption ,H6_Facial Coverings,Azerbaijan,AZE,2.31075768577815,percent of total final energy consumption,2015.0
14,Environment,Energy use (kg of oil equivalent per capita),H6_Facial Coverings,Azerbaijan,AZE,1502.078168413707,kg of oil equivalent per capita,2014.0
15,Governance,Economic Freedom Score,H6_Facial Coverings,Azerbaijan,AZE,6.37,score,2018.0
16,Demographics,Fixed broadband subscriptions,H6_Facial Coverings,Azerbaijan,AZE,19.3379,per 100 people,2019.0
17,Social issues ,Net migration,H6_Facial Coverings,Azerbaijan,AZE,6002.0,net total / data are 5 year estimates,2019.0
18,Governance,Corruption Perceptions Index,H6_Facial Coverings,Azerbaijan,AZE,30.0,score,2020.0
