rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,H6_Facial Coverings,Jamaica,JAM,55.0721,percent of population,2019.0
2,Health,Prevalence of Respiratory infections and tuberculosis,H6_Facial Coverings,Jamaica,JAM,0.255101,percent,2019.0
3,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",H6_Facial Coverings,Jamaica,JAM,7.94999981,percent of total labor force,2020.0
4,Health,"Nurses and midwives (per 1,000 people)",H6_Facial Coverings,Jamaica,JAM,0.8068,Ones,2018.0
5,Health,Prevalence of COVID-19,H6_Facial Coverings,Jamaica,JAM,12039.0,"Number (cumulative total by Dec 26,2020)",2020.0
6,Governance,Personal Freedom Score ,H6_Facial Coverings,Jamaica,JAM,7.19,score,2018.0
7,Governance,Regulatory quality estimate,H6_Facial Coverings,Jamaica,JAM,0.167549,score,2019.0
8,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),H6_Facial Coverings,Jamaica,JAM,3.9,percent,2018.0
9,Health,Prevalence of Depressive disorders,H6_Facial Coverings,Jamaica,JAM,0.034368,percent,2019.0
10,Health,Prevalence of total cancers,H6_Facial Coverings,Jamaica,JAM,0.01371,percent,2019.0
11,Governance,Total freedom in the world score ,H6_Facial Coverings,Jamaica,JAM,80.0,score,2021.0
12,Environment,CO2 emissions (kt),H6_Facial Coverings,Jamaica,JAM,8225.081,kt,2016.0
13,Environment,Renewable energy consumption ,H6_Facial Coverings,Jamaica,JAM,16.7719074601531,percent of total final energy consumption,2015.0
14,Environment,Energy use (kg of oil equivalent per capita),H6_Facial Coverings,Jamaica,JAM,976.8584859985754,kg of oil equivalent per capita,2014.0
15,Governance,Economic Freedom Score,H6_Facial Coverings,Jamaica,JAM,7.69,score,2018.0
16,Demographics,Fixed broadband subscriptions,H6_Facial Coverings,Jamaica,JAM,10.7828,per 100 people,2019.0
17,Social issues ,Net migration,H6_Facial Coverings,Jamaica,JAM,-56658.0,net total / data are 5 year estimates,2019.0
18,Governance,Corruption Perceptions Index,H6_Facial Coverings,Jamaica,JAM,44.0,score,2020.0
19,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",H6_Facial Coverings,Jamaica,JAM,6.8,percent,2020.0
20,Environment,Electricity production from oil sources,H6_Facial Coverings,Jamaica,JAM,89.73799126637554,percent of total,2015.0
21,Economics,Employment in services (% of total employment) (modeled ILO estimate),H6_Facial Coverings,Jamaica,JAM,68.0800018,Percentage of total employment,2020.0
22,Environment,Energy use ,H6_Facial Coverings,Jamaica,JAM,103.5240006537602,"(kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",2014.0
23,Health,Prevalence of chronic kidney disease,H6_Facial Coverings,Jamaica,JAM,0.097819,percent,2019.0
24,Environment,Electricity production from coal sources ,H6_Facial Coverings,Jamaica,JAM,0.0,percent of total,2015.0
25,Demographics,Secure Internet servers ,H6_Facial Coverings,Jamaica,JAM,144.4910742843537,per 1 million people,2019.0
26,Economics,Volume of exports,H6_Facial Coverings,Jamaica,JAM,6.527,percent change,2020.0
27,Environment,Electric power consumption ,H6_Facial Coverings,Jamaica,JAM,1050.732904460867,kWh per capita,2014.0
28,Environment,Electricity production from nuclear sources ,H6_Facial Coverings,Jamaica,JAM,0.0,percent of total,2014.0
29,Governance,Aggregate score for the Civil Liberties category,H6_Facial Coverings,Jamaica,JAM,46.0,score,2021.0
30,Health,Prevalence of down syndrome,H6_Facial Coverings,Jamaica,JAM,0.000304,percent,2019.0
31,Health,Prevalence of Diabetes,H6_Facial Coverings,Jamaica,JAM,0.095821,percent,2019.0
32,Demographics,Urban population (% of total population),H6_Facial Coverings,Jamaica,JAM,55.985,total,2019.0
33,Economics,Volume of imports,H6_Facial Coverings,Jamaica,JAM,4.929,percent change,2020.0
35,Environment,"Adjusted net savings, including particulate emission damage",H6_Facial Coverings,Jamaica,JAM,17.4718930874822,percent of GNI,2018.0
36,Social issues ,Proportion of seats held by women in national parliaments (%),H6_Facial Coverings,Jamaica,JAM,17.46031746,proportion,2020.0
37,Social issues ,Life Ladder ,H6_Facial Coverings,Jamaica,JAM,6.309199810028076,score,2021.0
38,Social issues ,"Intentional homicides (per 100,000 people)",H6_Facial Coverings,Jamaica,JAM,43.852281528,"proportion, pero 100,000 people",2018.0
39,Environment,Fossil fuel energy consumption,H6_Facial Coverings,Jamaica,JAM,80.97134,percent of total,2014.0
40,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",H6_Facial Coverings,Jamaica,JAM,66.1849976,Percentage of total population,2020.0
41,Health,Prevalence of anxiety disorders,H6_Facial Coverings,Jamaica,JAM,0.04473,percent,2019.0
42,Health,Mortality due to COVID-19,H6_Facial Coverings,Jamaica,JAM,283.0,"Number (cumulative total by Dec 26,2020)",2020.0
43,Environment,"PM2.5 air pollution, mean annual exposure",H6_Facial Coverings,Jamaica,JAM,13.40415,micrograms per cubic meter,2017.0
44,Social issues ,Proportion of women in managerial positions (%),H6_Facial Coverings,Jamaica,JAM,56.69,percent,2017.0
45,Health,Prevalence of obesity,H6_Facial Coverings,Jamaica,JAM,24.7,percent,2016.0
46,Health,"Prevalence of HIV, total (% of population ages 15-49)",H6_Facial Coverings,Jamaica,JAM,1.4,percent,2019.0
47,Environment,Combustible renewables and waste,H6_Facial Coverings,Jamaica,JAM,11.13282,percent of total energy,2014.0
48,Health,Prevalence of Hypertensive heart disease,H6_Facial Coverings,Jamaica,JAM,0.003612,percent,2019.0
49,Economics,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",H6_Facial Coverings,Jamaica,JAM,59.9860001,Percentage of females of the total population,2020.0
50,Health,"Incidence of tuberculosis (per 100,000 people)",H6_Facial Coverings,Jamaica,JAM,3.2,Cases,2019.0
51,Social issues ,Press freedom score,H6_Facial Coverings,Jamaica,JAM,10.51,score,2020.0
52,Governance,Aggregate score for the Political Rights category,H6_Facial Coverings,Jamaica,JAM,34.0,score,2021.0
53,Environment,CO2 emissions (metric tons per capita),H6_Facial Coverings,Jamaica,JAM,2.830147,metric tons per capita,2016.0
54,Governance,Serious assault (rate),H6_Facial Coverings,Jamaica,JAM,99.46,rate,2018.0
55,Demographics,Mobile cellular subscriptions,H6_Facial Coverings,Jamaica,JAM,102.564,per 100 people,2019.0
56,Environment,"Electricity production from renewable sources, excluding hydroelectric",H6_Facial Coverings,Jamaica,JAM,294000000.0,kWh,2015.0
57,Health,"Immunization, DPT (% of children ages 12-23 months)",H6_Facial Coverings,Jamaica,JAM,96.0,percent,2019.0
58,Demographics,Fixed telephone subscriptions,H6_Facial Coverings,Jamaica,JAM,398048.0,number,2019.0
59,Demographics,Rural population (% of total population),H6_Facial Coverings,Jamaica,JAM,44.015,proportion,2019.0
60,Health,Summary exposure value tobacco,H6_Facial Coverings,Jamaica,JAM,17.7571,Rate (risk-weighted prevalence),2019.0
61,Demographics,"Age dependency ratio, old (% of working-age population)",H6_Facial Coverings,Jamaica,JAM,13.20928004434946,proportion,2019.0
62,Environment,"Electricity production from oil, gas and coal sources",H6_Facial Coverings,Jamaica,JAM,89.73799126637554,percent of total,2015.0
63,Governance,Fragile States Index Total ,H6_Facial Coverings,Jamaica,JAM,60.02494703870308,score,2020.0
65,Governance,Political stability and absence of violence/terrorism estimate,H6_Facial Coverings,Jamaica,JAM,0.4143164,score,2019.0
66,Governance,Control of corruption estimate,H6_Facial Coverings,Jamaica,JAM,-0.0565556,score,2019.0
67,Environment,"Energy imports, net ",H6_Facial Coverings,Jamaica,JAM,82.04251867744831,percent of energy use,2014.0
69,Health,"Physicians (per 1,000 people)",H6_Facial Coverings,Jamaica,JAM,1.3061,Ones,2017.0
