rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,H6_Facial Coverings,Uruguay,URY,76.9496,percent of population,2019.0
2,Health,Prevalence of Respiratory infections and tuberculosis,H6_Facial Coverings,Uruguay,URY,0.21988,percent,2019.0
3,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",H6_Facial Coverings,Uruguay,URY,8.77700043,percent of total labor force,2020.0
4,Health,"Nurses and midwives (per 1,000 people)",H6_Facial Coverings,Uruguay,URY,1.9412,Ones,2017.0
5,Health,Prevalence of COVID-19,H6_Facial Coverings,Uruguay,URY,11436.0,"Number (cumulative total by Dec 26,2020)",2020.0
6,Governance,Personal Freedom Score ,H6_Facial Coverings,Uruguay,URY,8.59,score,2018.0
7,Governance,Regulatory quality estimate,H6_Facial Coverings,Uruguay,URY,0.5094084,score,2019.0
8,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),H6_Facial Coverings,Uruguay,URY,6.7,percent,2018.0
9,Health,Prevalence of Depressive disorders,H6_Facial Coverings,Uruguay,URY,0.033434,percent,2019.0
10,Health,Prevalence of total cancers,H6_Facial Coverings,Uruguay,URY,0.019776,percent,2019.0
11,Governance,Total freedom in the world score ,H6_Facial Coverings,Uruguay,URY,98.0,score,2021.0
12,Environment,CO2 emissions (kt),H6_Facial Coverings,Uruguay,URY,6765.615,kt,2016.0
13,Environment,Renewable energy consumption ,H6_Facial Coverings,Uruguay,URY,58.0220411778528,percent of total final energy consumption,2015.0
14,Environment,Energy use (kg of oil equivalent per capita),H6_Facial Coverings,Uruguay,URY,1386.020137429516,kg of oil equivalent per capita,2014.0
15,Governance,Economic Freedom Score,H6_Facial Coverings,Uruguay,URY,7.25,score,2018.0
16,Demographics,Fixed broadband subscriptions,H6_Facial Coverings,Uruguay,URY,29.2457,per 100 people,2019.0
17,Social issues ,Net migration,H6_Facial Coverings,Uruguay,URY,-15000.0,net total / data are 5 year estimates,2019.0
18,Governance,Corruption Perceptions Index,H6_Facial Coverings,Uruguay,URY,71.0,score,2020.0
19,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",H6_Facial Coverings,Uruguay,URY,10.3,percent,2020.0
20,Environment,Electricity production from oil sources,H6_Facial Coverings,Uruguay,URY,11.4410480349345,percent of total,2015.0
21,Economics,Employment in services (% of total employment) (modeled ILO estimate),H6_Facial Coverings,Uruguay,URY,73.3509979,Percentage of total employment,2020.0
22,Environment,Energy use ,H6_Facial Coverings,Uruguay,URY,67.34082013375085,"(kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",2014.0
23,Health,Prevalence of chronic kidney disease,H6_Facial Coverings,Uruguay,URY,0.097551,percent,2019.0
24,Environment,Electricity production from coal sources ,H6_Facial Coverings,Uruguay,URY,0.0,percent of total,2015.0
25,Demographics,Secure Internet servers ,H6_Facial Coverings,Uruguay,URY,1808.920038339168,per 1 million people,2019.0
