rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,H7_Vaccination policy,Kiribati,KIR,14.5818,percent of population,2019.0
2,Demographics,Secure Internet servers ,H7_Vaccination policy,Kiribati,KIR,8.50296753566995,per 1 million people,2019.0
3,Economics,"Foreign direct investment, net",H7_Vaccination policy,Kiribati,KIR,-1144360.0,US Dollar,2018.0
5,Health,Prevalence of COVID-19,H7_Vaccination policy,Kiribati,KIR,0.0,"Number (cumulative total by Dec 26,2020)",2020.0
7,Governance,Aggregate score for the Political Rights category,H7_Vaccination policy,Kiribati,KIR,37.0,score,2021.0
9,Demographics,Fixed broadband subscriptions,H7_Vaccination policy,Kiribati,KIR,0.0578202,per 100 people,2019.0
10,Demographics,Fixed telephone subscriptions,H7_Vaccination policy,Kiribati,KIR,20.0,number,2019.0
13,Health,Prevalence of Diabetes,H7_Vaccination policy,Kiribati,KIR,0.100787,percent,2019.0
14,Social issues ,Net migration,H7_Vaccination policy,Kiribati,KIR,-3999.0,net total / data are 5 year estimates,2019.0
15,Health,Prevalence of total cancers,H7_Vaccination policy,Kiribati,KIR,0.00563,percent,2019.0
16,Health,"Immunization, DPT (% of children ages 12-23 months)",H7_Vaccination policy,Kiribati,KIR,97.0,percent,2019.0
17,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),H7_Vaccination policy,Kiribati,KIR,9.3,percent,2018.0
18,Health,Prevalence of Depressive disorders,H7_Vaccination policy,Kiribati,KIR,0.027194,percent,2019.0
19,Environment,CO2 emissions (kt),H7_Vaccination policy,Kiribati,KIR,66.006,kt,2016.0
21,Health,"Immunization, measles (% of children ages 12-23 months)",H7_Vaccination policy,Kiribati,KIR,94.0,percent,2019.0
22,Demographics,"Age dependency ratio, old (% of working-age population)",H7_Vaccination policy,Kiribati,KIR,6.794797401531342,proportion,2019.0
24,Health,Prevalence of Hypertensive heart disease,H7_Vaccination policy,Kiribati,KIR,0.00103,percent,2019.0
25,Environment,"PM2.5 air pollution, mean annual exposure",H7_Vaccination policy,Kiribati,KIR,10.64086,micrograms per cubic meter,2017.0
27,Economics,Volume of imports,H7_Vaccination policy,Kiribati,KIR,3.047,percent change,2020.0
28,Social issues ,Proportion of seats held by women in national parliaments (%),H7_Vaccination policy,Kiribati,KIR,8.888888889,proportion,2020.0
32,Governance,Aggregate score for the Civil Liberties category,H7_Vaccination policy,Kiribati,KIR,56.0,score,2021.0
34,Health,Mortality due to COVID-19,H7_Vaccination policy,Kiribati,KIR,0.0,"Number (cumulative total by Dec 26,2020)",2020.0
37,Governance,Rule of law estimate ,H7_Vaccination policy,Kiribati,KIR,0.7377026,score,2019.0
38,Social issues ,Proportion of women in managerial positions (%),H7_Vaccination policy,Kiribati,KIR,37.22,percent,2015.0
40,Governance,Political stability and absence of violence/terrorism estimate,H7_Vaccination policy,Kiribati,KIR,1.204567,score,2019.0
46,Governance,Control of corruption estimate,H7_Vaccination policy,Kiribati,KIR,0.3710443,score,2019.0
48,Economics,Volume of exports,H7_Vaccination policy,Kiribati,KIR,3.494,percent change,2020.0
49,Health,Prevalence of obesity,H7_Vaccination policy,Kiribati,KIR,46.0,percent,2016.0
50,Health,"Incidence of tuberculosis (per 100,000 people)",H7_Vaccination policy,Kiribati,KIR,436.0,Cases,2019.0
52,Governance,Government effectiveness estimate,H7_Vaccination policy,Kiribati,KIR,-0.2355355,score,2019.0
53,Health,"Nurses and midwives (per 1,000 people)",H7_Vaccination policy,Kiribati,KIR,3.8342,Ones,2018.0
