rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,H7_Vaccination policy,Canada,CAN,91.0,percent of population,2019.0
2,Demographics,Secure Internet servers ,H7_Vaccination policy,Canada,CAN,35900.83785097989,per 1 million people,2019.0
4,Environment,Electric power consumption ,H7_Vaccination policy,Canada,CAN,15588.48714643145,kWh per capita,2014.0
5,Health,Prevalence of COVID-19,H7_Vaccination policy,Canada,CAN,488638.0,"Number (cumulative total by Dec 26,2020)",2020.0
6,Social issues ,Gini index (World Bank estimate),H7_Vaccination policy,Canada,CAN,33.3,index ,2017.0
7,Governance,Aggregate score for the Political Rights category,H7_Vaccination policy,Canada,CAN,40.0,score,2021.0
8,Environment,Energy use (kg of oil equivalent per capita),H7_Vaccination policy,Canada,CAN,7631.341570272091,kg of oil equivalent per capita,2015.0
9,Demographics,Fixed broadband subscriptions,H7_Vaccination policy,Canada,CAN,39.7796,per 100 people,2019.0
10,Demographics,Fixed telephone subscriptions,H7_Vaccination policy,Canada,CAN,13267000.0,number,2019.0
11,Governance,Corruption Perceptions Index,H7_Vaccination policy,Canada,CAN,77.0,score,2020.0
12,Environment,"Adjusted net savings, including particulate emission damage",H7_Vaccination policy,Canada,CAN,6.03696575246356,percent of GNI,2018.0
13,Health,Prevalence of Diabetes,H7_Vaccination policy,Canada,CAN,0.070483,percent,2019.0
14,Social issues ,Net migration,H7_Vaccination policy,Canada,CAN,1210159.0,net total / data are 5 year estimates,2019.0
15,Health,Prevalence of total cancers,H7_Vaccination policy,Canada,CAN,0.066252,percent,2019.0
16,Health,"Immunization, DPT (% of children ages 12-23 months)",H7_Vaccination policy,Canada,CAN,91.0,percent,2019.0
17,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),H7_Vaccination policy,Canada,CAN,7.9,percent,2018.0
18,Health,Prevalence of Depressive disorders,H7_Vaccination policy,Canada,CAN,0.037364,percent,2019.0
19,Environment,CO2 emissions (kt),H7_Vaccination policy,Canada,CAN,544894.2,kt,2016.0
20,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",H7_Vaccination policy,Canada,CAN,5.41200018,percent of total labor force,2020.0
21,Health,"Immunization, measles (% of children ages 12-23 months)",H7_Vaccination policy,Canada,CAN,90.0,percent,2019.0
23,Environment,Fossil fuel energy consumption,H7_Vaccination policy,Canada,CAN,74.08906,percent of total,2015.0
24,Health,Prevalence of Hypertensive heart disease,H7_Vaccination policy,Canada,CAN,0.001526,percent,2019.0
25,Environment,"PM2.5 air pollution, mean annual exposure",H7_Vaccination policy,Canada,CAN,6.428383,micrograms per cubic meter,2017.0
26,Environment,Combustible renewables and waste,H7_Vaccination policy,Canada,CAN,4.102835,percent of total energy,2015.0
27,Economics,Volume of imports,H7_Vaccination policy,Canada,CAN,2.236,percent change,2020.0
28,Social issues ,Proportion of seats held by women in national parliaments (%),H7_Vaccination policy,Canada,CAN,28.99408284,proportion,2020.0
29,Governance,Personal Freedom Score ,H7_Vaccination policy,Canada,CAN,9.1,score,2018.0
30,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",H7_Vaccination policy,Canada,CAN,64.8669968,Percentage of total population,2020.0
32,Governance,Aggregate score for the Civil Liberties category,H7_Vaccination policy,Canada,CAN,58.0,score,2021.0
33,Environment,"Electricity production from oil, gas and coal sources",H7_Vaccination policy,Canada,CAN,21.06717953305305,percent of total,2015.0
34,Health,Mortality due to COVID-19,H7_Vaccination policy,Canada,CAN,13916.0,"Number (cumulative total by Dec 26,2020)",2020.0
35,Social issues ,Press freedom score,H7_Vaccination policy,Canada,CAN,15.29,score,2020.0
36,Health,"Physicians (per 1,000 people)",H7_Vaccination policy,Canada,CAN,2.6102,Ones,2017.0
37,Governance,Rule of law estimate ,H7_Vaccination policy,Canada,CAN,1.75994,score,2019.0
38,Social issues ,Proportion of women in managerial positions (%),H7_Vaccination policy,Canada,CAN,35.52,percent,2014.0
40,Governance,Political stability and absence of violence/terrorism estimate,H7_Vaccination policy,Canada,CAN,1.029905,score,2019.0
41,Economics,Employment in services (% of total employment) (modeled ILO estimate),H7_Vaccination policy,Canada,CAN,79.1829987,Percentage of total employment,2020.0
42,Environment,Electricity production from oil sources,H7_Vaccination policy,Canada,CAN,1.21477770820288,percent of total,2015.0
43,Governance,Serious assault (rate),H7_Vaccination policy,Canada,CAN,150.81,rate,2017.0
44,Economics,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",H7_Vaccination policy,Canada,CAN,60.6730003,Percentage of females of the total population,2020.0
45,Social issues ,"Intentional homicides (per 100,000 people)",H7_Vaccination policy,Canada,CAN,1.755921136,"proportion, pero 100,000 people",2018.0
46,Governance,Control of corruption estimate,H7_Vaccination policy,Canada,CAN,1.766974,score,2019.0
47,Environment,"Energy imports, net ",H7_Vaccination policy,Canada,CAN,-72.5281697658652,percent of energy use,2015.0
48,Economics,Volume of exports,H7_Vaccination policy,Canada,CAN,2.684,percent change,2020.0
49,Health,Prevalence of obesity,H7_Vaccination policy,Canada,CAN,29.4,percent,2016.0
50,Health,"Incidence of tuberculosis (per 100,000 people)",H7_Vaccination policy,Canada,CAN,5.5,Cases,2019.0
51,Governance,Fragile States Index Total ,H7_Vaccination policy,Canada,CAN,18.668898507980952,score,2020.0
52,Governance,Government effectiveness estimate,H7_Vaccination policy,Canada,CAN,1.731643,score,2019.0
53,Health,"Nurses and midwives (per 1,000 people)",H7_Vaccination policy,Canada,CAN,9.9438,Ones,2018.0
54,Governance,Voice and accountability estimate,H7_Vaccination policy,Canada,CAN,1.462505,score,2019.0
55,Environment,Electricity production from coal sources ,H7_Vaccination policy,Canada,CAN,9.83644929480872,percent of total,2015.0
56,Health,Summary exposure value tobacco,H7_Vaccination policy,Canada,CAN,21.86551,Rate (risk-weighted prevalence),2019.0
57,Environment,CO2 emissions (metric tons per capita),H7_Vaccination policy,Canada,CAN,15.09006,metric tons per capita,2016.0
58,Governance,Economic Freedom Score,H7_Vaccination policy,Canada,CAN,8.17,score,2018.0
60,Health,Prevalence of down syndrome,H7_Vaccination policy,Canada,CAN,0.000413,percent,2019.0
62,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",H7_Vaccination policy,Canada,CAN,11.8,percent,2020.0
64,Demographics,Mobile cellular subscriptions,H7_Vaccination policy,Canada,CAN,92.5261,per 100 people,2019.0
66,Governance,Total freedom in the world score ,H7_Vaccination policy,Canada,CAN,98.0,score,2021.0
68,Health,Prevalence of anxiety disorders,H7_Vaccination policy,Canada,CAN,0.049854,percent,2019.0
69,Health,Prevalence of Respiratory infections and tuberculosis,H7_Vaccination policy,Canada,CAN,0.155781,percent,2019.0
73,Environment,Renewable energy consumption ,H7_Vaccination policy,Canada,CAN,22.0253592107108,percent of total final energy consumption,2015.0
74,Environment,"Electricity production from renewable sources, excluding hydroelectric",H7_Vaccination policy,Canada,CAN,42037000000.0,kWh,2015.0
75,Governance,Human Development Index,H7_Vaccination policy,Canada,CAN,0.929,index,2019.0
78,Governance,Regulatory quality estimate,H7_Vaccination policy,Canada,CAN,1.716097,score,2019.0
80,Environment,Electricity production from nuclear sources ,H7_Vaccination policy,Canada,CAN,15.54656051525181,percent of total,2015.0
82,Environment,Energy use ,H7_Vaccination policy,Canada,CAN,159.7503700467943,"(kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",2015.0
83,Governance,Human Freedom Score ,H7_Vaccination policy,Canada,CAN,8.64,score,2018.0
87,Social issues ,Life Ladder ,H7_Vaccination policy,Canada,CAN,7.103300094604492,score,2021.0
