rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,H7_Vaccination policy,Paraguay,PRY,68.5176,percent of population,2019.0
2,Demographics,Secure Internet servers ,H7_Vaccination policy,Paraguay,PRY,348.3501489644036,per 1 million people,2019.0
4,Environment,Electric power consumption ,H7_Vaccination policy,Paraguay,PRY,1552.384216684653,kWh per capita,2014.0
5,Health,Prevalence of COVID-19,H7_Vaccination policy,Paraguay,PRY,97028.0,"Number (cumulative total by Dec 26,2020)",2020.0
6,Social issues ,Gini index (World Bank estimate),H7_Vaccination policy,Paraguay,PRY,46.2,index ,2018.0
7,Governance,Aggregate score for the Political Rights category,H7_Vaccination policy,Paraguay,PRY,28.0,score,2021.0
8,Environment,Energy use (kg of oil equivalent per capita),H7_Vaccination policy,Paraguay,PRY,783.0797242104964,kg of oil equivalent per capita,2014.0
9,Demographics,Fixed broadband subscriptions,H7_Vaccination policy,Paraguay,PRY,4.61036,per 100 people,2019.0
10,Demographics,Fixed telephone subscriptions,H7_Vaccination policy,Paraguay,PRY,302754.0,number,2019.0
11,Governance,Corruption Perceptions Index,H7_Vaccination policy,Paraguay,PRY,28.0,score,2020.0
12,Environment,"Adjusted net savings, including particulate emission damage",H7_Vaccination policy,Paraguay,PRY,7.20848839407264,percent of GNI,2018.0
13,Health,Prevalence of Diabetes,H7_Vaccination policy,Paraguay,PRY,0.047666,percent,2019.0
14,Social issues ,Net migration,H7_Vaccination policy,Paraguay,PRY,-82780.0,net total / data are 5 year estimates,2019.0
15,Health,Prevalence of total cancers,H7_Vaccination policy,Paraguay,PRY,0.006721,percent,2019.0
16,Health,"Immunization, DPT (% of children ages 12-23 months)",H7_Vaccination policy,Paraguay,PRY,86.0,percent,2019.0
17,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),H7_Vaccination policy,Paraguay,PRY,2.9,percent,2018.0
18,Health,Prevalence of Depressive disorders,H7_Vaccination policy,Paraguay,PRY,0.038819,percent,2019.0
19,Environment,CO2 emissions (kt),H7_Vaccination policy,Paraguay,PRY,7407.34,kt,2016.0
20,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",H7_Vaccination policy,Paraguay,PRY,4.83599997,percent of total labor force,2020.0
21,Health,"Immunization, measles (% of children ages 12-23 months)",H7_Vaccination policy,Paraguay,PRY,87.0,percent,2019.0
22,Demographics,"Age dependency ratio, old (% of working-age population)",H7_Vaccination policy,Paraguay,PRY,10.31283684657982,proportion,2019.0
23,Environment,Fossil fuel energy consumption,H7_Vaccination policy,Paraguay,PRY,33.70331,percent of total,2014.0
24,Health,Prevalence of Hypertensive heart disease,H7_Vaccination policy,Paraguay,PRY,0.001175,percent,2019.0
25,Environment,"PM2.5 air pollution, mean annual exposure",H7_Vaccination policy,Paraguay,PRY,11.90908,micrograms per cubic meter,2017.0
26,Environment,Combustible renewables and waste,H7_Vaccination policy,Paraguay,PRY,40.36902,percent of total energy,2014.0
27,Economics,Volume of imports,H7_Vaccination policy,Paraguay,PRY,3.929,percent change,2020.0
28,Social issues ,Proportion of seats held by women in national parliaments (%),H7_Vaccination policy,Paraguay,PRY,16.25,proportion,2020.0
29,Governance,Personal Freedom Score ,H7_Vaccination policy,Paraguay,PRY,7.14,score,2018.0
30,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",H7_Vaccination policy,Paraguay,PRY,72.1470032,Percentage of total population,2020.0
32,Governance,Aggregate score for the Civil Liberties category,H7_Vaccination policy,Paraguay,PRY,37.0,score,2021.0
33,Environment,"Electricity production from oil, gas and coal sources",H7_Vaccination policy,Paraguay,PRY,0.0017939150401837,percent of total,2015.0
34,Health,Mortality due to COVID-19,H7_Vaccination policy,Paraguay,PRY,2032.0,"Number (cumulative total by Dec 26,2020)",2020.0
35,Social issues ,Press freedom score,H7_Vaccination policy,Paraguay,PRY,32.97,score,2020.0
36,Health,"Physicians (per 1,000 people)",H7_Vaccination policy,Paraguay,PRY,1.3544,Ones,2018.0
37,Governance,Rule of law estimate ,H7_Vaccination policy,Paraguay,PRY,-0.5564034,score,2019.0
38,Social issues ,Proportion of women in managerial positions (%),H7_Vaccination policy,Paraguay,PRY,37.35,percent,2018.0
39,Social issues ,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),H7_Vaccination policy,Paraguay,PRY,7.10147619247437,proportion,2014.0
40,Governance,Political stability and absence of violence/terrorism estimate,H7_Vaccination policy,Paraguay,PRY,-0.0019132,score,2019.0
41,Economics,Employment in services (% of total employment) (modeled ILO estimate),H7_Vaccination policy,Paraguay,PRY,62.1100006,Percentage of total employment,2020.0
42,Environment,Electricity production from oil sources,H7_Vaccination policy,Paraguay,PRY,0.0017939150401837,percent of total,2015.0
43,Governance,Serious assault (rate),H7_Vaccination policy,Paraguay,PRY,8.34,rate,2018.0
44,Economics,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",H7_Vaccination policy,Paraguay,PRY,59.4099998,Percentage of females of the total population,2020.0
45,Social issues ,"Intentional homicides (per 100,000 people)",H7_Vaccination policy,Paraguay,PRY,7.1448399951,"proportion, pero 100,000 people",2018.0
46,Governance,Control of corruption estimate,H7_Vaccination policy,Paraguay,PRY,-0.8293102,score,2019.0
47,Environment,"Energy imports, net ",H7_Vaccination policy,Paraguay,PRY,-36.93956313474093,percent of energy use,2014.0
48,Economics,Volume of exports,H7_Vaccination policy,Paraguay,PRY,5.57,percent change,2020.0
49,Health,Prevalence of obesity,H7_Vaccination policy,Paraguay,PRY,20.3,percent,2016.0
50,Health,"Incidence of tuberculosis (per 100,000 people)",H7_Vaccination policy,Paraguay,PRY,46.0,Cases,2019.0
51,Governance,Fragile States Index Total ,H7_Vaccination policy,Paraguay,PRY,65.17819421791758,score,2020.0
52,Governance,Government effectiveness estimate,H7_Vaccination policy,Paraguay,PRY,-0.5337567,score,2019.0
53,Health,"Nurses and midwives (per 1,000 people)",H7_Vaccination policy,Paraguay,PRY,1.6604,Ones,2018.0
54,Governance,Voice and accountability estimate,H7_Vaccination policy,Paraguay,PRY,0.0821425,score,2019.0
55,Environment,Electricity production from coal sources ,H7_Vaccination policy,Paraguay,PRY,0.0,percent of total,2015.0
56,Health,Summary exposure value tobacco,H7_Vaccination policy,Paraguay,PRY,20.36974,Rate (risk-weighted prevalence),2019.0
57,Environment,CO2 emissions (metric tons per capita),H7_Vaccination policy,Paraguay,PRY,1.092871,metric tons per capita,2016.0
58,Governance,Economic Freedom Score,H7_Vaccination policy,Paraguay,PRY,7.23,score,2018.0
60,Health,Prevalence of down syndrome,H7_Vaccination policy,Paraguay,PRY,0.000326,percent,2019.0
