rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C1_School closing,Solomon Islands,SLB,11.9242,percent of population,2019.0
2,Demographics,People using at least basic sanitation services (% of population),C1_School closing,Solomon Islands,SLB,33.5283536272378,proportion,2017.0
3,Governance,Regulatory quality estimate,C1_School closing,Solomon Islands,SLB,-0.8322486,score,2019.0
5,Demographics,Fixed telephone subscriptions,C1_School closing,Solomon Islands,SLB,7104.0,number,2019.0
7,Health,Prevalence of total cancers,C1_School closing,Solomon Islands,SLB,0.007079,percent,2019.0
9,Health,Prevalence of COVID-19,C1_School closing,Solomon Islands,SLB,17.0,"Number (cumulative total by Dec 26,2020)",2020.0
10,Economics,Volume of imports,C1_School closing,Solomon Islands,SLB,4.121,percent change,2020.0
11,Health,Prevalence of Diabetes,C1_School closing,Solomon Islands,SLB,0.071141,percent,2019.0
12,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",C1_School closing,Solomon Islands,SLB,83.8059998,Percentage of total population,2020.0
13,Environment,CO2 emissions (kt),C1_School closing,Solomon Islands,SLB,168.682,kt,2016.0
14,Health,Summary exposure value tobacco,C1_School closing,Solomon Islands,SLB,28.8539,Rate (risk-weighted prevalence),2019.0
16,Health,Prevalence of Hypertensive heart disease,C1_School closing,Solomon Islands,SLB,0.000931,percent,2019.0
17,Demographics,Fixed broadband subscriptions,C1_School closing,Solomon Islands,SLB,0.156011,per 100 people,2019.0
19,Social issues ,Net migration,C1_School closing,Solomon Islands,SLB,-7998.0,net total / data are 5 year estimates,2019.0
20,Governance,Aggregate score for the Civil Liberties category,C1_School closing,Solomon Islands,SLB,49.0,score,2021.0
23,Social issues ,Proportion of seats held by women in national parliaments (%),C1_School closing,Solomon Islands,SLB,6.12244898,proportion,2020.0
24,Demographics,Mobile cellular subscriptions,C1_School closing,Solomon Islands,SLB,71.3795,per 100 people,2019.0
25,Governance,Fragile States Index Total ,C1_School closing,Solomon Islands,SLB,79.74524648137532,score,2020.0
26,Governance,Voice and accountability estimate,C1_School closing,Solomon Islands,SLB,0.5980533,score,2019.0
29,Health,"Incidence of tuberculosis (per 100,000 people)",C1_School closing,Solomon Islands,SLB,66.0,Cases,2019.0
30,Environment,"PM2.5 air pollution, mean annual exposure",C1_School closing,Solomon Islands,SLB,11.87912,micrograms per cubic meter,2017.0
33,Governance,Aggregate score for the Political Rights category,C1_School closing,Solomon Islands,SLB,30.0,score,2021.0
34,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",C1_School closing,Solomon Islands,SLB,0.542,percent of total labor force,2020.0
35,Environment,CO2 emissions (metric tons per capita),C1_School closing,Solomon Islands,SLB,0.272315,metric tons per capita,2016.0
36,Governance,Total freedom in the world score ,C1_School closing,Solomon Islands,SLB,79.0,score,2021.0
37,Governance,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",C1_School closing,Solomon Islands,SLB,3.0,rating,2019.0
38,Health,Prevalence of anxiety disorders,C1_School closing,Solomon Islands,SLB,0.038259,percent,2019.0
39,Health,Prevalence of down syndrome,C1_School closing,Solomon Islands,SLB,0.000212,percent,2019.0
40,Health,"Physicians (per 1,000 people)",C1_School closing,Solomon Islands,SLB,0.1937,Ones,2016.0
41,Governance,Human Development Index,C1_School closing,Solomon Islands,SLB,0.567,index,2019.0
42,Economics,"Central government debt, total",C1_School closing,Solomon Islands,SLB,6.263816263101899,percent of GDP,2016.0
45,Health,Prevalence of obesity,C1_School closing,Solomon Islands,SLB,22.5,percent,2016.0
53,Demographics,People with basic handwashing facilities including soap and water (% of population),C1_School closing,Solomon Islands,SLB,35.8896731801542,proportion,2017.0
54,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",C1_School closing,Solomon Islands,SLB,99.9175631944289,percent of total,2017.0
55,Economics,Volume of exports,C1_School closing,Solomon Islands,SLB,2.325,percent change,2020.0
56,Environment,Renewable energy consumption ,C1_School closing,Solomon Islands,SLB,63.3074463971862,percent of total final energy consumption,2015.0
57,Health,"Immunization, DPT (% of children ages 12-23 months)",C1_School closing,Solomon Islands,SLB,94.0,percent,2019.0
58,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",C1_School closing,Solomon Islands,SLB,29.3,percent,2020.0
59,Health,Prevalence of chronic kidney disease,C1_School closing,Solomon Islands,SLB,0.069234,percent,2019.0
60,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",C1_School closing,Solomon Islands,SLB,4.0,percent,2020.0
61,Health,"Immunization, measles (% of children ages 12-23 months)",C1_School closing,Solomon Islands,SLB,81.0,percent,2019.0
62,Demographics,"Age dependency ratio, old (% of working-age population)",C1_School closing,Solomon Islands,SLB,6.456151528424853,proportion,2019.0
63,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),C1_School closing,Solomon Islands,SLB,3.5,percent,2018.0
64,Health,Prevalence of Depressive disorders,C1_School closing,Solomon Islands,SLB,0.025548,percent,2019.0
65,Governance,Rule of law estimate ,C1_School closing,Solomon Islands,SLB,-0.1398676,score,2019.0
66,Economics,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",C1_School closing,Solomon Islands,SLB,82.0459976,Percentage of females of the total population,2020.0
67,Environment,Access to electricity ,C1_School closing,Solomon Islands,SLB,66.6660995483398,percent of population,2018.0
68,Governance,Government effectiveness estimate,C1_School closing,Solomon Islands,SLB,-0.9972016,score,2019.0
69,Governance,Political stability and absence of violence/terrorism estimate,C1_School closing,Solomon Islands,SLB,0.501784,score,2019.0
73,Social issues ,Progression to secondary school (%),C1_School closing,Solomon Islands,SLB,88.21561,proportion,2017.0
76,Social issues ,"Primary completion rate, total (% of relevant age group)",C1_School closing,Solomon Islands,SLB,86.7856674194336,proportion,2018.0
78,Economics,"Trade, total as % of GDP",C1_School closing,Solomon Islands,SLB,66.31199,percent,2017.0
79,Economics,"Foreign direct investment, net",C1_School closing,Solomon Islands,SLB,30141250.0,US Dollar,2019.0
80,Demographics,Secure Internet servers ,C1_School closing,Solomon Islands,SLB,56.73140516225928,per 1 million people,2019.0
84,Governance,Control of corruption estimate,C1_School closing,Solomon Islands,SLB,-0.007404,score,2019.0
86,Economics,"Output per worker (GDP constant 2011 international $ in PPP -- ILO modelled estimates, Nov. 2019",C1_School closing,Solomon Islands,SLB,4302.5,international $ in PPP,2020.0
87,Economics,Employment in services (% of total employment) (modeled ILO estimate),C1_School closing,Solomon Islands,SLB,53.3909988,Percentage of total employment,2020.0
88,Demographics,Rural population (% of total population),C1_School closing,Solomon Islands,SLB,75.78999999999999,proportion,2019.0
89,Health,Mortality due to COVID-19,C1_School closing,Solomon Islands,SLB,0.0,"Number (cumulative total by Dec 26,2020)",2020.0
90,Economics,"International tourism, receipts",C1_School closing,Solomon Islands,SLB,70000000.0,US Dollar,2019.0
91,Economics,"Lending interest rates, percent per annum",C1_School closing,Solomon Islands,SLB,10.74865,percent per annum,2018.0
93,Demographics,"Population, total",C1_School closing,Solomon Islands,SLB,669823.0,total,2019.0
94,Demographics,Age dependency ratio (% of working-age population),C1_School closing,Solomon Islands,SLB,77.8157395240181,proportion,2019.0
97,Health,"Nurses and midwives (per 1,000 people)",C1_School closing,Solomon Islands,SLB,2.1642,Ones,2018.0
98,Governance,Corruption Perceptions Index,C1_School closing,Solomon Islands,SLB,42.0,score,2020.0
99,Health,Prevalence of Respiratory infections and tuberculosis,C1_School closing,Solomon Islands,SLB,0.402332,percent,2019.0
104,Demographics,Urban population (% of total population),C1_School closing,Solomon Islands,SLB,24.21,total,2019.0
114,Demographics,Refugee population by country or territory of asylum,C1_School closing,Solomon Islands,SLB,5.0,proportion,2015.0
