rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C1_School closing,Equatorial Guinea,GNQ,26.24,percent of population,2019.0
3,Governance,Regulatory quality estimate,C1_School closing,Equatorial Guinea,GNQ,-1.520516,score,2019.0
5,Demographics,Fixed telephone subscriptions,C1_School closing,Equatorial Guinea,GNQ,10848.0,number,2019.0
7,Health,Prevalence of total cancers,C1_School closing,Equatorial Guinea,GNQ,0.002171,percent,2019.0
9,Health,Prevalence of COVID-19,C1_School closing,Equatorial Guinea,GNQ,5214.0,"Number (cumulative total by Dec 26,2020)",2020.0
10,Economics,Volume of imports,C1_School closing,Equatorial Guinea,GNQ,-7.256,percent change,2020.0
11,Health,Prevalence of Diabetes,C1_School closing,Equatorial Guinea,GNQ,0.026587,percent,2019.0
12,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",C1_School closing,Equatorial Guinea,GNQ,62.2849998,Percentage of total population,2020.0
13,Environment,CO2 emissions (kt),C1_School closing,Equatorial Guinea,GNQ,5654.514,kt,2016.0
14,Health,Summary exposure value tobacco,C1_School closing,Equatorial Guinea,GNQ,13.12533,Rate (risk-weighted prevalence),2019.0
16,Health,Prevalence of Hypertensive heart disease,C1_School closing,Equatorial Guinea,GNQ,0.000463,percent,2019.0
17,Demographics,Fixed broadband subscriptions,C1_School closing,Equatorial Guinea,GNQ,0.123761,per 100 people,2019.0
19,Social issues ,Net migration,C1_School closing,Equatorial Guinea,GNQ,79998.0,net total / data are 5 year estimates,2019.0
20,Governance,Aggregate score for the Civil Liberties category,C1_School closing,Equatorial Guinea,GNQ,5.0,score,2021.0
23,Social issues ,Proportion of seats held by women in national parliaments (%),C1_School closing,Equatorial Guinea,GNQ,21.0,proportion,2020.0
24,Demographics,Mobile cellular subscriptions,C1_School closing,Equatorial Guinea,GNQ,45.1669,per 100 people,2019.0
25,Governance,Fragile States Index Total ,C1_School closing,Equatorial Guinea,GNQ,83.01620385538543,score,2020.0
26,Governance,Voice and accountability estimate,C1_School closing,Equatorial Guinea,GNQ,-1.863563,score,2019.0
29,Health,"Incidence of tuberculosis (per 100,000 people)",C1_School closing,Equatorial Guinea,GNQ,181.0,Cases,2019.0
30,Environment,"PM2.5 air pollution, mean annual exposure",C1_School closing,Equatorial Guinea,GNQ,53.24062,micrograms per cubic meter,2017.0
33,Governance,Aggregate score for the Political Rights category,C1_School closing,Equatorial Guinea,GNQ,0.0,score,2021.0
34,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",C1_School closing,Equatorial Guinea,GNQ,6.46999979,percent of total labor force,2020.0
35,Environment,CO2 emissions (metric tons per capita),C1_School closing,Equatorial Guinea,GNQ,4.653235,metric tons per capita,2016.0
36,Governance,Total freedom in the world score ,C1_School closing,Equatorial Guinea,GNQ,5.0,score,2021.0
38,Health,Prevalence of anxiety disorders,C1_School closing,Equatorial Guinea,GNQ,0.036215,percent,2019.0
39,Health,Prevalence of down syndrome,C1_School closing,Equatorial Guinea,GNQ,0.000154,percent,2019.0
40,Health,"Physicians (per 1,000 people)",C1_School closing,Equatorial Guinea,GNQ,0.4017,Ones,2017.0
41,Governance,Human Development Index,C1_School closing,Equatorial Guinea,GNQ,0.592,index,2019.0
45,Health,Prevalence of obesity,C1_School closing,Equatorial Guinea,GNQ,8.0,percent,2016.0
48,Social issues ,Press freedom score,C1_School closing,Equatorial Guinea,GNQ,56.38,score,2020.0
50,Health,"Prevalence of HIV, total (% of population ages 15-49)",C1_School closing,Equatorial Guinea,GNQ,7.2,percent,2019.0
54,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",C1_School closing,Equatorial Guinea,GNQ,100.0,percent of total,2017.0
55,Economics,Volume of exports,C1_School closing,Equatorial Guinea,GNQ,-8.977,percent change,2020.0
56,Environment,Renewable energy consumption ,C1_School closing,Equatorial Guinea,GNQ,7.82279977697172,percent of total final energy consumption,2015.0
57,Health,"Immunization, DPT (% of children ages 12-23 months)",C1_School closing,Equatorial Guinea,GNQ,53.0,percent,2019.0
58,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",C1_School closing,Equatorial Guinea,GNQ,19.7,percent,2020.0
59,Health,Prevalence of chronic kidney disease,C1_School closing,Equatorial Guinea,GNQ,0.036612,percent,2019.0
60,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",C1_School closing,Equatorial Guinea,GNQ,9.3,percent,2020.0
61,Health,"Immunization, measles (% of children ages 12-23 months)",C1_School closing,Equatorial Guinea,GNQ,53.0,percent,2019.0
63,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),C1_School closing,Equatorial Guinea,GNQ,0.6,percent,2018.0
64,Health,Prevalence of Depressive disorders,C1_School closing,Equatorial Guinea,GNQ,0.046348,percent,2019.0
65,Governance,Rule of law estimate ,C1_School closing,Equatorial Guinea,GNQ,-1.422315,score,2019.0
66,Economics,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",C1_School closing,Equatorial Guinea,GNQ,54.9630013,Percentage of females of the total population,2020.0
67,Environment,Access to electricity ,C1_School closing,Equatorial Guinea,GNQ,67.0325012207031,percent of population,2018.0
68,Governance,Government effectiveness estimate,C1_School closing,Equatorial Guinea,GNQ,-1.342012,score,2019.0
69,Governance,Political stability and absence of violence/terrorism estimate,C1_School closing,Equatorial Guinea,GNQ,-0.1909256,score,2019.0
80,Demographics,Secure Internet servers ,C1_School closing,Equatorial Guinea,GNQ,19.91171000290563,per 1 million people,2019.0
84,Governance,Control of corruption estimate,C1_School closing,Equatorial Guinea,GNQ,-1.722886,score,2019.0
87,Economics,Employment in services (% of total employment) (modeled ILO estimate),C1_School closing,Equatorial Guinea,GNQ,38.9399986,Percentage of total employment,2020.0
89,Health,Mortality due to COVID-19,C1_School closing,Equatorial Guinea,GNQ,85.0,"Number (cumulative total by Dec 26,2020)",2020.0
97,Health,"Nurses and midwives (per 1,000 people)",C1_School closing,Equatorial Guinea,GNQ,0.5024,Ones,2017.0
98,Governance,Corruption Perceptions Index,C1_School closing,Equatorial Guinea,GNQ,16.0,score,2020.0
99,Health,Prevalence of Respiratory infections and tuberculosis,C1_School closing,Equatorial Guinea,GNQ,0.284161,percent,2019.0
