rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C1_School closing,Cape Verde,CPV,58.1714,percent of population,2019.0
3,Governance,Regulatory quality estimate,C1_School closing,Cape Verde,CPV,-0.2246175,score,2019.0
4,Social issues ,"Intentional homicides (per 100,000 people)",C1_School closing,Cape Verde,CPV,6.8044225068,"proportion, pero 100,000 people",2018.0
5,Demographics,Fixed telephone subscriptions,C1_School closing,Cape Verde,CPV,57511.0,number,2019.0
7,Health,Prevalence of total cancers,C1_School closing,Cape Verde,CPV,0.005604,percent,2019.0
8,Governance,Economic Freedom Score,C1_School closing,Cape Verde,CPV,7.41,score,2018.0
9,Health,Prevalence of COVID-19,C1_School closing,Cape Verde,CPV,11526.0,"Number (cumulative total by Dec 26,2020)",2020.0
10,Economics,Volume of imports,C1_School closing,Cape Verde,CPV,9.515,percent change,2020.0
11,Health,Prevalence of Diabetes,C1_School closing,Cape Verde,CPV,0.045175,percent,2019.0
12,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",C1_School closing,Cape Verde,CPV,60.598999,Percentage of total population,2020.0
13,Environment,CO2 emissions (kt),C1_School closing,Cape Verde,CPV,542.716,kt,2016.0
14,Health,Summary exposure value tobacco,C1_School closing,Cape Verde,CPV,10.81263,Rate (risk-weighted prevalence),2019.0
16,Health,Prevalence of Hypertensive heart disease,C1_School closing,Cape Verde,CPV,0.002,percent,2019.0
17,Demographics,Fixed broadband subscriptions,C1_School closing,Cape Verde,CPV,3.22438,per 100 people,2019.0
19,Social issues ,Net migration,C1_School closing,Cape Verde,CPV,-6709.0,net total / data are 5 year estimates,2019.0
20,Governance,Aggregate score for the Civil Liberties category,C1_School closing,Cape Verde,CPV,54.0,score,2021.0
21,Social issues ,Proportion of women in managerial positions (%),C1_School closing,Cape Verde,CPV,42.52,percent,2018.0
23,Social issues ,Proportion of seats held by women in national parliaments (%),C1_School closing,Cape Verde,CPV,25.0,proportion,2020.0
24,Demographics,Mobile cellular subscriptions,C1_School closing,Cape Verde,CPV,108.318,per 100 people,2019.0
25,Governance,Fragile States Index Total ,C1_School closing,Cape Verde,CPV,64.7781708998417,score,2020.0
26,Governance,Voice and accountability estimate,C1_School closing,Cape Verde,CPV,0.9689363,score,2019.0
28,Governance,Human Freedom Score ,C1_School closing,Cape Verde,CPV,7.75,score,2018.0
