rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C1_School closing,Dominican Republic,DOM,74.8243,percent of population,2019.0
2,Demographics,People using at least basic sanitation services (% of population),C1_School closing,Dominican Republic,DOM,83.8932063216788,proportion,2017.0
3,Governance,Regulatory quality estimate,C1_School closing,Dominican Republic,DOM,-0.0535924,score,2019.0
4,Social issues ,"Intentional homicides (per 100,000 people)",C1_School closing,Dominican Republic,DOM,10.04973395,"proportion, pero 100,000 people",2018.0
5,Demographics,Fixed telephone subscriptions,C1_School closing,Dominican Republic,DOM,1210020.0,number,2019.0
7,Health,Prevalence of total cancers,C1_School closing,Dominican Republic,DOM,0.007002,percent,2019.0
8,Governance,Economic Freedom Score,C1_School closing,Dominican Republic,DOM,7.58,score,2018.0
9,Health,Prevalence of COVID-19,C1_School closing,Dominican Republic,DOM,157929.0,"Number (cumulative total by Dec 26,2020)",2020.0
10,Economics,Volume of imports,C1_School closing,Dominican Republic,DOM,5.548,percent change,2020.0
11,Health,Prevalence of Diabetes,C1_School closing,Dominican Republic,DOM,0.043365,percent,2019.0
12,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",C1_School closing,Dominican Republic,DOM,64.3789978,Percentage of total population,2020.0
13,Environment,CO2 emissions (kt),C1_School closing,Dominican Republic,DOM,25258.3,kt,2016.0
14,Health,Summary exposure value tobacco,C1_School closing,Dominican Republic,DOM,14.2975,Rate (risk-weighted prevalence),2019.0
15,Environment,Energy use ,C1_School closing,Dominican Republic,DOM,51.84925939066515,"(kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",2014.0
16,Health,Prevalence of Hypertensive heart disease,C1_School closing,Dominican Republic,DOM,0.001989,percent,2019.0
17,Demographics,Fixed broadband subscriptions,C1_School closing,Dominican Republic,DOM,8.24921,per 100 people,2019.0
18,Environment,Energy use (kg of oil equivalent per capita),C1_School closing,Dominican Republic,DOM,751.7953940403207,kg of oil equivalent per capita,2014.0
19,Social issues ,Net migration,C1_School closing,Dominican Republic,DOM,-150000.0,net total / data are 5 year estimates,2019.0
