rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C6_Stay at home requirements,Italy,ITA,74.3872,percent of population,2019.0
3,Governance,Regulatory quality estimate,C6_Stay at home requirements,Italy,ITA,0.9549631,score,2019.0
4,Social issues ,"Intentional homicides (per 100,000 people)",C6_Stay at home requirements,Italy,ITA,0.5690506607,"proportion, pero 100,000 people",2018.0
5,Demographics,Fixed telephone subscriptions,C6_Stay at home requirements,Italy,ITA,19621100.0,number,2019.0
6,Economics,Volume of imports,C6_Stay at home requirements,Italy,ITA,3.176,percent change,2020.0
8,Health,Prevalence of COVID-19,C6_Stay at home requirements,Italy,ITA,1921778.0,"Number (cumulative total by Dec 26,2020)",2020.0
9,Health,Prevalence of down syndrome,C6_Stay at home requirements,Italy,ITA,0.000365,percent,2019.0
10,Social issues ,Net migration,C6_Stay at home requirements,Italy,ITA,744713.0,net total / data are 5 year estimates,2019.0
11,Health,Prevalence of total cancers,C6_Stay at home requirements,Italy,ITA,0.044448,percent,2019.0
12,Demographics,Fixed broadband subscriptions,C6_Stay at home requirements,Italy,ITA,28.6977,per 100 people,2019.0
13,Health,Summary exposure value tobacco,C6_Stay at home requirements,Italy,ITA,24.1109,Rate (risk-weighted prevalence),2019.0
14,Health,Prevalence of Respiratory infections and tuberculosis,C6_Stay at home requirements,Italy,ITA,0.135809,percent,2019.0
15,Governance,Fragile States Index Total ,C6_Stay at home requirements,Italy,ITA,42.35313024887805,score,2020.0
16,Environment,Energy use (kg of oil equivalent per capita),C6_Stay at home requirements,Italy,ITA,2481.754645460174,kg of oil equivalent per capita,2015.0
17,Social issues ,Proportion of women in managerial positions (%),C6_Stay at home requirements,Italy,ITA,26.99,percent,2018.0
18,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",C6_Stay at home requirements,Italy,ITA,9.83600044,percent of total labor force,2020.0
19,Governance,Political stability and absence of violence/terrorism estimate,C6_Stay at home requirements,Italy,ITA,0.4626993,score,2019.0
21,Environment,CO2 emissions (kt),C6_Stay at home requirements,Italy,ITA,320411.5,kt,2014.0
22,Governance,Corruption Perceptions Index,C6_Stay at home requirements,Italy,ITA,53.0,score,2020.0
23,Governance,Control of corruption estimate,C6_Stay at home requirements,Italy,ITA,0.2398421,score,2019.0
24,Health,Prevalence of chronic kidney disease,C6_Stay at home requirements,Italy,ITA,0.121729,percent,2019.0
25,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",C6_Stay at home requirements,Italy,ITA,49.3730011,Percentage of total population,2020.0
26,Governance,Serious assault (rate),C6_Stay at home requirements,Italy,ITA,109.44,rate,2018.0
27,Environment,"Electricity production from renewable sources, excluding hydroelectric",C6_Stay at home requirements,Italy,ITA,63368000000.0,kWh,2015.0
28,Health,Mortality due to COVID-19,C6_Stay at home requirements,Italy,ITA,67894.0,"Number (cumulative total by Dec 26,2020)",2020.0
29,Health,"Incidence of tuberculosis (per 100,000 people)",C6_Stay at home requirements,Italy,ITA,7.1,Cases,2019.0
31,Social issues ,Life Ladder ,C6_Stay at home requirements,Italy,ITA,6.483099937438965,score,2021.0
32,Environment,"Adjusted net savings, including particulate emission damage",C6_Stay at home requirements,Italy,ITA,6.35496645087684,percent of GNI,2018.0
33,Health,"Prevalence of HIV, total (% of population ages 15-49)",C6_Stay at home requirements,Italy,ITA,0.2,percent,2019.0
35,Environment,Electric power consumption ,C6_Stay at home requirements,Italy,ITA,5002.406679877359,kWh per capita,2014.0
36,Health,Prevalence of obesity,C6_Stay at home requirements,Italy,ITA,19.9,percent,2016.0
37,Health,Prevalence of Diabetes,C6_Stay at home requirements,Italy,ITA,0.119063,percent,2019.0
