rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C6_Stay at home requirements,Myanmar [Burma],MMR,30.6782,percent of population,2019.0
2,Demographics,People using at least basic sanitation services (% of population),C6_Stay at home requirements,Myanmar [Burma],MMR,64.332684035717,proportion,2017.0
3,Governance,Regulatory quality estimate,C6_Stay at home requirements,Myanmar [Burma],MMR,-0.7603928,score,2019.0
4,Social issues ,"Intentional homicides (per 100,000 people)",C6_Stay at home requirements,Myanmar [Burma],MMR,2.2584513256,"proportion, pero 100,000 people",2016.0
5,Demographics,Fixed telephone subscriptions,C6_Stay at home requirements,Myanmar [Burma],MMR,520863.0,number,2019.0
6,Economics,Volume of imports,C6_Stay at home requirements,Myanmar [Burma],MMR,5.038,percent change,2020.0
8,Health,Prevalence of COVID-19,C6_Stay at home requirements,Myanmar [Burma],MMR,113082.0,"Number (cumulative total by Dec 26,2020)",2020.0
9,Health,Prevalence of down syndrome,C6_Stay at home requirements,Myanmar [Burma],MMR,0.000205,percent,2019.0
10,Social issues ,Net migration,C6_Stay at home requirements,Myanmar [Burma],MMR,-816564.0,net total / data are 5 year estimates,2019.0
11,Health,Prevalence of total cancers,C6_Stay at home requirements,Myanmar [Burma],MMR,0.004479,percent,2019.0
12,Demographics,Fixed broadband subscriptions,C6_Stay at home requirements,Myanmar [Burma],MMR,0.224794,per 100 people,2019.0
13,Health,Summary exposure value tobacco,C6_Stay at home requirements,Myanmar [Burma],MMR,21.69768,Rate (risk-weighted prevalence),2019.0
14,Health,Prevalence of Respiratory infections and tuberculosis,C6_Stay at home requirements,Myanmar [Burma],MMR,0.404665,percent,2019.0
15,Governance,Fragile States Index Total ,C6_Stay at home requirements,Myanmar [Burma],MMR,94.0,score,2020.0
16,Environment,Energy use (kg of oil equivalent per capita),C6_Stay at home requirements,Myanmar [Burma],MMR,369.3322675757473,kg of oil equivalent per capita,2014.0
17,Social issues ,Proportion of women in managerial positions (%),C6_Stay at home requirements,Myanmar [Burma],MMR,32.34,percent,2018.0
18,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",C6_Stay at home requirements,Myanmar [Burma],MMR,1.71099997,percent of total labor force,2020.0
19,Governance,Political stability and absence of violence/terrorism estimate,C6_Stay at home requirements,Myanmar [Burma],MMR,-1.261767,score,2019.0
20,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",C6_Stay at home requirements,Myanmar [Burma],MMR,1.5,percent,2020.0
21,Environment,CO2 emissions (kt),C6_Stay at home requirements,Myanmar [Burma],MMR,25280.3,kt,2016.0
22,Governance,Corruption Perceptions Index,C6_Stay at home requirements,Myanmar [Burma],MMR,28.0,score,2020.0
23,Governance,Control of corruption estimate,C6_Stay at home requirements,Myanmar [Burma],MMR,-0.6251955,score,2019.0
24,Health,Prevalence of chronic kidney disease,C6_Stay at home requirements,Myanmar [Burma],MMR,0.10115,percent,2019.0
25,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",C6_Stay at home requirements,Myanmar [Burma],MMR,61.4700012,Percentage of total population,2020.0
26,Governance,Serious assault (rate),C6_Stay at home requirements,Myanmar [Burma],MMR,8.71,rate,2018.0
27,Environment,"Electricity production from renewable sources, excluding hydroelectric",C6_Stay at home requirements,Myanmar [Burma],MMR,0.0,kWh,2015.0
28,Health,Mortality due to COVID-19,C6_Stay at home requirements,Myanmar [Burma],MMR,2377.0,"Number (cumulative total by Dec 26,2020)",2020.0
29,Health,"Incidence of tuberculosis (per 100,000 people)",C6_Stay at home requirements,Myanmar [Burma],MMR,322.0,Cases,2019.0
30,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",C6_Stay at home requirements,Myanmar [Burma],MMR,25.2,percent,2020.0
31,Social issues ,Life Ladder ,C6_Stay at home requirements,Myanmar [Burma],MMR,4.42579984664917,score,2021.0
32,Environment,"Adjusted net savings, including particulate emission damage",C6_Stay at home requirements,Myanmar [Burma],MMR,21.1828572279429,percent of GNI,2018.0
33,Health,"Prevalence of HIV, total (% of population ages 15-49)",C6_Stay at home requirements,Myanmar [Burma],MMR,0.7,percent,2019.0
34,Demographics,Rural population (% of total population),C6_Stay at home requirements,Myanmar [Burma],MMR,69.148,proportion,2019.0
35,Environment,Electric power consumption ,C6_Stay at home requirements,Myanmar [Burma],MMR,215.2988954435994,kWh per capita,2014.0
36,Health,Prevalence of obesity,C6_Stay at home requirements,Myanmar [Burma],MMR,5.8,percent,2016.0
37,Health,Prevalence of Diabetes,C6_Stay at home requirements,Myanmar [Burma],MMR,0.0557,percent,2019.0
38,Health,Prevalence of anxiety disorders,C6_Stay at home requirements,Myanmar [Burma],MMR,0.041435,percent,2019.0
39,Social issues ,Press freedom score,C6_Stay at home requirements,Myanmar [Burma],MMR,44.77,score,2020.0
40,Environment,CO2 emissions (metric tons per capita),C6_Stay at home requirements,Myanmar [Burma],MMR,0.47658,metric tons per capita,2016.0
41,Governance,Rule of law estimate ,C6_Stay at home requirements,Myanmar [Burma],MMR,-1.062784,score,2019.0
42,Environment,Electricity production from coal sources ,C6_Stay at home requirements,Myanmar [Burma],MMR,1.784596117720726,percent of total,2015.0
