rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C6_Stay at home requirements,Lithuania,LTU,81.5819,percent of population,2019.0
3,Governance,Regulatory quality estimate,C6_Stay at home requirements,Lithuania,LTU,1.157364,score,2019.0
4,Social issues ,"Intentional homicides (per 100,000 people)",C6_Stay at home requirements,Lithuania,LTU,4.5693560421,"proportion, pero 100,000 people",2018.0
5,Demographics,Fixed telephone subscriptions,C6_Stay at home requirements,Lithuania,LTU,368213.0,number,2019.0
6,Economics,Volume of imports,C6_Stay at home requirements,Lithuania,LTU,5.428,percent change,2020.0
8,Health,Prevalence of COVID-19,C6_Stay at home requirements,Lithuania,LTU,109429.0,"Number (cumulative total by Dec 26,2020)",2020.0
9,Health,Prevalence of down syndrome,C6_Stay at home requirements,Lithuania,LTU,0.000191,percent,2019.0
10,Social issues ,Net migration,C6_Stay at home requirements,Lithuania,LTU,-163902.0,net total / data are 5 year estimates,2019.0
11,Health,Prevalence of total cancers,C6_Stay at home requirements,Lithuania,LTU,0.023727,percent,2019.0
12,Demographics,Fixed broadband subscriptions,C6_Stay at home requirements,Lithuania,LTU,28.6932,per 100 people,2019.0
13,Health,Summary exposure value tobacco,C6_Stay at home requirements,Lithuania,LTU,23.1347,Rate (risk-weighted prevalence),2019.0
14,Health,Prevalence of Respiratory infections and tuberculosis,C6_Stay at home requirements,Lithuania,LTU,0.2189,percent,2019.0
15,Governance,Fragile States Index Total ,C6_Stay at home requirements,Lithuania,LTU,36.47089084336904,score,2020.0
16,Environment,Energy use (kg of oil equivalent per capita),C6_Stay at home requirements,Lithuania,LTU,2387.275194407794,kg of oil equivalent per capita,2014.0
17,Social issues ,Proportion of women in managerial positions (%),C6_Stay at home requirements,Lithuania,LTU,39.24,percent,2018.0
18,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",C6_Stay at home requirements,Lithuania,LTU,6.26100016,percent of total labor force,2020.0
19,Governance,Political stability and absence of violence/terrorism estimate,C6_Stay at home requirements,Lithuania,LTU,0.842194,score,2019.0
21,Environment,CO2 emissions (kt),C6_Stay at home requirements,Lithuania,LTU,12962.85,kt,2016.0
22,Governance,Corruption Perceptions Index,C6_Stay at home requirements,Lithuania,LTU,60.0,score,2020.0
23,Governance,Control of corruption estimate,C6_Stay at home requirements,Lithuania,LTU,0.675986,score,2019.0
24,Health,Prevalence of chronic kidney disease,C6_Stay at home requirements,Lithuania,LTU,0.151423,percent,2019.0
25,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",C6_Stay at home requirements,Lithuania,LTU,61.3779984,Percentage of total population,2020.0
26,Governance,Serious assault (rate),C6_Stay at home requirements,Lithuania,LTU,6.6,rate,2018.0
27,Environment,"Electricity production from renewable sources, excluding hydroelectric",C6_Stay at home requirements,Lithuania,LTU,1329000000.0,kWh,2015.0
28,Health,Mortality due to COVID-19,C6_Stay at home requirements,Lithuania,LTU,1005.0,"Number (cumulative total by Dec 26,2020)",2020.0
29,Health,"Incidence of tuberculosis (per 100,000 people)",C6_Stay at home requirements,Lithuania,LTU,42.0,Cases,2019.0
31,Social issues ,Life Ladder ,C6_Stay at home requirements,Lithuania,LTU,6.25540018081665,score,2021.0
32,Environment,"Adjusted net savings, including particulate emission damage",C6_Stay at home requirements,Lithuania,LTU,11.21549477018,percent of GNI,2018.0
33,Health,"Prevalence of HIV, total (% of population ages 15-49)",C6_Stay at home requirements,Lithuania,LTU,0.2,percent,2019.0
35,Environment,Electric power consumption ,C6_Stay at home requirements,Lithuania,LTU,3821.145170437398,kWh per capita,2014.0
36,Health,Prevalence of obesity,C6_Stay at home requirements,Lithuania,LTU,26.3,percent,2016.0
37,Health,Prevalence of Diabetes,C6_Stay at home requirements,Lithuania,LTU,0.055796,percent,2019.0
38,Health,Prevalence of anxiety disorders,C6_Stay at home requirements,Lithuania,LTU,0.049785,percent,2019.0
39,Social issues ,Press freedom score,C6_Stay at home requirements,Lithuania,LTU,21.19,score,2020.0
40,Environment,CO2 emissions (metric tons per capita),C6_Stay at home requirements,Lithuania,LTU,4.519456,metric tons per capita,2016.0
41,Governance,Rule of law estimate ,C6_Stay at home requirements,Lithuania,LTU,1.022871,score,2019.0
42,Environment,Electricity production from coal sources ,C6_Stay at home requirements,Lithuania,LTU,0.0,percent of total,2015.0
43,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),C6_Stay at home requirements,Lithuania,LTU,4.3,percent,2018.0
44,Economics,Volume of exports,C6_Stay at home requirements,Lithuania,LTU,4.491,percent change,2020.0
45,Environment,Electricity production from oil sources,C6_Stay at home requirements,Lithuania,LTU,6.458431188351339,percent of total,2015.0
46,Governance,Government effectiveness estimate,C6_Stay at home requirements,Lithuania,LTU,1.043381,score,2019.0
47,Health,"Immunization, measles (% of children ages 12-23 months)",C6_Stay at home requirements,Lithuania,LTU,93.0,percent,2019.0
48,Social issues ,Gini index (World Bank estimate),C6_Stay at home requirements,Lithuania,LTU,37.3,index ,2017.0
50,Environment,Renewable energy consumption ,C6_Stay at home requirements,Lithuania,LTU,28.9611792543763,percent of total final energy consumption,2015.0
53,Social issues ,Proportion of seats held by women in national parliaments (%),C6_Stay at home requirements,Lithuania,LTU,24.11347518,proportion,2020.0
54,Environment,Access to electricity ,C6_Stay at home requirements,Lithuania,LTU,100.0,percent of population,2018.0
55,Demographics,Mobile cellular subscriptions,C6_Stay at home requirements,Lithuania,LTU,168.821,per 100 people,2019.0
56,Health,"Physicians (per 1,000 people)",C6_Stay at home requirements,Lithuania,LTU,6.3528,Ones,2018.0
57,Health,"Immunization, DPT (% of children ages 12-23 months)",C6_Stay at home requirements,Lithuania,LTU,92.0,percent,2019.0
60,Governance,Human Freedom Score ,C6_Stay at home requirements,Lithuania,LTU,8.37,score,2018.0
61,Health,"Nurses and midwives (per 1,000 people)",C6_Stay at home requirements,Lithuania,LTU,9.8472,Ones,2018.0
62,Health,Prevalence of Depressive disorders,C6_Stay at home requirements,Lithuania,LTU,0.05422,percent,2019.0
63,Environment,Combustible renewables and waste,C6_Stay at home requirements,Lithuania,LTU,14.99963,percent of total energy,2014.0
64,Governance,Aggregate score for the Political Rights category,C6_Stay at home requirements,Lithuania,LTU,38.0,score,2021.0
65,Environment,Fossil fuel energy consumption,C6_Stay at home requirements,Lithuania,LTU,67.99375,percent of total,2014.0
66,Governance,Total freedom in the world score ,C6_Stay at home requirements,Lithuania,LTU,90.0,score,2021.0
68,Environment,"Energy imports, net ",C6_Stay at home requirements,Lithuania,LTU,75.04470837028974,percent of energy use,2014.0
69,Environment,"PM2.5 air pollution, mean annual exposure",C6_Stay at home requirements,Lithuania,LTU,11.85328,micrograms per cubic meter,2017.0
