ISO,Policy,score,rank
TGO,H7_Vaccination policy,0.1145505461747161,1
TGO,H2_Testing policy,0.0846009950251192,2
TGO,C3_Cancel public events,0.0731620425323592,3
TGO,C4_Restrictions on gatherings,0.0612169367235709,4
TGO,E1_Income support,0.0599789593900686,5
TGO,H6_Facial Coverings,0.0595015103669337,6
TGO,C1_School closing,0.0588278114187691,7
TGO,C2_Workplace closing,0.0570973971968679,8
TGO,C8_International travel controls,0.0548022756251546,9
TGO,C6_Stay at home requirements,0.0545274387662968,10
TGO,C5_Close public transport,0.0521054780256505,11
TGO,C7_Restrictions on internal movement,0.0515905042088626,12
TGO,E2_Debt/contract relief,0.0434919000042965,13
TGO,H3_Contact tracing,0.0414974333304202,14
TGO,H1_Public information campaigns,0.0191488983227822,15
