ISO,Policy,score,rank
MDG,H2_Testing policy,0.1040049233262597,1
MDG,C5_Close public transport,0.0811313303184555,2
MDG,H6_Facial Coverings,0.0679554241422254,3
MDG,E2_Debt/contract relief,0.0628098045217353,4
MDG,C6_Stay at home requirements,0.0609499687521924,5
MDG,E1_Income support,0.0584028054995894,6
MDG,C1_School closing,0.0576707762827301,7
MDG,C7_Restrictions on internal movement,0.0548614819109155,8
MDG,C8_International travel controls,0.0547039849504601,9
MDG,H3_Contact tracing,0.0542187774146698,10
MDG,C2_Workplace closing,0.053729467483366,11
MDG,C3_Cancel public events,0.0500162381209969,12
MDG,C4_Restrictions on gatherings,0.0387325568378945,13
MDG,H1_Public information campaigns,0.0382439609278045,14
MDG,H7_Vaccination policy,0.0140309855023306,15
