ISO,Policy,score,rank
VUT,H3_Contact tracing,0.0845374997901831,1
VUT,E2_Debt/contract relief,0.0811992634147318,2
VUT,H7_Vaccination policy,0.0746583219857744,3
VUT,C8_International travel controls,0.0725043296489485,4
VUT,C2_Workplace closing,0.0720673225628569,5
VUT,C7_Restrictions on internal movement,0.0625575650218841,6
VUT,H1_Public information campaigns,0.0563734039121965,7
VUT,H6_Facial Coverings,0.0550515522637676,8
VUT,H2_Testing policy,0.0472365262147181,9
VUT,C1_School closing,0.0434053698854631,10
VUT,E1_Income support,0.0338779733710198,11
VUT,C6_Stay at home requirements,0.0330700754105673,12
VUT,C5_Close public transport,0.0295287121726048,13
VUT,C4_Restrictions on gatherings,0.0288448123547692,14
VUT,C3_Cancel public events,0.0208299495075123,15
