ISO,Policy,score,rank
UKR,H7_Vaccination policy,0.1159725526879069,1
UKR,H2_Testing policy,0.0950381627788282,2
UKR,C7_Restrictions on internal movement,0.090108500920307,3
UKR,C4_Restrictions on gatherings,0.08205569091414,4
UKR,C2_Workplace closing,0.0701173895352475,5
UKR,C8_International travel controls,0.0643696271206607,6
UKR,H3_Contact tracing,0.0574998593175197,7
UKR,C1_School closing,0.0517056865279914,8
UKR,C3_Cancel public events,0.0503889037479496,9
UKR,C6_Stay at home requirements,0.0492080745003992,10
UKR,H6_Facial Coverings,0.0434788405855635,11
UKR,C5_Close public transport,0.0223398316374712,12
UKR,E2_Debt/contract relief,0.0186205898099718,13
UKR,H1_Public information campaigns,0.0083714676736766,14
UKR,E1_Income support,0.0,15
