ISO,Policy,score,rank
DNK,H7_Vaccination policy,0.09286783918111,1
DNK,C4_Restrictions on gatherings,0.0890438288136101,2
DNK,C3_Cancel public events,0.0791271964384259,3
DNK,H6_Facial Coverings,0.0709633458260214,4
DNK,E2_Debt/contract relief,0.0676090040093751,5
DNK,C2_Workplace closing,0.0674963919279654,6
DNK,C1_School closing,0.0665576616371937,7
DNK,C8_International travel controls,0.0538079778184906,8
DNK,C6_Stay at home requirements,0.0493612327733065,9
DNK,C7_Restrictions on internal movement,0.0472647075825972,10
DNK,E1_Income support,0.0429005870286764,11
DNK,H2_Testing policy,0.0424778208812273,12
DNK,C5_Close public transport,0.0292410377471612,13
DNK,H1_Public information campaigns,0.0276352062297084,14
DNK,H3_Contact tracing,0.0,15
