ISO,Policy,score,rank
SSD,H7_Vaccination policy,0.1020127454796264,1
SSD,C4_Restrictions on gatherings,0.0783464132370648,2
SSD,H6_Facial Coverings,0.0778205296538488,3
SSD,C7_Restrictions on internal movement,0.0724279254216241,4
SSD,H2_Testing policy,0.0656836481544527,5
SSD,C5_Close public transport,0.0617563351677791,6
SSD,C8_International travel controls,0.0612882650038243,7
SSD,C6_Stay at home requirements,0.0564505682045884,8
SSD,E1_Income support,0.0506716912314252,9
SSD,C3_Cancel public events,0.0426882401079422,10
SSD,C1_School closing,0.0392073106885359,11
SSD,C2_Workplace closing,0.0368321102123599,12
SSD,H3_Contact tracing,0.0366504753769397,13
SSD,H1_Public information campaigns,0.0298578953791739,14
SSD,E2_Debt/contract relief,0.0209814099455152,15
