ISO,Policy,score,rank
NPL,H3_Contact tracing,0.0969643134601558,1
NPL,C8_International travel controls,0.0673575387722745,2
NPL,H2_Testing policy,0.0668866399956276,3
NPL,C1_School closing,0.062304309080802,4
NPL,H6_Facial Coverings,0.0554238068951669,5
NPL,H7_Vaccination policy,0.053715784268793,6
NPL,C4_Restrictions on gatherings,0.0498752230835999,7
NPL,C5_Close public transport,0.048540657857413,8
NPL,C6_Stay at home requirements,0.0482200179903819,9
NPL,C3_Cancel public events,0.0471348999309868,10
NPL,E2_Debt/contract relief,0.0439911300066276,11
NPL,E1_Income support,0.0429448167329857,12
NPL,C2_Workplace closing,0.042730034049153,13
NPL,C7_Restrictions on internal movement,0.0402816101266252,14
NPL,H1_Public information campaigns,0.0352284458629055,15
