ISO,Policy,score,rank
SAU,H6_Facial Coverings,0.0923534909411561,1
SAU,C7_Restrictions on internal movement,0.0888920916533767,2
SAU,H7_Vaccination policy,0.0833068954421477,3
SAU,C6_Stay at home requirements,0.073794637286013,4
SAU,C2_Workplace closing,0.0706736871155819,5
SAU,C8_International travel controls,0.0637258799771275,6
SAU,H2_Testing policy,0.05556732211066,7
SAU,E2_Debt/contract relief,0.0504823882430296,8
SAU,C4_Restrictions on gatherings,0.0486983403776011,9
SAU,E1_Income support,0.0467055666834834,10
SAU,C5_Close public transport,0.0396210602510212,11
SAU,C3_Cancel public events,0.0168726422591303,12
SAU,C1_School closing,0.0148046356335281,13
SAU,H3_Contact tracing,0.0130498451908629,14
SAU,H1_Public information campaigns,0.0,15
