ISO,Policy,score,rank
LBN,H7_Vaccination policy,0.1054575764253321,1
LBN,C5_Close public transport,0.0871217228898645,2
LBN,C8_International travel controls,0.0859025284064197,3
LBN,C6_Stay at home requirements,0.0748168469099315,4
LBN,C1_School closing,0.0661512469027838,5
LBN,C7_Restrictions on internal movement,0.0636670872051296,6
LBN,C4_Restrictions on gatherings,0.0633475745862918,7
LBN,H6_Facial Coverings,0.0615578326190937,8
LBN,H2_Testing policy,0.0573884152435061,9
LBN,E2_Debt/contract relief,0.038762724830788,10
LBN,C3_Cancel public events,0.0381399339069231,11
LBN,C2_Workplace closing,0.0293504690327511,12
LBN,H1_Public information campaigns,0.0283363469691994,13
LBN,E1_Income support,0.0269239045349196,14
LBN,H3_Contact tracing,0.0200455673361581,15
