ISO,Policy,score,rank
LBY,H7_Vaccination policy,0.127482908795018,1
LBY,H6_Facial Coverings,0.1029801691398488,2
LBY,H3_Contact tracing,0.0944700605541849,3
LBY,C5_Close public transport,0.0861437986079326,4
LBY,C1_School closing,0.0817341595838995,5
LBY,C8_International travel controls,0.0747157050789683,6
LBY,H1_Public information campaigns,0.0706595859774068,7
LBY,C2_Workplace closing,0.0487603186658131,8
LBY,C7_Restrictions on internal movement,0.0274776782894753,9
LBY,E1_Income support,0.0243497083031327,10
LBY,E2_Debt/contract relief,0.0218784764514939,11
LBY,H2_Testing policy,0.017067640938122,12
LBY,C6_Stay at home requirements,0.012011506038975,13
LBY,C4_Restrictions on gatherings,0.007668852946216,14
LBY,C3_Cancel public events,0.0,15
