ISO,Policy,score,rank
URY,H7_Vaccination policy,0.0969591693639505,1
URY,C3_Cancel public events,0.0906629524758224,2
URY,C1_School closing,0.0885257892366357,3
URY,C4_Restrictions on gatherings,0.0666848978618526,4
URY,E2_Debt/contract relief,0.0631442145189721,5
URY,C7_Restrictions on internal movement,0.0590450327148127,6
URY,H2_Testing policy,0.0584006750536186,7
URY,C2_Workplace closing,0.0525136044016152,8
URY,E1_Income support,0.051970531248421,9
URY,C6_Stay at home requirements,0.049712342887442,10
URY,C5_Close public transport,0.0459074190678355,11
URY,H3_Contact tracing,0.0388249351489272,12
URY,H6_Facial Coverings,0.0260931892372028,13
URY,C8_International travel controls,0.0235279845180731,14
URY,H1_Public information campaigns,0.0191911045154037,15
