ISO,Policy,score,rank
RWA,H7_Vaccination policy,0.094861751312649,1
RWA,H2_Testing policy,0.081571647010487,2
RWA,C4_Restrictions on gatherings,0.0770995782071646,3
RWA,C8_International travel controls,0.0683953536378616,4
RWA,H6_Facial Coverings,0.0654047559274968,5
RWA,C7_Restrictions on internal movement,0.0627372383954921,6
RWA,C1_School closing,0.0617606054286284,7
RWA,C5_Close public transport,0.0560972233950837,8
RWA,C2_Workplace closing,0.0493864917977155,9
RWA,C6_Stay at home requirements,0.0440415467227988,10
RWA,E2_Debt/contract relief,0.0402584179844562,11
RWA,E1_Income support,0.0394929571614205,12
RWA,H1_Public information campaigns,0.034042341743176,13
RWA,H3_Contact tracing,0.0216211832717934,14
RWA,C3_Cancel public events,0.0,15
