ISO,Policy,score,rank
AZE,H7_Vaccination policy,0.1171117858573688,1
AZE,H6_Facial Coverings,0.0945407405939696,2
AZE,E1_Income support,0.0853465063095695,3
AZE,C7_Restrictions on internal movement,0.0752501643291181,4
AZE,C2_Workplace closing,0.0751591329129122,5
AZE,H2_Testing policy,0.0731432832578814,6
AZE,C5_Close public transport,0.0610243795999389,7
AZE,C1_School closing,0.0599149177788659,8
AZE,C6_Stay at home requirements,0.0533808860016994,9
AZE,H3_Contact tracing,0.0523178635602299,10
AZE,C4_Restrictions on gatherings,0.0435678400404758,11
AZE,C8_International travel controls,0.0426484967827168,12
AZE,E2_Debt/contract relief,0.0395091410873308,13
AZE,C3_Cancel public events,0.0204115481023871,14
AZE,H1_Public information campaigns,0.0004852520040186,15
