ISO,Policy,score,rank
LIE,H2_Testing policy,0.0934920174877472,1
LIE,C8_International travel controls,0.0878595737430272,2
LIE,H6_Facial Coverings,0.0812920654163939,3
LIE,C4_Restrictions on gatherings,0.0788708849286444,4
LIE,C6_Stay at home requirements,0.0659447567144757,5
LIE,C3_Cancel public events,0.0596006953070602,6
LIE,C5_Close public transport,0.0571826878385278,7
LIE,H7_Vaccination policy,0.055693272626694,8
LIE,C2_Workplace closing,0.0522330876601275,9
LIE,H3_Contact tracing,0.0459210299442153,10
LIE,C1_School closing,0.037038174251271,11
LIE,H1_Public information campaigns,0.0354976209195958,12
LIE,E2_Debt/contract relief,0.0251081797070882,13
LIE,E1_Income support,0.0147277821651672,14
LIE,C7_Restrictions on internal movement,0.0145795017894134,15
