ISO,Policy,score,rank
LTU,H7_Vaccination policy,0.1089612443602305,1
LTU,C6_Stay at home requirements,0.0896514138397501,2
LTU,C2_Workplace closing,0.0624678477561507,3
LTU,H3_Contact tracing,0.0622311378973884,4
LTU,E1_Income support,0.0613752660577703,5
LTU,C7_Restrictions on internal movement,0.0575059146547495,6
LTU,C1_School closing,0.0547542608985521,7
LTU,C8_International travel controls,0.0540993290286736,8
LTU,H6_Facial Coverings,0.0519726037565494,9
LTU,E2_Debt/contract relief,0.0492902030211172,10
LTU,C4_Restrictions on gatherings,0.0453876379281894,11
LTU,H2_Testing policy,0.0421599446477205,12
LTU,C3_Cancel public events,0.024457065818976,13
LTU,H1_Public information campaigns,0.0235041918228826,14
LTU,C5_Close public transport,0.0233962484459637,15
