ISO,Policy,score,rank
HUN,H7_Vaccination policy,0.0964697022554993,1
HUN,C4_Restrictions on gatherings,0.0813162575259645,2
HUN,C5_Close public transport,0.0790461252574317,3
HUN,C1_School closing,0.0730569456693693,4
HUN,H3_Contact tracing,0.0679542908486194,5
HUN,H2_Testing policy,0.0668160130477709,6
HUN,E1_Income support,0.0610845241960464,7
HUN,C6_Stay at home requirements,0.0474573928686362,8
HUN,C8_International travel controls,0.0470488945850829,9
HUN,E2_Debt/contract relief,0.042337655098817,10
HUN,C7_Restrictions on internal movement,0.0344131730961385,11
HUN,H6_Facial Coverings,0.0332922383449057,12
HUN,C2_Workplace closing,0.0283829031751841,13
HUN,H1_Public information campaigns,0.0273941616817356,14
HUN,C3_Cancel public events,0.0,15
