ISO,Policy,score,rank
DMA,H7_Vaccination policy,0.0890417398132472,1
DMA,C3_Cancel public events,0.0855756844342721,2
DMA,E1_Income support,0.0820894959272385,3
DMA,H2_Testing policy,0.0772884652423542,4
DMA,C6_Stay at home requirements,0.0747786677340449,5
DMA,E2_Debt/contract relief,0.0720124376003054,6
DMA,H6_Facial Coverings,0.064825075624473,7
DMA,C1_School closing,0.064316919748799,8
DMA,C8_International travel controls,0.0634469811309469,9
DMA,C5_Close public transport,0.058423527812936,10
DMA,C4_Restrictions on gatherings,0.0546796867657078,11
DMA,H3_Contact tracing,0.0487881502554682,12
DMA,C2_Workplace closing,0.0471432700103968,13
DMA,H1_Public information campaigns,0.0331333113084907,14
DMA,C7_Restrictions on internal movement,0.0034945418264673,15
