ISO,Policy,score,rank
KWT,H7_Vaccination policy,0.0991023421772425,1
KWT,H2_Testing policy,0.0961626516144298,2
KWT,H6_Facial Coverings,0.092226626882863,3
KWT,H3_Contact tracing,0.0653405873209183,4
KWT,C6_Stay at home requirements,0.0568464591639983,5
KWT,C2_Workplace closing,0.0567640259950826,6
KWT,C8_International travel controls,0.0545403831185263,7
KWT,E2_Debt/contract relief,0.0480866221774523,8
KWT,C4_Restrictions on gatherings,0.0455148068230289,9
KWT,C7_Restrictions on internal movement,0.039351156614254,10
KWT,E1_Income support,0.0379890460419058,11
KWT,C1_School closing,0.0353797831081106,12
KWT,C3_Cancel public events,0.030972482764129,13
KWT,C5_Close public transport,0.0304453333193644,14
KWT,H1_Public information campaigns,0.0275211089429091,15
