ISO,Policy,score,rank
MOZ,C6_Stay at home requirements,0.0937288734113566,1
MOZ,H2_Testing policy,0.0743399448120488,2
MOZ,H7_Vaccination policy,0.0683350893025556,3
MOZ,C1_School closing,0.0627255369208262,4
MOZ,C2_Workplace closing,0.0624259432340023,5
MOZ,C8_International travel controls,0.0600170506747142,6
MOZ,H3_Contact tracing,0.0590307067226243,7
MOZ,H6_Facial Coverings,0.058881208985567,8
MOZ,C7_Restrictions on internal movement,0.0563963338384154,9
MOZ,C4_Restrictions on gatherings,0.0520300370894655,10
MOZ,C3_Cancel public events,0.0492646258582133,11
MOZ,H1_Public information campaigns,0.0350000249241285,12
MOZ,E2_Debt/contract relief,0.0336417927892785,13
MOZ,E1_Income support,0.0277427095739247,14
MOZ,C5_Close public transport,0.0233230758318756,15
