ISO,Policy,score,rank
SUR,H2_Testing policy,0.0824817387854704,1
SUR,H6_Facial Coverings,0.0728434003919555,2
SUR,H7_Vaccination policy,0.0700963386349329,3
SUR,C5_Close public transport,0.0694868681544779,4
SUR,C1_School closing,0.0686802815242225,5
SUR,C8_International travel controls,0.062179237314352,6
SUR,C6_Stay at home requirements,0.0615100612364426,7
SUR,C4_Restrictions on gatherings,0.0597142124448189,8
SUR,C2_Workplace closing,0.0556429415123572,9
SUR,C7_Restrictions on internal movement,0.0521696134018431,10
SUR,E2_Debt/contract relief,0.0478783111791801,11
SUR,E1_Income support,0.0441228491945653,12
SUR,C3_Cancel public events,0.0425480563449388,13
SUR,H1_Public information campaigns,0.0404086635851715,14
SUR,H3_Contact tracing,0.0341140996698224,15
