ISO,Policy,score,rank
ZAF,H7_Vaccination policy,0.1290745563135942,1
ZAF,E2_Debt/contract relief,0.1146815828347466,2
ZAF,C2_Workplace closing,0.1109815871589749,3
ZAF,C4_Restrictions on gatherings,0.0843561467637781,4
ZAF,C5_Close public transport,0.0806653716853336,5
ZAF,C1_School closing,0.0657250473929536,6
ZAF,H2_Testing policy,0.0636120870383722,7
ZAF,C6_Stay at home requirements,0.0631074034728868,8
ZAF,C7_Restrictions on internal movement,0.0471402878868245,9
ZAF,E1_Income support,0.0440770037556533,10
ZAF,C8_International travel controls,0.0297579217975819,11
ZAF,C3_Cancel public events,0.028205982646164,12
ZAF,H6_Facial Coverings,0.0267791324949236,13
ZAF,H3_Contact tracing,0.0174869396400171,14
ZAF,H1_Public information campaigns,0.0090211270161593,15
