ISO,Policy,score,rank
MEX,H7_Vaccination policy,0.1085764756278629,1
MEX,E2_Debt/contract relief,0.1025196720130138,2
MEX,H6_Facial Coverings,0.0953450805338293,3
MEX,C8_International travel controls,0.0933417283635374,4
MEX,C6_Stay at home requirements,0.0791564320286765,5
MEX,H3_Contact tracing,0.0710393594592336,6
MEX,C2_Workplace closing,0.0675509075291536,7
MEX,H2_Testing policy,0.0545420111722922,8
MEX,C1_School closing,0.0446739865873055,9
MEX,C4_Restrictions on gatherings,0.0438794303306012,10
MEX,E1_Income support,0.0287204426176432,11
MEX,H1_Public information campaigns,0.0225932628795944,12
MEX,C7_Restrictions on internal movement,0.0132183892498188,13
MEX,C5_Close public transport,0.0127975709841529,14
MEX,C3_Cancel public events,0.0,15
