ISO,Policy,score,rank
PAK,H7_Vaccination policy,0.0955036409840235,1
PAK,H6_Facial Coverings,0.0819097817581662,2
PAK,C7_Restrictions on internal movement,0.0785283843970553,3
PAK,C8_International travel controls,0.0744402250091215,4
PAK,C2_Workplace closing,0.0709494855060781,5
PAK,C1_School closing,0.0695689398547445,6
PAK,H3_Contact tracing,0.0644027792137607,7
PAK,E2_Debt/contract relief,0.0612774125643644,8
PAK,C4_Restrictions on gatherings,0.0552456042456222,9
PAK,C5_Close public transport,0.0534326970370267,10
PAK,C6_Stay at home requirements,0.053183395053096,11
PAK,E1_Income support,0.0427765636722407,12
PAK,H2_Testing policy,0.0152906558616105,13
PAK,H1_Public information campaigns,0.0096213238789689,14
PAK,C3_Cancel public events,0.0,15
