ISO,Policy,score,rank
CHE,H7_Vaccination policy,0.1156791282468808,1
CHE,H6_Facial Coverings,0.0940227451202164,2
CHE,C1_School closing,0.0845110643089576,3
CHE,C2_Workplace closing,0.0795555208772774,4
CHE,H2_Testing policy,0.0769678732109863,5
CHE,C6_Stay at home requirements,0.067494155910784,6
CHE,C4_Restrictions on gatherings,0.0605891311756234,7
CHE,E1_Income support,0.0594217831044426,8
CHE,C8_International travel controls,0.0524486626591561,9
CHE,C3_Cancel public events,0.0493365246385631,10
CHE,H3_Contact tracing,0.0188069354261815,11
CHE,E2_Debt/contract relief,0.0166905849280438,12
CHE,H1_Public information campaigns,0.0099679396094311,13
CHE,C7_Restrictions on internal movement,0.0052754764683372,14
CHE,C5_Close public transport,0.0,15
