ISO,Policy,score,rank
JAM,H7_Vaccination policy,0.1294296423776298,1
JAM,H2_Testing policy,0.0810943250001965,2
JAM,C4_Restrictions on gatherings,0.0752320757458163,3
JAM,H3_Contact tracing,0.0734412369099122,4
JAM,C1_School closing,0.07176017878606,5
JAM,H6_Facial Coverings,0.0696782911515404,6
JAM,C5_Close public transport,0.0546786154366715,7
JAM,C8_International travel controls,0.0542588025132384,8
JAM,C6_Stay at home requirements,0.0527266737930035,9
JAM,C2_Workplace closing,0.0467246200579784,10
JAM,E1_Income support,0.025034595171442,11
JAM,E2_Debt/contract relief,0.0227843861956883,12
JAM,C7_Restrictions on internal movement,0.0163123813700251,13
JAM,C3_Cancel public events,0.0156758179848746,14
JAM,H1_Public information campaigns,0.0106652995979167,15
