ISO,Policy,score,rank
UGA,H7_Vaccination policy,0.0993981273061161,1
UGA,C7_Restrictions on internal movement,0.0868624939284975,2
UGA,C8_International travel controls,0.0829836645082678,3
UGA,C5_Close public transport,0.0727951012701087,4
UGA,C4_Restrictions on gatherings,0.0710682954390707,5
UGA,E2_Debt/contract relief,0.066959130696095,6
UGA,H6_Facial Coverings,0.0609848339255254,7
UGA,C1_School closing,0.0594844952443317,8
UGA,H3_Contact tracing,0.0541998787492421,9
UGA,E1_Income support,0.0383620218231946,10
UGA,C2_Workplace closing,0.0340216290707392,11
UGA,H1_Public information campaigns,0.0282179588226435,12
UGA,H2_Testing policy,0.0239708836894329,13
UGA,C6_Stay at home requirements,0.0179251847981326,14
UGA,C3_Cancel public events,0.0,15
