ISO,Policy,score,rank
GUY,H7_Vaccination policy,0.0947346273851926,1
GUY,H2_Testing policy,0.0848389333185285,2
GUY,E1_Income support,0.0665470179264486,3
GUY,C8_International travel controls,0.0649894294471953,4
GUY,C7_Restrictions on internal movement,0.055803582318107,5
GUY,H6_Facial Coverings,0.0508460762328261,6
GUY,C1_School closing,0.0501447112710866,7
GUY,C2_Workplace closing,0.0480128404888727,8
GUY,C5_Close public transport,0.045638883670941,9
GUY,C6_Stay at home requirements,0.0412292854501467,10
GUY,H3_Contact tracing,0.0409674902298019,11
GUY,E2_Debt/contract relief,0.0400395824005394,12
GUY,H1_Public information campaigns,0.035435322433086,13
GUY,C4_Restrictions on gatherings,0.0353229054000858,14
GUY,C3_Cancel public events,0.0,15
