ISO,Policy,score,rank
MCO,H3_Contact tracing,0.1084567352564242,1
MCO,E1_Income support,0.1004523978875285,2
MCO,H6_Facial Coverings,0.0976677252667756,3
MCO,H7_Vaccination policy,0.0705355125670389,4
MCO,C1_School closing,0.0657050796634443,5
MCO,C6_Stay at home requirements,0.0580943673996465,6
MCO,C3_Cancel public events,0.0576397455653364,7
MCO,H2_Testing policy,0.0562951320893904,8
MCO,C2_Workplace closing,0.0487832725721602,9
MCO,C8_International travel controls,0.0450756138742472,10
MCO,C7_Restrictions on internal movement,0.043534990737034,11
MCO,E2_Debt/contract relief,0.0373658617399491,12
MCO,H1_Public information campaigns,0.022317649037991,13
MCO,C5_Close public transport,0.0200124409159247,14
MCO,C4_Restrictions on gatherings,0.0113738459812212,15
