ISO,Policy,score,rank
KOR,H7_Vaccination policy,0.0827860817998241,1
KOR,H6_Facial Coverings,0.081318142271394,2
KOR,C8_International travel controls,0.0787365877178095,3
KOR,C1_School closing,0.0741248139172946,4
KOR,C3_Cancel public events,0.0626419823607109,5
KOR,E2_Debt/contract relief,0.0611636930821703,6
KOR,C6_Stay at home requirements,0.0597732185073645,7
KOR,C2_Workplace closing,0.0567904709831792,8
KOR,C4_Restrictions on gatherings,0.0559450675430689,9
KOR,H2_Testing policy,0.0534869368222974,10
KOR,C7_Restrictions on internal movement,0.0521920485225393,11
KOR,E1_Income support,0.0446056744607479,12
KOR,H3_Contact tracing,0.0184816250963195,13
KOR,H1_Public information campaigns,0.0142573886136992,14
KOR,C5_Close public transport,0.0,15
