ISO,Policy,score,rank
BLZ,H2_Testing policy,0.1021211196324683,1
BLZ,C8_International travel controls,0.0786843178975395,2
BLZ,H7_Vaccination policy,0.0759497903833297,3
BLZ,C6_Stay at home requirements,0.067758147021966,4
BLZ,C5_Close public transport,0.0652595863577808,5
BLZ,C4_Restrictions on gatherings,0.0650316151298466,6
BLZ,E2_Debt/contract relief,0.0638496606683742,7
BLZ,C2_Workplace closing,0.0619325222642475,8
BLZ,C7_Restrictions on internal movement,0.0534397353570199,9
BLZ,H3_Contact tracing,0.048371994955933,10
BLZ,C1_School closing,0.044910902299401,11
BLZ,H1_Public information campaigns,0.0335340248159316,12
BLZ,E1_Income support,0.0312137655698326,13
BLZ,H6_Facial Coverings,0.0095867976219673,14
BLZ,C3_Cancel public events,0.0,15
