ISO,Policy,score,rank
JOR,H7_Vaccination policy,0.1020624585413921,1
JOR,H6_Facial Coverings,0.084358078384669,2
JOR,C8_International travel controls,0.0830289546260516,3
JOR,E2_Debt/contract relief,0.0742141891000526,4
JOR,H3_Contact tracing,0.065084074120357,5
JOR,C7_Restrictions on internal movement,0.0611704620940663,6
JOR,C1_School closing,0.0526251364049595,7
JOR,C3_Cancel public events,0.0522273768878752,8
JOR,C2_Workplace closing,0.0466109575321831,9
JOR,E1_Income support,0.0354849223737599,10
JOR,C4_Restrictions on gatherings,0.0353440560821971,11
JOR,C5_Close public transport,0.0342318707098979,12
JOR,C6_Stay at home requirements,0.0332370628029197,13
JOR,H1_Public information campaigns,0.031282871972145,14
JOR,H2_Testing policy,0.0275508026348659,15
